Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2334333135
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      10000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/15-Aug-07_46.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
110000	-12.257681	141	1	6	'Z Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	57.566294	57.566294	57.566294	57.566294	57.566294	57.566294	0.000000	0.000000	0.000000	0.000072	0.999928	0.000000	
111000	-20.251856	531	1	8	'Z Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	0.000000	0.000000	0.000000	27.546206	27.546206	27.546206	27.546206	0.000000	0.000000	0.000000	0.000000	0.000000	0.000005	0.999995	0.000000	
112000	-16.729217	763	1	5	'Z 0 Z Z 0 0 0 0 0 Z Z 0 	0.000000	16.218503	0.000000	0.000000	16.218503	16.218503	16.218503	16.218503	16.218503	0.000000	0.000000	16.218503	0.000002	0.000004	0.999381	0.000614	
113000	-16.732371	36	1	6	'Z 0 Z Z Z 0 0 0 0 Z Z 0 	0.000000	12.991852	0.000000	0.000000	0.000000	12.991852	12.991852	12.991852	12.991852	0.000000	0.000000	12.991852	0.000001	0.000000	0.998836	0.001163	
114000	-15.017162	714	1	4	'0 0 0 0 Z Z 0 0 0 Z Z 0 	24.659042	24.659042	24.659042	24.659042	0.000000	0.000000	24.659042	24.659042	24.659042	0.000000	0.000000	24.659042	0.000003	0.000000	0.999962	0.000035	
115000	-12.975067	222	1	3	'0 Z 0 Z 0 Z 0 0 0 0 0 0 	57.838308	0.000000	57.838308	0.000000	57.838308	0.000000	57.838308	57.838308	57.838308	57.838308	57.838308	57.838308	0.000000	0.000058	0.993534	0.006408	
116000	-14.926205	562	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	21.174009	21.174009	21.174009	0.000000	0.000000	21.174009	21.174009	21.174009	21.174009	21.174009	21.174009	0.000018	0.000000	0.999572	0.000411	
117000	-18.932216	840	1	6	'Z 0 0 Z Z Z 0 0 0 0 Z Z 	0.000000	7.083028	7.083028	0.000000	0.000000	0.000000	7.083028	7.083028	7.083028	7.083028	0.000000	0.000000	0.000001	0.000000	0.999999	0.000000	
118000	-14.506228	317	1	6	'Z Z Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	28.445218	0.000000	28.445218	28.445218	28.445218	28.445218	0.000000	28.445218	0.000000	0.000005	0.997574	0.002420	
119000	-13.673396	131	1	7	'Z Z Z 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	36.592244	0.000000	0.000000	36.592244	36.592244	36.592244	36.592244	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
120000	-15.250783	832	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	25.256499	0.000000	0.000000	0.000000	0.000000	0.000000	25.256499	25.256499	25.256499	25.256499	0.000000	25.256499	0.000000	0.000000	0.999645	0.000355	
121000	-14.059616	638	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	35.391465	35.391465	35.391465	35.391465	0.000000	0.000000	35.391465	35.391465	35.391465	35.391465	35.391465	35.391465	0.000065	0.000000	0.999378	0.000557	
122000	-13.623462	936	1	7	'Z Z Z 0 Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	42.828798	0.000000	0.000000	42.828798	42.828798	42.828798	0.000000	0.000000	42.828798	0.000000	0.000000	0.998364	0.001636	
123000	-13.929053	13	1	4	'0 Z Z 0 Z Z 0 0 0 0 0 0 	37.605086	0.000000	0.000000	37.605086	0.000000	0.000000	37.605086	37.605086	37.605086	37.605086	37.605086	37.605086	0.000000	0.000000	0.998764	0.001236	
124000	-15.928342	666	1	3	'0 0 0 Z 0 Z 0 0 0 Z 0 0 	19.356903	19.356903	19.356903	0.000000	19.356903	0.000000	19.356903	19.356903	19.356903	0.000000	19.356903	19.356903	0.000040	0.000005	0.998463	0.001492	
125000	-14.872591	788	1	5	'Z 0 Z Z Z 0 0 0 0 Z 0 0 	0.000000	22.919231	0.000000	0.000000	0.000000	22.919231	22.919231	22.919231	22.919231	0.000000	22.919231	22.919231	0.000006	0.000000	0.999488	0.000507	
126000	-15.507395	677	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	24.917064	24.917064	24.917064	24.917064	24.917064	24.917064	24.917064	24.917064	24.917064	0.000000	0.000000	1.000000	0.000000	
127000	-14.363244	790	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	36.069875	0.000000	36.069875	36.069875	36.069875	36.069875	36.069875	36.069875	0.000000	0.000000	0.000000	0.000001	0.000001	0.999999	0.000000	
128000	-13.559653	791	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	41.862277	0.000000	41.862277	41.862277	41.862277	41.862277	41.862277	41.862277	41.862277	41.862277	0.000000	0.000023	0.999480	0.000497	
129000	-16.300027	122	1	3	'Z 0 Z 0 0 0 Z 0 0 0 0 0 	0.000000	55.001980	0.000000	55.001980	55.001980	55.001980	0.000000	55.001980	55.001980	55.001980	55.001980	55.001980	0.000039	0.000039	0.999883	0.000039	
130000	-14.972267	249	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	21.202067	21.202067	21.202067	21.202067	21.202067	21.202067	21.202067	21.202067	21.202067	0.000000	21.202067	0.000000	0.000020	0.000008	0.999972	0.000000	
131000	-16.518606	876	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	12.093079	0.000000	12.093079	12.093079	12.093079	12.093079	12.093079	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
132000	-13.893775	161	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	31.206196	31.206196	31.206196	31.206196	31.206196	31.206196	31.206196	31.206196	31.206196	0.000000	31.206196	0.000000	0.000055	0.000027	0.999918	0.000000	
133000	-14.835107	86	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	28.247707	28.247707	28.247707	28.247707	28.247707	28.247707	28.247707	28.247707	28.247707	28.247707	0.000000	0.000014	0.999216	0.000770	
134000	-15.231439	339	1	1	'Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	18.309824	18.309824	18.309824	18.309824	18.309824	18.309824	18.309824	18.309824	18.309824	18.309824	18.309824	0.000011	0.000006	0.999589	0.000394	
135000	-16.075744	874	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	12.701659	12.701659	0.000000	12.701659	0.000000	12.701659	12.701659	12.701659	0.000000	0.000000	12.701659	0.000030	0.000001	0.999039	0.000931	
136000	-13.275434	262	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	40.897132	40.897132	40.897132	40.897132	40.897132	40.897132	40.897132	40.897132	0.000000	0.000000	0.000000	0.000180	0.000087	0.999733	0.000000	
137000	-12.977559	473	1	1	'0 0 0 0 0 0 0 0 0 Z 0 0 	61.258903	61.258903	61.258903	61.258903	61.258903	61.258903	61.258903	61.258903	61.258903	0.000000	61.258903	61.258903	0.000191	0.000090	0.995418	0.004300	
138000	-13.669884	125	2	3	'0 1 0 Z 0 1 0 0 0 Z 0 Z 	42.194960	0.658506	42.194960	0.000000	42.194960	0.658506	42.194960	42.194960	42.194960	0.000000	42.194960	0.000000	0.000000	0.000015	0.999985	0.000000	
139000	-13.277412	99	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	39.769050	39.769050	39.769050	0.000000	39.769050	39.769050	39.769050	39.769050	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
140000	-13.414261	133	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	28.112329	0.000000	28.112329	28.112329	28.112329	28.112329	28.112329	28.112329	28.112329	28.112329	28.112329	28.112329	0.000000	0.000028	0.999324	0.000648	
141000	-15.650936	222	1	5	'Z 0 Z 0 0 Z 0 0 0 Z Z 0 	0.000000	18.213258	0.000000	18.213258	18.213258	0.000000	18.213258	18.213258	18.213258	0.000000	0.000000	18.213258	0.000007	0.000006	0.998870	0.001118	
142000	-16.412810	118	1	7	'Z Z 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	11.826409	0.000000	11.826409	0.000000	11.826409	11.826409	11.826409	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
143000	-13.184725	45	1	6	'0 Z Z Z Z Z 0 0 0 Z 0 0 	40.156707	0.000000	0.000000	0.000000	0.000000	0.000000	40.156707	40.156707	40.156707	0.000000	40.156707	40.156707	0.000000	0.000000	0.998275	0.001725	
144000	-16.982218	713	2	5	'Z 0 Z Z Z 0 0 1 0 0 Z 0 	0.000000	12.682085	0.000000	0.000000	0.000000	12.682085	12.682085	12.784394	12.682085	12.682085	0.000000	12.682085	0.000000	0.000000	0.999967	0.000032	
145000	-14.369184	572	2	1	'0 1 1 1 Z 0 1 1 1 0 0 1 	2.136057	33.571880	33.571880	33.571880	0.000000	2.136057	33.571880	33.571880	33.571880	2.136057	2.136057	33.571880	0.000014	0.000000	0.999826	0.000160	
146000	-13.509389	650	1	4	'0 0 0 Z Z Z 0 0 0 0 0 Z 	51.612199	51.612199	51.612199	0.000000	0.000000	0.000000	51.612199	51.612199	51.612199	51.612199	51.612199	0.000000	0.000139	0.000000	0.999860	0.000000	
147000	-13.795224	865	1	5	'Z Z 0 Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	38.012727	0.000000	38.012727	0.000000	38.012727	38.012727	38.012727	0.000000	38.012727	38.012727	0.000000	0.000012	0.998671	0.001316	
148000	-13.740858	530	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	40.969974	0.000000	40.969974	40.969974	40.969974	40.969974	40.969974	0.000000	40.969974	40.969974	0.000000	0.000131	0.999737	0.000132	
149000	-14.411856	19	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	35.195860	0.000000	35.195860	35.195860	35.195860	35.195860	35.195860	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
150000	-15.013892	80	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	25.032200	25.032200	25.032200	25.032200	0.000000	0.000000	25.032200	0.000000	0.000000	0.997407	0.002593	
151000	-16.522447	952	1	6	'Z Z Z Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	14.291201	0.000000	14.291201	14.291201	14.291201	14.291201	0.000000	14.291201	0.000000	0.000002	0.999996	0.000002	
152000	-13.377445	863	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	50.101174	50.101174	50.101174	50.101174	50.101174	50.101174	0.000000	50.101174	0.000000	0.000035	0.999108	0.000857	
153000	-14.117265	422	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	37.154336	37.154336	37.154336	37.154336	37.154336	37.154336	0.000000	37.154336	0.000000	0.000037	0.997475	0.002488	
154000	-16.496496	75	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	15.558821	15.558821	15.558821	0.000000	15.558821	0.000000	15.558821	15.558821	15.558821	15.558821	15.558821	0.000000	0.000013	0.000003	0.999984	0.000000	
155000	-19.341651	884	1	6	'0 Z Z Z Z Z 0 0 0 0 Z 0 	3.435114	0.000000	0.000000	0.000000	0.000000	0.000000	3.435114	3.435114	3.435114	3.435114	0.000000	3.435114	0.000000	0.000000	0.999650	0.000350	
156000	-13.015276	692	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	50.379832	0.000000	0.000000	0.000000	50.379832	50.379832	50.379832	50.379832	50.379832	50.379832	0.000000	0.000000	0.998357	0.001643	
157000	-13.114929	51	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	43.322376	43.322376	0.000000	43.322376	43.322376	43.322376	43.322376	43.322376	43.322376	0.000000	0.000000	43.322376	0.000009	0.000017	0.999624	0.000349	
158000	-13.282518	26	1	6	'0 Z Z Z Z Z 0 0 0 Z 0 0 	49.256427	0.000000	0.000000	0.000000	0.000000	0.000000	49.256427	49.256427	49.256427	0.000000	49.256427	49.256427	0.000000	0.000000	0.996098	0.003902	
159000	-16.733705	112	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	13.422860	13.422860	13.422860	13.422860	0.000000	0.000000	13.422860	13.422860	13.422860	13.422860	13.422860	13.422860	0.000016	0.000000	0.999294	0.000690	
160000	-14.610200	26	1	3	'0 0 Z 0 Z Z 0 0 0 0 0 0 	28.538329	28.538329	0.000000	28.538329	0.000000	0.000000	28.538329	28.538329	28.538329	28.538329	28.538329	28.538329	0.000004	0.000000	0.995534	0.004461	
161000	-14.054616	616	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	34.750927	34.750927	34.750927	34.750927	34.750927	34.750927	34.750927	0.000000	34.750927	0.000000	0.000049	0.997538	0.002413	
162000	-16.565963	680	1	5	'0 0 Z 0 Z Z 0 0 0 Z Z 0 	11.893655	11.893655	0.000000	11.893655	0.000000	0.000000	11.893655	11.893655	11.893655	0.000000	0.000000	11.893655	0.000002	0.000000	0.999435	0.000563	
163000	-15.561940	592	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	19.190758	19.190758	0.000000	19.190758	19.190758	19.190758	19.190758	19.190758	0.000000	19.190758	19.190758	0.000025	0.000005	0.999621	0.000349	
164000	-12.767426	641	1	8	'Z Z Z Z Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	41.361671	41.361671	41.361671	41.361671	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
165000	-14.987281	891	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	31.372182	31.372182	0.000000	31.372182	31.372182	31.372182	31.372182	31.372182	31.372182	0.000000	31.372182	31.372182	0.000003	0.000015	0.998094	0.001888	
166000	-12.667977	349	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	43.939736	43.939736	43.939736	43.939736	43.939736	43.939736	43.939736	0.000000	0.000000	0.998542	0.001458	
167000	-13.991447	570	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	32.334470	32.334470	32.334470	0.000000	32.334470	32.334470	32.334470	32.334470	32.334470	32.334470	32.334470	0.000000	0.000018	0.000012	0.999969	0.000000	
168000	-14.398438	882	1	4	'0 Z 0 0 0 Z 0 0 0 0 Z Z 	32.907365	0.000000	32.907365	32.907365	32.907365	0.000000	32.907365	32.907365	32.907365	32.907365	0.000000	0.000000	0.000000	0.000012	0.999988	0.000000	
169000	-18.249530	339	1	2	'0 0 0 Z 0 0 0 0 0 Z 0 0 	6.207514	6.207514	6.207514	0.000000	6.207514	6.207514	6.207514	6.207514	6.207514	0.000000	6.207514	6.207514	0.000001	0.000001	0.999869	0.000129	
170000	-14.338999	31	1	6	'Z Z Z 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	24.379033	0.000000	24.379033	24.379033	24.379033	24.379033	0.000000	24.379033	0.000000	0.000000	0.000000	1.000000	0.000000	
171000	-14.390700	932	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	39.674595	0.000000	0.000000	39.674595	39.674595	39.674595	39.674595	39.674595	39.674595	39.674595	0.000000	39.674595	0.000000	0.000027	0.998929	0.001044	
172000	-14.879557	31	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	20.269897	20.269897	20.269897	20.269897	0.000000	0.000000	20.269897	20.269897	20.269897	20.269897	20.269897	20.269897	0.000003	0.000000	0.999993	0.000004	
173000	-14.176725	575	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	37.669279	0.000000	0.000000	0.000000	37.669279	37.669279	37.669279	37.669279	37.669279	37.669279	37.669279	37.669279	0.000000	0.000017	0.999382	0.000602	
174000	-14.061782	123	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	32.237225	32.237225	0.000000	32.237225	32.237225	32.237225	32.237225	32.237225	0.000000	0.000000	32.237225	0.000075	0.000030	0.998864	0.001032	
175000	-15.377419	587	1	5	'Z 0 Z Z Z 0 0 0 0 Z 0 0 	0.000000	23.101946	0.000000	0.000000	0.000000	23.101946	23.101946	23.101946	23.101946	0.000000	23.101946	23.101946	0.000003	0.000000	0.999500	0.000497	
176000	-17.921161	407	1	5	'Z 0 0 Z Z Z 0 0 0 0 0 Z 	0.000000	10.256265	10.256265	0.000000	0.000000	0.000000	10.256265	10.256265	10.256265	10.256265	10.256265	0.000000	0.000003	0.000000	0.999997	0.000000	
177000	-13.200120	74	1	5	'Z Z Z Z 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	57.153474	57.153474	57.153474	57.153474	57.153474	57.153474	0.000000	57.153474	0.000000	0.000046	0.998702	0.001252	
178000	-14.677107	954	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	24.608248	24.608248	0.000000	24.608248	0.000000	24.608248	24.608248	24.608248	0.000000	0.000000	24.608248	0.000042	0.000010	0.998566	0.001382	
179000	-12.419860	533	1	7	'Z 0 Z Z Z Z 0 0 0 Z Z 0 	0.000000	75.307384	0.000000	0.000000	0.000000	0.000000	75.307384	75.307384	75.307384	0.000000	0.000000	75.307384	0.000050	0.000000	0.999086	0.000865	
180000	-13.962409	673	1	4	'0 0 Z Z 0 0 0 0 0 Z 0 Z 	59.863867	59.863867	0.000000	0.000000	59.863867	59.863867	59.863867	59.863867	59.863867	0.000000	59.863867	0.000000	0.000348	0.000342	0.999310	0.000000	
181000	-12.917704	910	1	3	'0 0 0 0 Z Z 0 0 0 0 Z 0 	62.987800	62.987800	62.987800	62.987800	0.000000	0.000000	62.987800	62.987800	62.987800	62.987800	0.000000	62.987800	0.000611	0.000000	0.996724	0.002665	
182000	-13.196047	102	1	5	'Z 0 0 Z Z 0 0 0 0 0 Z Z 	0.000000	61.323920	61.323920	0.000000	0.000000	61.323920	61.323920	61.323920	61.323920	61.323920	0.000000	0.000000	0.000094	0.000000	0.999906	0.000000	
183000	-13.474132	359	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	44.437817	44.437817	0.000000	0.000000	44.437817	44.437817	44.437817	44.437817	44.437817	44.437817	0.000000	0.000087	0.000000	0.999913	0.000000	
184000	-16.668985	128	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	12.489607	0.000000	12.489607	12.489607	0.000000	12.489607	12.489607	12.489607	12.489607	12.489607	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
185000	-14.552767	321	1	7	'Z Z Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	32.280724	0.000000	32.280724	32.280724	32.280724	0.000000	32.280724	0.000000	0.000000	0.000021	0.999979	0.000000	
186000	-14.429215	970	1	8	'Z Z Z Z 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	0.000000	27.839572	0.000000	27.839572	27.839572	27.839572	0.000000	0.000000	0.000000	0.000000	0.000007	0.999993	0.000000	
187000	-13.064747	326	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	61.667161	61.667161	0.000000	61.667161	61.667161	61.667161	61.667161	61.667161	61.667161	0.000000	61.667161	61.667161	0.000073	0.000125	0.997674	0.002129	
188000	-14.544646	965	1	3	'Z Z 0 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	24.794635	24.794635	0.000000	24.794635	24.794635	24.794635	24.794635	24.794635	24.794635	24.794635	0.000000	0.000000	0.999280	0.000720	
189000	-13.764852	90	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	34.132801	0.000000	34.132801	34.132801	34.132801	0.000000	34.132801	34.132801	34.132801	34.132801	34.132801	34.132801	0.000000	0.000028	0.999277	0.000695	
190000	-16.379108	601	1	4	'Z Z 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	21.146027	0.000000	21.146027	0.000000	21.146027	21.146027	21.146027	21.146027	21.146027	21.146027	0.000000	0.000001	0.999391	0.000608	
191000	-15.176082	720	1	4	'0 0 Z Z 0 Z 0 0 0 0 Z 0 	22.536304	22.536304	0.000000	0.000000	22.536304	0.000000	22.536304	22.536304	22.536304	22.536304	0.000000	22.536304	0.000002	0.000002	0.999898	0.000098	
192000	-17.613364	574	1	2	'0 0 0 0 Z 0 0 0 0 Z 0 0 	8.501471	8.501471	8.501471	8.501471	0.000000	8.501471	8.501471	8.501471	8.501471	0.000000	8.501471	8.501471	0.000010	0.000000	0.999980	0.000010	
193000	-14.671692	759	1	3	'0 Z Z 0 0 0 0 0 0 0 0 Z 	31.036561	0.000000	0.000000	31.036561	31.036561	31.036561	31.036561	31.036561	31.036561	31.036561	31.036561	0.000000	0.000000	0.000005	0.999995	0.000000	
194000	-13.938098	919	1	5	'0 Z 0 0 Z Z 0 0 0 Z 0 Z 	35.397988	0.000000	35.397988	35.397988	0.000000	0.000000	35.397988	35.397988	35.397988	0.000000	35.397988	0.000000	0.000000	0.000000	1.000000	0.000000	
195000	-15.815630	968	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	17.904201	0.000000	17.904201	17.904201	17.904201	0.000000	17.904201	17.904201	17.904201	17.904201	17.904201	17.904201	0.000000	0.000004	0.999995	0.000001	
196000	-14.191002	694	1	5	'Z 0 0 Z 0 Z 0 0 0 Z Z 0 	0.000000	42.769258	42.769258	0.000000	42.769258	0.000000	42.769258	42.769258	42.769258	0.000000	0.000000	42.769258	0.000093	0.000016	0.997411	0.002480	
197000	-12.955124	160	1	6	'Z 0 Z Z Z 0 0 0 0 Z Z 0 	0.000000	75.202625	0.000000	0.000000	0.000000	75.202625	75.202625	75.202625	75.202625	0.000000	0.000000	75.202625	0.000002	0.000000	0.999990	0.000007	
198000	-15.127222	772	1	7	'0 Z Z Z Z Z 0 0 0 Z Z 0 	20.324839	0.000000	0.000000	0.000000	0.000000	0.000000	20.324839	20.324839	20.324839	0.000000	0.000000	20.324839	0.000000	0.000000	1.000000	0.000000	
199000	-15.183038	400	1	3	'0 0 0 Z 0 Z 0 0 0 0 Z 0 	19.026852	19.026852	19.026852	0.000000	19.026852	0.000000	19.026852	19.026852	19.026852	19.026852	0.000000	19.026852	0.000001	0.000000	0.999980	0.000019	
200000	-14.929605	57	1	5	'0 0 Z Z 0 0 0 0 0 Z Z Z 	26.064841	26.064841	0.000000	0.000000	26.064841	26.064841	26.064841	26.064841	26.064841	0.000000	0.000000	0.000000	0.000007	0.000017	0.999975	0.000000	
201000	-12.161301	406	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	69.508537	0.000000	69.508537	69.508537	69.508537	69.508537	69.508537	69.508537	69.508537	0.000000	69.508537	69.508537	0.000001	0.001214	0.997526	0.001259	
202000	-13.361297	632	1	5	'Z 0 0 Z Z 0 0 0 0 0 Z Z 	0.000000	45.931865	45.931865	0.000000	0.000000	45.931865	45.931865	45.931865	45.931865	45.931865	0.000000	0.000000	0.000083	0.000000	0.999917	0.000000	
203000	-17.769924	770	1	5	'0 0 0 Z Z Z 0 0 0 Z Z 0 	9.271854	9.271854	9.271854	0.000000	0.000000	0.000000	9.271854	9.271854	9.271854	0.000000	0.000000	9.271854	0.000005	0.000000	0.999990	0.000005	
204000	-16.118431	339	1	4	'0 0 Z 0 0 Z 0 0 0 Z 0 Z 	13.081432	13.081432	0.000000	13.081432	13.081432	0.000000	13.081432	13.081432	13.081432	0.000000	13.081432	0.000000	0.000001	0.000001	0.999997	0.000000	
205000	-13.978408	255	1	6	'0 Z Z Z Z Z 0 0 0 Z 0 0 	35.353863	0.000000	0.000000	0.000000	0.000000	0.000000	35.353863	35.353863	35.353863	0.000000	35.353863	35.353863	0.000000	0.000000	0.999270	0.000730	
206000	-14.640523	394	1	5	'Z 0 0 Z Z 0 0 0 0 0 Z Z 	0.000000	27.097465	27.097465	0.000000	0.000000	27.097465	27.097465	27.097465	27.097465	27.097465	0.000000	0.000000	0.000002	0.000000	0.999998	0.000000	
207000	-16.109966	72	1	6	'Z Z 0 0 Z 0 0 0 0 Z Z Z 	0.000000	0.000000	18.301464	18.301464	0.000000	18.301464	18.301464	18.301464	18.301464	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
208000	-15.197901	843	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	16.878969	16.878969	0.000000	16.878969	0.000000	16.878969	16.878969	16.878969	0.000000	0.000000	0.000000	0.000133	0.000005	0.999862	0.000000	
209000	-11.835905	349	1	4	'Z 0 0 0 Z Z 0 0 0 0 Z 0 	0.000000	65.909561	65.909561	65.909561	0.000000	0.000000	65.909561	65.909561	65.909561	65.909561	0.000000	65.909561	0.000393	0.000000	0.997028	0.002580	
210000	-12.979418	844	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	76.072007	0.000000	0.000000	0.000000	0.000000	76.072007	76.072007	76.072007	76.072007	0.000000	76.072007	0.000010	0.000000	0.999977	0.000013	
211000	-16.485189	453	1	5	'Z Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	10.899512	0.000000	10.899512	10.899512	10.899512	10.899512	10.899512	0.000000	0.000000	10.899512	0.000000	0.000011	0.999978	0.000011	
212000	-13.860130	816	1	4	'0 0 Z 0 0 Z 0 0 0 Z 0 Z 	33.517449	33.517449	0.000000	33.517449	33.517449	0.000000	33.517449	33.517449	33.517449	0.000000	33.517449	0.000000	0.000012	0.000012	0.999975	0.000000	
213000	-17.628690	942	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	10.171683	10.171683	0.000000	10.171683	0.000000	10.171683	10.171683	10.171683	0.000000	0.000000	0.000000	0.000003	0.000001	0.999996	0.000000	
214000	-12.473787	630	1	6	'0 Z Z 0 Z 0 0 0 0 Z Z Z 	79.476214	0.000000	0.000000	79.476214	0.000000	79.476214	79.476214	79.476214	79.476214	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
215000	-13.946613	963	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	39.397815	0.000000	0.000000	0.000000	0.000000	39.397815	39.397815	39.397815	39.397815	0.000000	39.397815	0.000006	0.000000	0.998612	0.001381	
