Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data3/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data3/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/CEVANStrees_div100_1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2570557955
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/CEVANStrees_div100_1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      0.000103
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
4750000	-12.447091	426	2.894860	1	2	'0 Z 0 0 0 Z 0 0 0 0 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000017	0.000389	0.956279	0.043315	
4800000	-15.520512	991	12.599056	1	2	'0 0 Z 0 0 0 0 Z 0 0 0 0 	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.007354	0.025711	0.848922	0.118013	
4850000	-12.535167	402	6.570711	1	2	'0 Z Z 0 0 0 0 0 0 0 0 0 	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.002001	0.987377	0.010622	
4900000	-14.223627	88	5.233004	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.012495	0.000000	0.987342	0.000163	
4950000	-15.227785	469	30.181554	1	5	'Z 0 0 0 0 0 Z 0 Z Z 0 Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.259541	0.252594	0.413840	0.074025	
5000000	-15.417177	976	29.733050	1	6	'0 0 Z 0 Z 0 Z Z Z 0 0 Z 	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.261161	0.359465	0.000000	0.379374	
5050000	-15.715166	966	5.553284	1	6	'Z Z Z 0 0 Z 0 0 Z 0 Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	
5100000	-12.104156	218	1.748818	1	6	'Z Z Z Z Z 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
5150000	-13.831849	852	5.855988	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.018383	0.000098	0.935061	0.046459	
5200000	-13.655025	617	4.016630	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000275	0.000275	0.900212	0.099238	
5250000	-12.042069	126	1.073195	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000004	0.979218	0.020778	
5300000	-14.960516	269	23.260064	1	6	'0 Z Z 0 0 0 Z 0 Z Z Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.046523	0.214840	0.256774	0.481863	
5350000	-15.658288	490	31.251218	1	5	'Z 0 0 Z 0 0 Z Z Z 0 0 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.318766	0.321900	0.000000	0.359334	
5400000	-16.262119	478	26.091247	1	7	'Z Z 0 0 Z 0 Z Z Z Z 0 0 	0.000000	0.000000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.359566	0.352549	0.000000	0.287884	
5450000	-13.499794	959	1.366380	1	3	'0 Z Z 0 0 0 0 0 0 0 Z 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000326	0.984676	0.014999	
5500000	-12.387625	867	1.808729	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.003558	0.000255	0.988556	0.007631	
5550000	-17.580475	689	31.329205	2	7	'Z Z 1 Z Z 1 Z 0 Z 1 Z 0 	0.000000	0.000000	0.236603	0.000000	0.000000	0.236603	0.000000	0.145096	0.000000	0.236603	0.000000	0.145096	0.152311	0.141157	0.440169	0.266363	
5600000	-12.699481	157	4.413404	1	4	'0 Z Z 0 Z 0 0 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000127	0.911089	0.088784	
5650000	-14.477329	407	0.849660	1	4	'0 0 Z Z 0 0 0 0 0 Z 0 Z 	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000085	0.000135	0.999780	0.000000	
5700000	-12.932131	709	3.087952	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.001663	0.000000	0.927752	0.070585	
5750000	-13.525344	745	6.407183	1	5	'Z 0 Z 0 0 Z Z 0 0 0 Z 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.006809	0.006153	0.784151	0.202888	
5800000	-12.953144	641	4.755921	1	4	'Z 0 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.008531	0.006101	0.908359	0.077010	
5850000	-13.463610	207	3.140417	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000009	0.000000	0.954957	0.045034	
5900000	-12.691623	297	2.054977	1	3	'0 Z Z Z 0 0 0 0 0 0 0 0 	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000932	0.972322	0.026746	
5950000	-13.768716	881	1.110508	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000114	0.987865	0.012021	
6000000	-12.617571	538	2.000308	1	4	'0 0 0 0 0 Z 0 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.001077	0.000487	0.998436	0.000000	
6050000	-13.655640	860	6.315329	1	2	'Z 0 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.011529	0.008295	0.910064	0.070112	
6100000	-14.315362	65	4.151964	1	2	'0 0 0 0 0 0 Z 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.001758	0.000625	0.997607	0.000010	
6150000	-15.037506	629	13.755983	1	6	'0 Z 0 0 Z 0 0 Z Z Z 0 Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
6200000	-13.287862	234	39.295532	2	5	'0 Z 0 0 Z 1 Z 0 Z 0 Z 0 	0.025149	0.000000	0.025149	0.025149	0.000000	0.849104	0.000000	0.025149	0.000000	0.025149	0.000000	0.025149	0.000622	0.059687	0.841407	0.098284	
6250000	-14.688322	262	56.891496	1	4	'0 0 0 0 0 0 Z Z Z 0 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.000000	0.257966	0.258005	0.000000	0.484029	
6300000	-15.570407	942	31.392529	1	5	'0 0 Z 0 0 0 Z Z Z 0 0 Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.169930	0.282014	0.000000	0.548056	
6350000	-15.107230	111	31.320646	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.231844	0.229419	0.246270	0.292466	
6400000	-14.687766	943	32.355938	1	6	'Z 0 0 0 Z 0 Z Z Z 0 0 Z 	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.216329	0.390447	0.000000	0.393225	
6450000	-16.273772	519	15.012664	1	3	'0 0 0 0 0 Z 0 0 Z 0 0 Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.279531	0.094854	0.519366	0.106249	
6500000	-12.478264	167	2.424824	1	5	'Z 0 Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.002311	0.000001	0.949755	0.047932	
6550000	-13.528067	841	4.995263	1	6	'0 Z 0 0 Z Z Z 0 0 0 Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
6600000	-13.687234	980	6.058812	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.005638	0.000054	0.993938	0.000370	
6650000	-12.614419	707	5.428388	1	3	'0 0 0 0 Z 0 0 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.009848	0.000028	0.989872	0.000252	
6700000	-14.448096	359	7.210161	1	5	'Z 0 0 Z Z 0 Z Z 0 0 0 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.061852	0.000207	0.800867	0.137074	
6750000	-12.706867	403	3.989146	1	4	'Z 0 Z 0 Z 0 0 0 0 Z 0 0 	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000769	0.000035	0.963521	0.035675	
6800000	-12.241880	130	3.305313	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.003998	0.002178	0.993815	0.000009	
6850000	-13.179023	383	3.672096	1	1	'0 Z 0 0 0 0 0 0 0 0 0 0 	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000013	0.001567	0.957828	0.040592	
6900000	-13.659110	402	11.369239	1	3	'0 0 0 Z 0 0 0 0 Z Z 0 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.047910	0.030609	0.828137	0.093344	
6950000	-12.864104	609	4.573094	1	5	'Z 0 0 0 Z Z Z 0 0 0 Z 0 	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.047997	0.000011	0.758395	0.193597	
7000000	-12.275177	536	2.358215	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000001	0.002391	0.997608	0.000000	
7050000	-13.385696	877	3.455483	1	7	'Z Z 0 Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000002	0.000000	0.981033	0.018965	
7100000	-13.563342	426	11.458128	1	5	'0 0 0 0 Z 0 Z 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.304609	0.011688	0.649940	0.033764	
7150000	-14.155175	474	6.789419	1	2	'Z 0 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.012674	0.008586	0.918482	0.060258	
7200000	-15.532709	286	9.059708	1	6	'Z Z Z Z 0 0 Z Z 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.060568	0.837894	0.101538	
7250000	-13.427049	124	9.606531	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.190922	0.057849	0.302712	0.448517	
7300000	-12.137617	186	4.034511	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.002961	0.002160	0.972222	0.022658	
7350000	-11.696970	993	3.226697	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.006687	0.001644	0.991669	0.000000	
7400000	-12.741871	583	1.088051	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000203	0.999797	0.000001	
7450000	-15.967197	9	14.999650	1	6	'Z 0 0 Z 0 0 Z Z Z Z 0 0 	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	1.000000	0.000000	0.000000	0.000000	
7500000	-13.834240	338	3.532194	1	8	'Z Z 0 Z 0 Z 0 0 Z Z Z Z 	0.000000	0.000000	0.250000	0.000000	0.250000	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.008407	0.991593	0.000000	
7550000	-14.701791	560	25.130779	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.111111	0.111111	0.196951	0.200929	0.283230	0.318889	
7600000	-14.680506	593	23.817787	1	5	'0 0 0 Z 0 0 Z Z Z 0 0 Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.325473	0.281080	0.000000	0.393447	
7650000	-12.035753	768	1.890197	1	8	'Z Z Z Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
7700000	-12.981295	394	5.576180	1	3	'0 0 Z 0 0 0 0 0 0 0 Z Z 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.003785	0.008458	0.987397	0.000360	
7750000	-12.042651	182	2.096577	1	7	'Z Z 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
7800000	-13.938989	808	5.747653	1	7	'0 0 0 Z 0 Z 0 Z Z Z Z Z 	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.129797	0.001802	0.868401	0.000000	
7850000	-15.199800	998	4.013815	1	8	'Z 0 0 Z Z Z Z 0 Z Z 0 Z 	0.000000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.000000	1.000000	0.000000	0.000000	0.000000	
7900000	-12.885849	993	10.018543	1	6	'0 0 0 0 Z Z 0 Z Z Z Z 0 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.105253	0.000973	0.693252	0.200522	
7950000	-12.018301	601	3.273711	1	4	'0 0 0 Z Z 0 0 0 0 0 Z Z 	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.006341	0.000000	0.993610	0.000048	
8000000	-12.234932	760	10.866845	2	6	'Z 1 1 0 1 1 Z 0 Z Z Z Z 	0.000000	0.242259	0.242259	0.015482	0.242259	0.242259	0.000000	0.015482	0.000000	0.000000	0.000000	0.000000	0.906983	0.087620	0.005397	0.000000	
8050000	-12.363243	410	1.491637	1	4	'0 Z 0 0 Z 0 0 0 0 Z Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000002	0.000002	0.984071	0.015926	
8100000	-12.461661	438	1.845774	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000001	0.956678	0.043321	
8150000	-13.412377	21	0.954873	1	3	'0 Z 0 Z Z 0 0 0 0 0 0 0 	0.111111	0.000000	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000002	0.000002	0.979750	0.020247	
8200000	-14.563848	998	5.657676	1	4	'0 Z Z 0 0 0 Z 0 0 Z 0 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000016	0.014557	0.893582	0.091845	
8250000	-14.726469	405	11.936037	1	3	'0 0 0 0 0 0 Z 0 0 0 Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.000000	0.047260	0.038117	0.912538	0.002084	
8300000	-14.164102	599	4.207664	1	6	'Z Z Z 0 Z Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.932405	0.067595	
8350000	-11.639601	580	1.948383	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.002892	0.001956	0.995143	0.000009	
8400000	-13.615331	438	3.200791	1	5	'Z 0 Z 0 0 0 Z 0 0 Z 0 Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.003775	0.023847	0.971775	0.000603	
8450000	-17.061598	42	29.768458	1	5	'Z 0 0 0 Z 0 Z Z 0 Z 0 0 	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.296518	0.098957	0.422445	0.182080	
8500000	-14.580988	14	51.394598	1	7	'0 0 Z 0 Z 0 Z Z Z Z 0 Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.181466	0.410022	0.000000	0.408513	
8550000	-15.105275	860	21.366524	1	5	'0 0 0 0 Z 0 Z Z Z 0 Z 0 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.296212	0.282646	0.000000	0.421143	
8600000	-11.893897	373	2.286446	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.001155	0.000000	0.991154	0.007690	
8650000	-13.409699	502	5.284935	1	6	'Z 0 Z 0 Z 0 0 0 0 Z Z Z 	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.013767	0.000196	0.986037	0.000000	
8700000	-12.189305	425	18.454200	1	6	'Z 0 0 0 0 0 Z 0 Z Z Z Z 	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.306376	0.255090	0.438534	0.000000	
8750000	-15.403814	451	41.350633	1	5	'0 Z 0 0 0 0 Z Z Z 0 Z 0 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.487422	0.256451	0.000000	0.256128	
8800000	-17.334227	689	51.046946	1	7	'0 Z 0 0 Z Z Z Z Z 0 Z 0 	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.393691	0.445918	0.000000	0.160391	
8850000	-15.024197	596	44.596076	1	6	'0 Z 0 Z 0 0 Z Z Z 0 0 Z 	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.383284	0.231396	0.000000	0.385320	
8900000	-14.719017	881	37.130349	1	6	'0 0 0 Z 0 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.270578	0.275109	0.000000	0.454313	
8950000	-15.512926	676	50.305076	1	6	'0 0 Z 0 0 0 Z Z Z Z 0 Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.100109	0.231766	0.000000	0.668125	
9000000	-14.298957	943	53.387857	1	7	'0 Z 0 0 0 Z Z Z Z 0 Z Z 	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.372713	0.139024	0.000000	0.488264	
9050000	-16.382614	332	31.740534	1	6	'0 0 0 0 Z Z 0 Z Z Z Z 0 	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.209598	0.048727	0.244654	0.497022	
9100000	-11.791731	301	37.952971	2	5	'1 Z 0 1 1 0 Z 0 0 Z Z Z 	0.321905	0.000000	0.008571	0.321905	0.321905	0.008571	0.000000	0.008571	0.008571	0.000000	0.000000	0.000000	0.421846	0.378976	0.199178	0.000000	
9150000	-17.537286	77	64.876482	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.248159	0.248483	0.255089	0.248269	
9200000	-12.615608	749	70.221775	2	3	'Z 0 1 1 1 0 0 0 Z 0 0 Z 	0.000000	0.007327	0.318679	0.318679	0.318679	0.007327	0.007327	0.007327	0.000000	0.007327	0.007327	0.000000	0.008860	0.281595	0.703633	0.005912	
9250000	-17.712287	40	68.634979	1	7	'0 Z Z 0 Z 0 Z Z Z Z 0 0 	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.543829	0.350292	0.000000	0.105879	
9300000	-14.281095	210	77.637225	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.229229	0.229229	0.000000	0.541542	
9350000	-14.490165	913	51.673831	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.236979	0.237623	0.000000	0.525398	
9400000	-19.755187	770	48.303425	1	5	'0 0 0 0 Z 0 0 Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.238824	0.140176	0.478807	0.142193	
9450000	-13.943312	799	45.396430	1	6	'0 Z 0 0 Z 0 Z Z Z Z 0 0 	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.384541	0.384482	0.000000	0.230977	
9500000	-17.947914	344	69.645861	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.246551	0.235824	0.264406	0.253219	
9550000	-17.056063	662	64.818817	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000000	0.111111	0.111111	0.248265	0.248233	0.255561	0.247940	
9600000	-16.569498	316	52.511956	2	7	'1 0 1 Z Z Z Z Z 0 0 Z Z 	0.421214	0.052524	0.421214	0.000000	0.000000	0.000000	0.000000	0.000000	0.052524	0.052524	0.000000	0.000000	0.004303	0.000000	0.995541	0.000156	
9650000	-12.381493	640	3.057272	1	2	'Z 0 Z 0 0 0 0 0 0 0 0 0 	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000413	0.001625	0.969731	0.028230	
9700000	-14.250361	379	3.844748	1	6	'0 Z Z Z Z Z Z 0 0 0 0 0 	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.890511	0.109489	
