Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/26-Oct-2017-09_54.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1851957956
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/26-Oct-2017-09_54.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
756800000	-15.409091	562	1	2	'0 0 Z 0 0 0 0 0 0 Z 0 0 	17.530863	17.530863	0.000000	17.530863	17.530863	17.530863	17.530863	17.530863	17.530863	0.000000	17.530863	17.530863	0.000003	0.000006	0.999663	0.000327	
756850000	-13.934623	830	1	3	'0 0 Z Z Z 0 0 0 0 0 0 0 	41.187108	41.187108	0.000000	0.000000	0.000000	41.187108	41.187108	41.187108	41.187108	41.187108	41.187108	41.187108	0.000020	0.000000	0.997668	0.002312	
756900000	-16.366215	81	1	3	'Z 0 0 0 0 Z 0 0 0 0 Z 0 	0.000000	12.445097	12.445097	12.445097	12.445097	0.000000	12.445097	12.445097	12.445097	12.445097	0.000000	12.445097	0.000006	0.000002	0.999769	0.000223	
756950000	-15.802656	480	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	20.449802	20.449802	20.449802	0.000000	20.449802	0.000000	20.449802	20.449802	20.449802	0.000000	0.000000	0.000000	0.000040	0.000008	0.999952	0.000000	
757000000	-15.044809	716	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	20.815048	20.815048	0.000000	20.815048	20.815048	20.815048	20.815048	0.000000	20.815048	0.000000	0.000004	0.999134	0.000861	
757050000	-14.014468	154	2	3	'1 1 Z 1 1 1 0 0 0 Z Z 1 	5.136882	5.136882	0.000000	5.136882	5.136882	5.136882	33.196520	33.196520	33.196520	0.000000	0.000000	5.136882	0.000000	0.000000	0.999987	0.000012	
757100000	-15.714715	133	1	5	'Z Z 0 0 0 0 Z 0 0 Z 0 Z 	0.000000	0.000000	50.431238	50.431238	50.431238	50.431238	0.000000	50.431238	50.431238	0.000000	50.431238	0.000000	0.000000	0.000198	0.999802	0.000000	
757150000	-15.121038	410	1	3	'Z Z Z 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	24.076687	24.076687	24.076687	24.076687	24.076687	24.076687	24.076687	24.076687	24.076687	0.000000	0.000003	0.999864	0.000133	
757200000	-16.125719	147	1	3	'0 0 0 Z Z 0 0 0 0 Z 0 0 	17.396306	17.396306	17.396306	0.000000	0.000000	17.396306	17.396306	17.396306	17.396306	0.000000	17.396306	17.396306	0.000012	0.000000	0.999668	0.000320	
757250000	-16.260335	828	1	4	'0 Z Z 0 Z Z 0 0 0 0 0 0 	10.890860	0.000000	0.000000	10.890860	0.000000	0.000000	10.890860	10.890860	10.890860	10.890860	10.890860	10.890860	0.000000	0.000000	0.999726	0.000274	
757300000	-13.911418	839	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	41.534901	41.534901	41.534901	41.534901	0.000000	41.534901	41.534901	41.534901	41.534901	0.000000	0.000000	41.534901	0.000066	0.000000	0.997334	0.002600	
757350000	-18.366502	843	1	4	'0 0 0 Z Z Z 0 0 0 0 Z 0 	5.479950	5.479950	5.479950	0.000000	0.000000	0.000000	5.479950	5.479950	5.479950	5.479950	0.000000	5.479950	0.000040	0.000000	0.999780	0.000180	
757400000	-11.402054	497	1	5	'Z 0 Z 0 Z Z 0 0 0 0 Z 0 	0.000000	78.789613	0.000000	78.789613	0.000000	0.000000	78.789613	78.789613	78.789613	78.789613	0.000000	78.789613	0.001032	0.000000	0.997935	0.001032	
757450000	-13.749859	263	1	3	'Z 0 Z 0 0 Z 0 0 0 0 0 0 	0.000000	28.085720	0.000000	28.085720	28.085720	0.000000	28.085720	28.085720	28.085720	28.085720	28.085720	28.085720	0.000004	0.000004	0.998824	0.001168	
757500000	-13.056619	772	1	3	'0 0 0 0 Z 0 0 0 0 Z 0 Z 	48.582600	48.582600	48.582600	48.582600	0.000000	48.582600	48.582600	48.582600	48.582600	0.000000	48.582600	0.000000	0.000002	0.000000	0.999998	0.000000	
757550000	-15.211845	179	1	3	'0 Z 0 0 0 0 0 0 0 0 Z Z 	22.698570	0.000000	22.698570	22.698570	22.698570	22.698570	22.698570	22.698570	22.698570	22.698570	0.000000	0.000000	0.000000	0.000008	0.999992	0.000000	
757600000	-14.642412	504	1	4	'0 0 0 0 Z Z 0 0 0 Z Z 0 	23.181863	23.181863	23.181863	23.181863	0.000000	0.000000	23.181863	23.181863	23.181863	0.000000	0.000000	23.181863	0.000048	0.000000	0.998486	0.001466	
757650000	-14.012683	754	1	4	'Z 0 0 Z 0 Z 0 0 0 0 0 Z 	0.000000	35.962023	35.962023	0.000000	35.962023	0.000000	35.962023	35.962023	35.962023	35.962023	35.962023	0.000000	0.000015	0.000015	0.999970	0.000000	
757700000	-16.703421	32	1	6	'Z 0 0 0 Z Z 0 0 0 Z Z Z 	0.000000	15.582690	15.582690	15.582690	0.000000	0.000000	15.582690	15.582690	15.582690	0.000000	0.000000	0.000000	0.000002	0.000000	0.999998	0.000000	
757750000	-14.101667	330	1	6	'Z Z Z Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	28.031809	0.000000	28.031809	28.031809	28.031809	0.000000	28.031809	28.031809	0.000000	0.000020	0.998581	0.001398	
757800000	-14.226722	884	1	6	'Z 0 Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	22.038691	0.000000	0.000000	22.038691	0.000000	22.038691	22.038691	22.038691	0.000000	22.038691	0.000000	0.000014	0.000012	0.999974	0.000000	
757850000	-15.780410	211	1	7	'Z 0 Z Z 0 Z 0 0 0 Z Z Z 	0.000000	17.664727	0.000000	0.000000	17.664727	0.000000	17.664727	17.664727	17.664727	0.000000	0.000000	0.000000	0.000023	0.000023	0.999954	0.000000	
757900000	-13.098047	385	1	3	'0 0 0 Z Z 0 0 0 0 0 0 Z 	55.972721	55.972721	55.972721	0.000000	0.000000	55.972721	55.972721	55.972721	55.972721	55.972721	55.972721	0.000000	0.000239	0.000000	0.999761	0.000000	
757950000	-14.014899	847	1	5	'0 0 Z Z 0 Z 0 0 0 Z 0 Z 	36.272472	36.272472	0.000000	0.000000	36.272472	0.000000	36.272472	36.272472	36.272472	0.000000	36.272472	0.000000	0.000000	0.000000	1.000000	0.000000	
758000000	-14.454328	782	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	34.204912	34.204912	34.204912	34.204912	34.204912	34.204912	34.204912	34.204912	0.000000	0.000000	0.000000	0.000031	0.000016	0.999953	0.000000	
758050000	-16.291483	412	1	3	'Z 0 0 0 0 0 0 0 0 Z Z 0 	0.000000	12.792527	12.792527	12.792527	12.792527	12.792527	12.792527	12.792527	12.792527	0.000000	0.000000	12.792527	0.000004	0.000004	0.999986	0.000006	
758100000	-14.381347	473	1	3	'0 0 0 0 Z Z 0 0 0 Z 0 0 	32.207163	32.207163	32.207163	32.207163	0.000000	0.000000	32.207163	32.207163	32.207163	0.000000	32.207163	32.207163	0.000052	0.000000	0.997689	0.002259	
758150000	-17.376434	650	1	4	'Z 0 0 Z 0 Z 0 0 0 0 0 Z 	0.000000	11.498724	11.498724	0.000000	11.498724	0.000000	11.498724	11.498724	11.498724	11.498724	11.498724	0.000000	0.000007	0.000001	0.999992	0.000000	
758200000	-17.148606	525	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	9.665488	9.665488	9.665488	9.665488	9.665488	0.000000	9.665488	9.665488	9.665488	0.000000	9.665488	9.665488	0.000129	0.000001	0.999771	0.000099	
758250000	-15.398330	222	1	4	'0 0 Z Z Z Z 0 0 0 0 0 0 	20.438216	20.438216	0.000000	0.000000	0.000000	0.000000	20.438216	20.438216	20.438216	20.438216	20.438216	20.438216	0.000008	0.000000	0.997644	0.002348	
758300000	-14.465940	921	1	6	'0 0 Z Z Z Z 0 0 0 0 Z Z 	37.799920	37.799920	0.000000	0.000000	0.000000	0.000000	37.799920	37.799920	37.799920	37.799920	0.000000	0.000000	0.000005	0.000000	0.999995	0.000000	
758350000	-14.056234	76	1	3	'Z 0 Z 0 0 Z 0 0 0 0 0 0 	0.000000	27.316690	0.000000	27.316690	27.316690	0.000000	27.316690	27.316690	27.316690	27.316690	27.316690	27.316690	0.000055	0.000055	0.999836	0.000055	
758400000	-13.369380	920	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	42.549526	0.000000	42.549526	42.549526	0.000000	42.549526	42.549526	42.549526	42.549526	0.000000	0.000000	0.000023	0.000023	0.999954	0.000000	
758450000	-13.439798	909	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	56.517255	56.517255	0.000000	56.517255	56.517255	56.517255	56.517255	56.517255	0.000000	56.517255	56.517255	0.000039	0.000028	0.998305	0.001627	
758500000	-12.761864	394	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	60.335458	60.335458	60.335458	60.335458	60.335458	60.335458	60.335458	60.335458	60.335458	60.335458	0.000000	0.000000	0.000012	0.000012	0.999976	0.000000	
758550000	-14.029540	246	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	26.678647	26.678647	0.000000	26.678647	26.678647	26.678647	26.678647	26.678647	26.678647	0.000000	26.678647	0.000000	0.000010	0.000016	0.999974	0.000000	
758600000	-12.474298	794	1	4	'Z Z Z Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	65.679697	65.679697	65.679697	65.679697	65.679697	65.679697	65.679697	65.679697	0.000000	0.000110	0.996913	0.002976	
758650000	-14.883720	608	1	5	'Z 0 Z Z 0 Z 0 0 0 Z 0 0 	0.000000	22.394789	0.000000	0.000000	22.394789	0.000000	22.394789	22.394789	22.394789	0.000000	22.394789	22.394789	0.000009	0.000009	0.998947	0.001036	
758700000	-15.576543	589	1	2	'0 0 0 Z 0 0 0 0 0 0 0 Z 	20.090476	20.090476	20.090476	0.000000	20.090476	20.090476	20.090476	20.090476	20.090476	20.090476	20.090476	0.000000	0.000001	0.000001	0.999998	0.000000	
758750000	-16.656203	542	1	5	'Z 0 0 Z Z Z 0 0 0 0 Z 0 	0.000000	10.928038	10.928038	0.000000	0.000000	0.000000	10.928038	10.928038	10.928038	10.928038	0.000000	10.928038	0.000010	0.000000	0.999514	0.000476	
758800000	-14.639898	587	1	2	'0 0 Z 0 Z 0 0 0 0 0 0 0 	31.031087	31.031087	0.000000	31.031087	0.000000	31.031087	31.031087	31.031087	31.031087	31.031087	31.031087	31.031087	0.000006	0.000000	0.999096	0.000899	
758850000	-13.360549	655	1	4	'0 Z 0 0 0 0 0 0 0 Z Z Z 	36.238737	0.000000	36.238737	36.238737	36.238737	36.238737	36.238737	36.238737	36.238737	0.000000	0.000000	0.000000	0.000000	0.000012	0.999988	0.000000	
758900000	-16.403576	853	1	3	'Z Z 0 0 Z 0 0 0 0 0 0 0 	0.000000	0.000000	17.303816	17.303816	0.000000	17.303816	17.303816	17.303816	17.303816	17.303816	17.303816	17.303816	0.000000	0.000000	0.999795	0.000205	
758950000	-12.534365	869	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	56.530836	56.530836	0.000000	0.000000	56.530836	56.530836	56.530836	56.530836	0.000000	0.000000	56.530836	0.000223	0.000000	0.997543	0.002235	
759000000	-14.620070	191	1	5	'0 Z Z 0 Z Z 0 0 0 0 0 Z 	40.913531	0.000000	0.000000	40.913531	0.000000	0.000000	40.913531	40.913531	40.913531	40.913531	40.913531	0.000000	0.000000	0.000000	1.000000	0.000000	
759050000	-16.093738	699	1	5	'0 0 Z Z 0 Z 0 0 0 Z Z 0 	14.022432	14.022432	0.000000	0.000000	14.022432	0.000000	14.022432	14.022432	14.022432	0.000000	0.000000	14.022432	0.000001	0.000001	0.999363	0.000636	
759100000	-13.649059	133	1	6	'Z Z 0 Z Z Z 0 0 0 Z 0 0 	0.000000	0.000000	25.002506	0.000000	0.000000	0.000000	25.002506	25.002506	25.002506	0.000000	25.002506	25.002506	0.000000	0.000000	0.999439	0.000561	
759150000	-14.664163	548	1	4	'0 0 0 Z 0 Z 0 0 0 0 Z Z 	20.390835	20.390835	20.390835	0.000000	20.390835	0.000000	20.390835	20.390835	20.390835	20.390835	0.000000	0.000000	0.000055	0.000019	0.999926	0.000000	
759200000	-17.062731	876	1	3	'0 0 0 Z 0 Z 0 0 0 0 0 Z 	10.029178	10.029178	10.029178	0.000000	10.029178	0.000000	10.029178	10.029178	10.029178	10.029178	10.029178	0.000000	0.000007	0.000002	0.999991	0.000000	
759250000	-15.492957	495	1	5	'0 Z 0 Z Z 0 0 0 0 Z 0 Z 	16.499436	0.000000	16.499436	0.000000	0.000000	16.499436	16.499436	16.499436	16.499436	0.000000	16.499436	0.000000	0.000000	0.000000	1.000000	0.000000	
759300000	-13.317207	42	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	45.765604	0.000000	45.765604	45.765604	0.000000	45.765604	45.765604	45.765604	45.765604	0.000000	0.000000	0.000214	0.000214	0.999572	0.000000	
759350000	-13.404702	716	1	4	'0 0 Z Z 0 0 0 0 0 Z 0 Z 	39.976061	39.976061	0.000000	0.000000	39.976061	39.976061	39.976061	39.976061	39.976061	0.000000	39.976061	0.000000	0.000017	0.000036	0.999947	0.000000	
759400000	-17.207172	970	1	6	'0 Z Z Z Z 0 0 0 0 Z 0 Z 	10.097451	0.000000	0.000000	0.000000	0.000000	10.097451	10.097451	10.097451	10.097451	0.000000	10.097451	0.000000	0.000000	0.000000	1.000000	0.000000	
759450000	-15.050363	192	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	18.074118	0.000000	18.074118	0.000000	0.000000	0.000000	18.074118	18.074118	18.074118	0.000000	0.000000	18.074118	0.000000	0.000000	0.999972	0.000028	
759500000	-15.696746	951	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	20.700944	0.000000	0.000000	0.000000	20.700944	20.700944	20.700944	20.700944	20.700944	0.000000	0.000000	0.000000	0.000000	0.000005	0.999995	0.000000	
759550000	-15.798323	665	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	15.807068	0.000000	15.807068	15.807068	0.000000	0.000000	15.807068	15.807068	15.807068	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
759600000	-14.611266	151	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	37.539820	0.000000	37.539820	37.539820	0.000000	37.539820	37.539820	37.539820	37.539820	0.000000	37.539820	37.539820	0.000000	0.000000	0.999410	0.000590	
759650000	-16.406541	228	1	4	'Z 0 0 Z Z 0 0 0 0 Z 0 0 	0.000000	12.629505	12.629505	0.000000	0.000000	12.629505	12.629505	12.629505	12.629505	0.000000	12.629505	12.629505	0.000021	0.000000	0.998991	0.000988	
759700000	-14.495246	665	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	26.688823	26.688823	0.000000	26.688823	26.688823	26.688823	26.688823	26.688823	0.000000	26.688823	26.688823	0.000060	0.000022	0.998241	0.001678	
759750000	-14.622295	223	1	4	'Z 0 Z Z 0 0 0 0 0 Z 0 0 	0.000000	24.009581	0.000000	0.000000	24.009581	24.009581	24.009581	24.009581	24.009581	0.000000	24.009581	24.009581	0.000004	0.000010	0.999390	0.000595	
759800000	-13.939824	774	1	2	'0 0 0 0 Z 0 0 0 0 Z 0 0 	37.514698	37.514698	37.514698	37.514698	0.000000	37.514698	37.514698	37.514698	37.514698	0.000000	37.514698	37.514698	0.000058	0.000000	0.999086	0.000856	
759850000	-16.156601	790	1	6	'0 0 Z Z Z 0 0 0 0 Z Z Z 	18.296172	18.296172	0.000000	0.000000	0.000000	18.296172	18.296172	18.296172	18.296172	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
759900000	-12.837241	772	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	54.014216	0.000000	54.014216	0.000000	0.000000	0.000000	54.014216	54.014216	54.014216	0.000000	0.000000	54.014216	0.000000	0.000000	0.999997	0.000003	
759950000	-15.320607	869	1	4	'0 0 Z 0 0 Z 0 0 0 0 Z Z 	18.037841	18.037841	0.000000	18.037841	18.037841	0.000000	18.037841	18.037841	18.037841	18.037841	0.000000	0.000000	0.000005	0.000005	0.999989	0.000000	
760000000	-13.564540	820	1	4	'Z 0 0 Z 0 Z 0 0 0 0 0 Z 	0.000000	31.648899	31.648899	0.000000	31.648899	0.000000	31.648899	31.648899	31.648899	31.648899	31.648899	0.000000	0.000001	0.000001	0.999999	0.000000	
760050000	-14.164225	491	1	2	'0 0 0 Z Z 0 0 0 0 0 0 0 	36.634663	36.634663	36.634663	0.000000	0.000000	36.634663	36.634663	36.634663	36.634663	36.634663	36.634663	36.634663	0.000588	0.000000	0.997584	0.001829	
760100000	-12.207165	857	1	5	'0 0 Z Z 0 Z 0 0 0 Z Z 0 	78.524969	78.524969	0.000000	0.000000	78.524969	0.000000	78.524969	78.524969	78.524969	0.000000	0.000000	78.524969	0.000061	0.000059	0.996394	0.003486	
760150000	-12.446529	885	1	4	'Z 0 0 0 0 0 0 0 0 Z Z Z 	0.000000	53.161169	53.161169	53.161169	53.161169	53.161169	53.161169	53.161169	53.161169	0.000000	0.000000	0.000000	0.001485	0.000126	0.998389	0.000000	
760200000	-14.161527	313	1	5	'Z Z Z Z Z 0 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	30.184696	30.184696	30.184696	30.184696	30.184696	30.184696	30.184696	0.000000	0.000000	0.999191	0.000809	
760250000	-13.808284	561	1	5	'Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	47.461610	0.000000	47.461610	47.461610	47.461610	47.461610	47.461610	47.461610	0.000000	0.000276	0.999453	0.000271	
760300000	-13.552800	524	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	44.125983	44.125983	44.125983	0.000000	44.125983	44.125983	44.125983	44.125983	0.000000	0.000000	0.000000	0.000023	0.999977	0.000000	
760350000	-14.812686	888	1	3	'Z 0 0 Z Z 0 0 0 0 0 0 0 	0.000000	29.341222	29.341222	0.000000	0.000000	29.341222	29.341222	29.341222	29.341222	29.341222	29.341222	29.341222	0.000171	0.000000	0.998031	0.001798	
760400000	-13.518077	134	1	4	'0 Z Z Z 0 0 0 0 0 Z 0 0 	39.783027	0.000000	0.000000	0.000000	39.783027	39.783027	39.783027	39.783027	39.783027	0.000000	39.783027	39.783027	0.000000	0.000019	0.999032	0.000949	
760450000	-12.943445	599	1	3	'0 0 0 Z Z Z 0 0 0 0 0 0 	66.830586	66.830586	66.830586	0.000000	0.000000	0.000000	66.830586	66.830586	66.830586	66.830586	66.830586	66.830586	0.000310	0.000000	0.995957	0.003732	
760500000	-13.859833	741	1	4	'Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	44.284731	44.284731	44.284731	44.284731	44.284731	44.284731	0.000000	44.284731	44.284731	0.000000	0.000001	0.999998	0.000002	
760550000	-12.648853	312	1	2	'0 0 0 Z Z 0 0 0 0 0 0 0 	88.713375	88.713375	88.713375	0.000000	0.000000	88.713375	88.713375	88.713375	88.713375	88.713375	88.713375	88.713375	0.000006	0.000000	0.999973	0.000021	
760600000	-15.053684	629	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	21.891653	21.891653	21.891653	21.891653	21.891653	21.891653	21.891653	21.891653	21.891653	0.000000	21.891653	0.000000	0.000039	0.000015	0.999947	0.000000	
760650000	-13.959253	973	1	6	'0 Z 0 0 Z Z 0 0 0 Z Z Z 	41.618127	0.000000	41.618127	41.618127	0.000000	0.000000	41.618127	41.618127	41.618127	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
760700000	-14.865463	153	1	4	'Z 0 Z 0 Z 0 0 0 0 0 0 Z 	0.000000	18.490748	0.000000	18.490748	0.000000	18.490748	18.490748	18.490748	18.490748	18.490748	18.490748	0.000000	0.000008	0.000000	0.999992	0.000000	
760750000	-12.966989	129	1	5	'Z Z 0 Z 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	48.378190	0.000000	48.378190	0.000000	48.378190	48.378190	48.378190	48.378190	0.000000	48.378190	0.000000	0.000084	0.997978	0.001938	
760800000	-15.238003	312	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	24.488581	0.000000	24.488581	24.488581	24.488581	24.488581	24.488581	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
760850000	-13.385997	613	1	3	'Z 0 Z 0 0 0 0 0 0 0 Z 0 	0.000000	44.951928	0.000000	44.951928	44.951928	44.951928	44.951928	44.951928	44.951928	44.951928	0.000000	44.951928	0.000023	0.000037	0.999087	0.000852	
760900000	-12.954343	497	1	7	'Z Z Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	33.244367	0.000000	33.244367	33.244367	33.244367	0.000000	33.244367	0.000000	0.000000	0.000177	0.999823	0.000000	
760950000	-14.534222	344	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	34.479257	34.479257	34.479257	34.479257	34.479257	34.479257	34.479257	0.000000	0.000000	0.000000	0.000019	0.999981	0.000000	
761000000	-12.432038	118	1	6	'0 0 Z Z Z Z 0 0 0 Z 0 Z 	62.266294	62.266294	0.000000	0.000000	0.000000	0.000000	62.266294	62.266294	62.266294	0.000000	62.266294	0.000000	0.000018	0.000000	0.999982	0.000000	
761050000	-14.604699	453	1	3	'0 0 0 0 0 Z 0 0 0 0 Z Z 	21.769866	21.769866	21.769866	21.769866	21.769866	0.000000	21.769866	21.769866	21.769866	21.769866	0.000000	0.000000	0.000045	0.000045	0.999910	0.000000	
761100000	-14.195121	417	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	26.938471	0.000000	26.938471	26.938471	26.938471	26.938471	26.938471	26.938471	26.938471	0.000000	26.938471	0.000000	0.000000	0.000022	0.999978	0.000000	
761150000	-12.140912	955	1	3	'0 0 Z 0 0 0 0 0 0 Z 0 Z 	70.237789	70.237789	0.000000	70.237789	70.237789	70.237789	70.237789	70.237789	70.237789	0.000000	70.237789	0.000000	0.000011	0.000011	0.999978	0.000000	
761200000	-13.460834	933	1	5	'Z 0 0 Z Z Z 0 0 0 0 Z 0 	0.000000	53.612006	53.612006	0.000000	0.000000	0.000000	53.612006	53.612006	53.612006	53.612006	0.000000	53.612006	0.001220	0.000000	0.992162	0.006618	
761250000	-13.326598	841	1	3	'Z 0 0 0 Z Z 0 0 0 0 0 0 	0.000000	41.418875	41.418875	41.418875	0.000000	0.000000	41.418875	41.418875	41.418875	41.418875	41.418875	41.418875	0.000108	0.000000	0.997940	0.001952	
761300000	-14.976065	120	1	3	'0 Z 0 0 0 Z 0 0 0 0 Z 0 	23.785973	0.000000	23.785973	23.785973	23.785973	0.000000	23.785973	23.785973	23.785973	23.785973	0.000000	23.785973	0.000000	0.000010	0.998660	0.001330	
761350000	-17.942833	390	1	4	'Z 0 0 Z Z 0 0 0 0 0 0 Z 	0.000000	11.688613	11.688613	0.000000	0.000000	11.688613	11.688613	11.688613	11.688613	11.688613	11.688613	0.000000	0.000003	0.000000	0.999997	0.000000	
761400000	-13.743425	440	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	42.932270	42.932270	42.932270	0.000000	42.932270	42.932270	42.932270	42.932270	42.932270	42.932270	0.000000	42.932270	0.000207	0.000036	0.997574	0.002183	
761450000	-15.782371	376	1	6	'0 Z Z Z 0 Z 0 0 0 Z Z 0 	16.202376	0.000000	0.000000	0.000000	16.202376	0.000000	16.202376	16.202376	16.202376	0.000000	0.000000	16.202376	0.000000	0.000004	0.998639	0.001357	
761500000	-16.089645	653	1	5	'0 Z Z 0 0 Z 0 0 0 0 Z Z 	12.212974	0.000000	0.000000	12.212974	12.212974	0.000000	12.212974	12.212974	12.212974	12.212974	0.000000	0.000000	0.000000	0.000005	0.999995	0.000000	
761550000	-16.560254	548	1	2	'0 0 0 0 Z 0 0 0 0 Z 0 0 	10.075858	10.075858	10.075858	10.075858	0.000000	10.075858	10.075858	10.075858	10.075858	0.000000	10.075858	10.075858	0.000014	0.000000	0.999864	0.000122	
761600000	-15.001838	558	1	5	'Z Z 0 0 Z 0 0 0 0 Z 0 Z 	0.000000	0.000000	28.202751	28.202751	0.000000	28.202751	28.202751	28.202751	28.202751	0.000000	28.202751	0.000000	0.000000	0.000000	1.000000	0.000000	
761650000	-17.619987	789	1	5	'0 Z Z 0 0 Z 0 0 0 0 Z Z 	10.564138	0.000000	0.000000	10.564138	10.564138	0.000000	10.564138	10.564138	10.564138	10.564138	0.000000	0.000000	0.000000	0.000001	0.999999	0.000000	
761700000	-12.810658	144	1	5	'Z Z Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.000000	43.177979	43.177979	43.177979	43.177979	43.177979	43.177979	43.177979	0.000000	0.000000	0.000005	0.999995	0.000000	
761750000	-12.837747	655	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	48.476747	48.476747	48.476747	48.476747	0.000000	48.476747	48.476747	48.476747	48.476747	48.476747	48.476747	0.000000	0.000105	0.000000	0.999894	0.000000	
761800000	-13.604148	736	1	6	'Z Z 0 Z Z Z 0 0 0 0 0 Z 	0.000000	0.000000	31.351303	0.000000	0.000000	0.000000	31.351303	31.351303	31.351303	31.351303	31.351303	0.000000	0.000000	0.000000	1.000000	0.000000	
761850000	-14.755543	757	1	5	'Z 0 Z Z 0 0 0 0 0 Z 0 Z 	0.000000	32.371160	0.000000	0.000000	32.371160	32.371160	32.371160	32.371160	32.371160	0.000000	32.371160	0.000000	0.000000	0.000000	0.999999	0.000000	
761900000	-14.785214	323	1	5	'0 Z Z 0 0 Z 0 0 0 0 Z Z 	22.858776	0.000000	0.000000	22.858776	22.858776	0.000000	22.858776	22.858776	22.858776	22.858776	0.000000	0.000000	0.000000	0.000004	0.999996	0.000000	
761950000	-16.531156	453	1	7	'Z Z 0 Z Z Z 0 0 0 Z Z 0 	0.000000	0.000000	10.720338	0.000000	0.000000	0.000000	10.720338	10.720338	10.720338	0.000000	0.000000	10.720338	0.000000	0.000000	0.999989	0.000011	
762000000	-13.884770	657	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 	0.000000	39.280882	39.280882	39.280882	39.280882	39.280882	39.280882	39.280882	39.280882	39.280882	39.280882	0.000000	0.000042	0.000022	0.999937	0.000000	
