Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/05-Sep-13_05.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2415039215
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/05-Sep-13_05.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
43000	-86.381587	397	1	20	'Z Z 0 0 0 0 0 0 0 Z Z 0 Z 0 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 Z 0 0 Z 0 Z 0 Z 0 0 Z 	0.000000	0.000000	30.224254	30.224254	30.224254	30.224254	30.224254	30.224254	30.224254	0.000000	0.000000	30.224254	0.000000	30.224254	30.224254	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.224254	0.000000	0.000000	30.224254	0.000000	30.224254	30.224254	0.000000	30.224254	30.224254	0.000000	30.224254	30.224254	0.000000	30.224254	0.000000	30.224254	0.000000	30.224254	30.224254	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
44000	-85.569764	380	1	17	'Z 0 0 0 0 Z 0 0 0 0 Z 0 0 Z 0 Z Z Z Z Z Z 0 Z Z 0 Z Z 0 0 0 0 0 0 0 0 0 0 Z 0 0 Z Z 	0.000000	24.886991	24.886991	24.886991	24.886991	0.000000	24.886991	24.886991	24.886991	24.886991	0.000000	24.886991	24.886991	0.000000	24.886991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.886991	0.000000	0.000000	24.886991	0.000000	0.000000	24.886991	24.886991	24.886991	24.886991	24.886991	24.886991	24.886991	24.886991	24.886991	24.886991	0.000000	24.886991	24.886991	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
45000	-84.281867	321	1	14	'0 0 0 0 Z 0 0 0 0 0 Z 0 0 Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 Z 0 0 0 0 0 0 Z 0 0 0 	3.351866	3.351866	3.351866	3.351866	0.000000	3.351866	3.351866	3.351866	3.351866	3.351866	0.000000	3.351866	3.351866	0.000000	3.351866	0.000000	3.351866	0.000000	0.000000	0.000000	0.000000	3.351866	0.000000	0.000000	3.351866	0.000000	3.351866	3.351866	3.351866	0.000000	3.351866	0.000000	3.351866	3.351866	3.351866	3.351866	3.351866	3.351866	0.000000	3.351866	3.351866	3.351866	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
46000	-84.356631	250	1	16	'Z 0 0 0 0 0 0 0 0 0 0 Z 0 Z 0 Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 Z 0 0 Z 0 Z Z 	0.000000	1.956462	1.956462	1.956462	1.956462	1.956462	1.956462	1.956462	1.956462	1.956462	1.956462	0.000000	1.956462	0.000000	1.956462	0.000000	1.956462	0.000000	0.000000	0.000000	0.000000	1.956462	0.000000	0.000000	1.956462	0.000000	1.956462	1.956462	1.956462	0.000000	1.956462	1.956462	1.956462	1.956462	1.956462	0.000000	1.956462	1.956462	0.000000	1.956462	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
47000	-81.132260	491	1	19	'Z 0 0 0 0 Z Z Z 0 0 0 0 Z Z 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 0 Z Z 0 0 Z 0 	0.000000	0.016013	0.016013	0.016013	0.016013	0.000000	0.000000	0.000000	0.016013	0.016013	0.016013	0.016013	0.000000	0.000000	0.016013	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016013	0.000000	0.000000	0.016013	0.000000	0.016013	0.016013	0.016013	0.000000	0.016013	0.016013	0.016013	0.016013	0.016013	0.016013	0.000000	0.000000	0.016013	0.016013	0.000000	0.016013	0.199088	0.151415	0.068948	0.086038	0.178392	0.170344	0.145776	
48000	-83.513353	352	1	17	'Z 0 0 0 0 Z 0 0 Z Z 0 0 0 Z 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 0 Z 0 0 0 Z 0 	0.000000	11.687852	11.687852	11.687852	11.687852	0.000000	11.687852	11.687852	0.000000	0.000000	11.687852	11.687852	11.687852	0.000000	11.687852	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.687852	0.000000	0.000000	11.687852	0.000000	11.687852	11.687852	11.687852	0.000000	11.687852	11.687852	11.687852	11.687852	11.687852	11.687852	0.000000	11.687852	11.687852	11.687852	0.000000	11.687852	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
49000	-84.817921	780	1	19	'Z 0 0 0 Z Z Z 0 0 0 Z Z 0 0 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 Z 0 Z 0 0 0 Z 0 	0.000000	4.039102	4.039102	4.039102	0.000000	0.000000	0.000000	4.039102	4.039102	4.039102	0.000000	0.000000	4.039102	4.039102	4.039102	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.039102	0.000000	0.000000	4.039102	0.000000	4.039102	4.039102	4.039102	0.000000	4.039102	4.039102	4.039102	4.039102	0.000000	4.039102	0.000000	4.039102	4.039102	4.039102	0.000000	4.039102	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
50000	-79.238903	566	1	21	'Z 0 0 0 Z Z Z 0 0 0 Z Z Z Z Z Z Z 0 Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 Z 0 Z 0 0 0 Z 0 	0.000000	0.026469	0.026469	0.026469	0.000000	0.000000	0.000000	0.026469	0.026469	0.026469	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026469	0.000000	0.000000	0.000000	0.026469	0.000000	0.000000	0.026469	0.000000	0.026469	0.026469	0.026469	0.000000	0.026469	0.026469	0.026469	0.026469	0.000000	0.026469	0.000000	0.026469	0.026469	0.026469	0.000000	0.026469	0.153747	0.144362	0.082669	0.181182	0.149940	0.145796	0.142304	
51000	-82.331258	239	2	18	'Z 0 0 0 Z Z Z 1 0 Z 0 0 Z Z 0 0 1 Z Z Z Z 0 Z Z 0 Z 1 1 0 Z 0 0 1 0 Z 0 Z 0 0 1 Z 1 	0.000000	3.646074	3.646074	3.646074	0.000000	0.000000	0.000000	14.281652	3.646074	0.000000	3.646074	3.646074	0.000000	0.000000	3.646074	3.646074	14.281652	0.000000	0.000000	0.000000	0.000000	3.646074	0.000000	0.000000	3.646074	0.000000	14.281652	14.281652	3.646074	0.000000	3.646074	3.646074	14.281652	3.646074	0.000000	3.646074	0.000000	3.646074	3.646074	14.281652	0.000000	14.281652	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
52000	-85.565772	323	1	20	'Z Z 0 0 Z Z Z 0 0 Z Z 0 Z Z 0 0 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z 0 	0.000000	0.000000	2.351367	2.351367	0.000000	0.000000	0.000000	2.351367	2.351367	0.000000	0.000000	2.351367	0.000000	0.000000	2.351367	2.351367	2.351367	0.000000	0.000000	0.000000	0.000000	2.351367	0.000000	0.000000	2.351367	0.000000	2.351367	2.351367	2.351367	0.000000	2.351367	2.351367	2.351367	2.351367	2.351367	2.351367	0.000000	2.351367	2.351367	0.000000	0.000000	2.351367	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
53000	-83.858527	417	1	21	'Z 0 0 0 Z Z Z 0 0 Z Z 0 Z Z 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	11.426276	11.426276	11.426276	0.000000	0.000000	0.000000	11.426276	11.426276	0.000000	0.000000	11.426276	0.000000	0.000000	11.426276	11.426276	0.000000	0.000000	0.000000	0.000000	0.000000	11.426276	0.000000	0.000000	11.426276	0.000000	11.426276	11.426276	11.426276	0.000000	11.426276	11.426276	11.426276	11.426276	11.426276	11.426276	0.000000	11.426276	0.000000	0.000000	0.000000	11.426276	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
54000	-79.558492	396	1	22	'Z Z 0 0 0 Z Z Z 0 Z 0 0 Z Z Z Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 0 	0.000000	0.000000	0.035811	0.035811	0.035811	0.000000	0.000000	0.000000	0.035811	0.000000	0.035811	0.035811	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.035811	0.000000	0.000000	0.035811	0.000000	0.035811	0.035811	0.035811	0.000000	0.035811	0.035811	0.035811	0.000000	0.035811	0.035811	0.035811	0.035811	0.000000	0.000000	0.035811	0.035811	0.170338	0.161706	0.000000	0.202846	0.164554	0.149494	0.151062	
55000	-79.060596	821	1	25	'Z Z 0 Z 0 Z Z Z Z 0 0 0 Z Z Z Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z 	0.000000	0.000000	0.030058	0.000000	0.030058	0.000000	0.000000	0.000000	0.000000	0.030058	0.030058	0.030058	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030058	0.000000	0.000000	0.030058	0.000000	0.030058	0.030058	0.030058	0.000000	0.030058	0.030058	0.030058	0.000000	0.030058	0.030058	0.000000	0.030058	0.000000	0.000000	0.030058	0.000000	0.182445	0.115610	0.000000	0.254641	0.200665	0.140255	0.106384	
56000	-80.706382	533	1	24	'Z 0 Z 0 Z Z 0 Z 0 Z 0 Z Z Z Z 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 Z Z 0 Z 0 0 0 Z Z 	0.000000	0.018951	0.000000	0.018951	0.000000	0.000000	0.018951	0.000000	0.018951	0.000000	0.018951	0.000000	0.000000	0.000000	0.000000	0.018951	0.000000	0.000000	0.000000	0.000000	0.000000	0.018951	0.000000	0.000000	0.018951	0.000000	0.018951	0.018951	0.018951	0.000000	0.018951	0.018951	0.018951	0.000000	0.000000	0.018951	0.000000	0.018951	0.018951	0.018951	0.000000	0.000000	0.085778	0.131924	0.098535	0.194569	0.153321	0.128425	0.207448	
57000	-83.724623	612	1	23	'Z 0 0 Z Z Z 0 0 0 Z 0 Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 Z Z 0 0 Z 0 0 0 0 0 0 Z Z Z 0 Z 0 	0.000000	13.878882	13.878882	0.000000	0.000000	0.000000	13.878882	13.878882	13.878882	0.000000	13.878882	0.000000	0.000000	0.000000	13.878882	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.878882	0.000000	0.000000	13.878882	0.000000	0.000000	13.878882	13.878882	0.000000	13.878882	13.878882	13.878882	13.878882	13.878882	13.878882	0.000000	0.000000	0.000000	13.878882	0.000000	13.878882	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
58000	-79.586658	518	1	18	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 0 0 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 0 Z 0 0 0 0 Z 0 Z Z Z 0 0 0 	0.000000	0.030769	0.000000	0.030769	0.030769	0.030769	0.030769	0.030769	0.030769	0.000000	0.030769	0.000000	0.030769	0.030769	0.030769	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030769	0.000000	0.000000	0.030769	0.000000	0.030769	0.030769	0.030769	0.000000	0.030769	0.030769	0.030769	0.030769	0.000000	0.030769	0.000000	0.000000	0.000000	0.030769	0.030769	0.030769	0.140145	0.142271	0.142823	0.147718	0.142370	0.142215	0.142458	
59000	-83.529964	17	1	22	'Z 0 0 0 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 0 0 Z Z 	0.000000	11.935365	11.935365	11.935365	11.935365	0.000000	11.935365	11.935365	11.935365	11.935365	11.935365	11.935365	0.000000	11.935365	11.935365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.935365	0.000000	0.000000	11.935365	0.000000	11.935365	11.935365	0.000000	0.000000	11.935365	0.000000	0.000000	11.935365	0.000000	0.000000	0.000000	0.000000	11.935365	11.935365	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
60000	-82.130956	444	2	21	'0 1 1 1 1 Z 0 Z 1 1 Z 1 Z Z 1 Z Z 1 Z Z Z 1 Z Z 1 Z 0 0 Z Z Z 1 Z 1 Z Z Z Z 0 0 0 0 	6.079316	3.038323	3.038323	3.038323	3.038323	0.000000	6.079316	0.000000	3.038323	3.038323	0.000000	3.038323	0.000000	0.000000	3.038323	0.000000	0.000000	3.038323	0.000000	0.000000	0.000000	3.038323	0.000000	0.000000	3.038323	0.000000	6.079316	6.079316	0.000000	0.000000	0.000000	3.038323	0.000000	3.038323	0.000000	0.000000	0.000000	0.000000	6.079316	6.079316	6.079316	6.079316	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
61000	-85.122659	227	1	24	'0 Z 0 0 0 Z 0 Z 0 0 Z 0 Z Z 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 0 0 	0.296581	0.000000	0.296581	0.296581	0.296581	0.000000	0.296581	0.000000	0.296581	0.296581	0.000000	0.296581	0.000000	0.000000	0.296581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.296581	0.000000	0.000000	0.296581	0.000000	0.296581	0.296581	0.000000	0.000000	0.000000	0.296581	0.000000	0.000000	0.000000	0.000000	0.000000	0.296581	0.000000	0.296581	0.296581	0.296581	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
62000	-84.044130	100	1	24	'0 Z 0 0 0 Z 0 Z 0 0 Z 0 Z Z 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z 0 Z Z 0 0 	5.993938	0.000000	5.993938	5.993938	5.993938	0.000000	5.993938	0.000000	5.993938	5.993938	0.000000	5.993938	0.000000	0.000000	5.993938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.993938	0.000000	0.000000	5.993938	0.000000	5.993938	5.993938	0.000000	0.000000	5.993938	0.000000	0.000000	5.993938	0.000000	0.000000	0.000000	5.993938	0.000000	0.000000	5.993938	5.993938	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
63000	-81.272983	890	1	18	'0 Z 0 0 0 0 Z Z 0 0 0 0 0 Z 0 Z Z Z Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 Z 0 0 Z Z 0 0 0 0 0 0 	0.054773	0.000000	0.054773	0.054773	0.054773	0.054773	0.000000	0.000000	0.054773	0.054773	0.054773	0.054773	0.054773	0.000000	0.054773	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.054773	0.000000	0.000000	0.054773	0.000000	0.054773	0.054773	0.000000	0.000000	0.054773	0.000000	0.054773	0.054773	0.000000	0.000000	0.054773	0.054773	0.054773	0.054773	0.054773	0.054773	0.142776	0.142776	0.142851	0.143194	0.142810	0.142798	0.142795	
64000	-85.148212	683	1	16	'0 0 0 0 Z Z 0 0 0 0 0 Z 0 Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 0 Z 0 0 Z 0 0 Z 0 0 Z Z 0 0 0 	13.679035	13.679035	13.679035	13.679035	0.000000	0.000000	13.679035	13.679035	13.679035	13.679035	13.679035	0.000000	13.679035	0.000000	13.679035	0.000000	13.679035	0.000000	0.000000	0.000000	0.000000	13.679035	0.000000	0.000000	13.679035	13.679035	13.679035	13.679035	0.000000	13.679035	13.679035	0.000000	13.679035	13.679035	0.000000	13.679035	13.679035	0.000000	0.000000	13.679035	13.679035	13.679035	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
65000	-87.530733	678	1	16	'0 0 0 0 0 Z 0 0 0 0 0 Z Z Z 0 0 0 Z Z Z Z 0 Z Z Z 0 0 0 Z 0 Z 0 0 0 0 Z 0 Z 0 0 0 Z 	6.593428	6.593428	6.593428	6.593428	6.593428	0.000000	6.593428	6.593428	6.593428	6.593428	6.593428	0.000000	0.000000	0.000000	6.593428	6.593428	6.593428	0.000000	0.000000	0.000000	0.000000	6.593428	0.000000	0.000000	0.000000	6.593428	6.593428	6.593428	0.000000	6.593428	0.000000	6.593428	6.593428	6.593428	6.593428	0.000000	6.593428	0.000000	6.593428	6.593428	6.593428	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
66000	-86.193453	469	1	17	'Z 0 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 Z Z Z Z 0 Z Z 0 0 0 0 0 0 0 Z 0 0 0 0 0 Z 0 0 0 0 	0.000000	6.215680	6.215680	0.000000	6.215680	0.000000	0.000000	0.000000	6.215680	0.000000	6.215680	0.000000	0.000000	0.000000	6.215680	6.215680	6.215680	0.000000	0.000000	0.000000	0.000000	6.215680	0.000000	0.000000	6.215680	6.215680	6.215680	6.215680	6.215680	6.215680	6.215680	0.000000	6.215680	6.215680	6.215680	6.215680	6.215680	0.000000	6.215680	6.215680	6.215680	6.215680	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
67000	-87.567830	272	1	18	'Z Z 0 0 Z 0 Z 0 0 0 0 0 Z 0 0 0 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 0 Z Z 0 0 0 Z Z Z 0 0 0 Z 	0.000000	0.000000	15.404377	15.404377	0.000000	15.404377	0.000000	15.404377	15.404377	15.404377	15.404377	15.404377	0.000000	15.404377	15.404377	15.404377	15.404377	0.000000	0.000000	0.000000	0.000000	15.404377	0.000000	0.000000	15.404377	0.000000	15.404377	15.404377	15.404377	15.404377	0.000000	0.000000	15.404377	15.404377	15.404377	0.000000	0.000000	0.000000	15.404377	15.404377	15.404377	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
68000	-84.052979	500	1	21	'Z Z 0 0 Z 0 Z 0 0 0 Z 0 Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 0 Z Z Z Z 0 0 0 Z Z 0 0 0 0 Z 	0.000000	0.000000	1.469916	1.469916	0.000000	1.469916	0.000000	1.469916	1.469916	1.469916	0.000000	1.469916	0.000000	0.000000	1.469916	0.000000	1.469916	0.000000	0.000000	0.000000	0.000000	1.469916	0.000000	0.000000	1.469916	1.469916	1.469916	1.469916	0.000000	0.000000	0.000000	0.000000	1.469916	1.469916	1.469916	0.000000	0.000000	1.469916	1.469916	1.469916	1.469916	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
69000	-83.982322	487	1	19	'Z Z 0 0 Z 0 Z 0 0 0 Z 0 Z Z 0 Z 0 Z Z Z Z 0 Z Z 0 0 0 0 Z Z 0 Z 0 0 Z 0 0 0 0 0 0 Z 	0.000000	0.000000	2.327360	2.327360	0.000000	2.327360	0.000000	2.327360	2.327360	2.327360	0.000000	2.327360	0.000000	0.000000	2.327360	0.000000	2.327360	0.000000	0.000000	0.000000	0.000000	2.327360	0.000000	0.000000	2.327360	2.327360	2.327360	2.327360	0.000000	0.000000	2.327360	0.000000	2.327360	2.327360	0.000000	2.327360	2.327360	2.327360	2.327360	2.327360	2.327360	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
70000	-80.313993	697	1	27	'Z Z Z Z 0 Z Z 0 0 0 0 Z Z Z Z 0 Z Z Z Z Z 0 Z Z 0 0 0 0 Z Z 0 Z Z Z Z 0 Z Z 0 0 Z Z 	0.000000	0.000000	0.000000	0.000000	0.024260	0.000000	0.000000	0.024260	0.024260	0.024260	0.024260	0.000000	0.000000	0.000000	0.000000	0.024260	0.000000	0.000000	0.000000	0.000000	0.000000	0.024260	0.000000	0.000000	0.024260	0.024260	0.024260	0.024260	0.000000	0.000000	0.024260	0.000000	0.000000	0.000000	0.000000	0.024260	0.000000	0.000000	0.024260	0.024260	0.000000	0.000000	0.036044	0.129153	0.102054	0.091931	0.092122	0.155496	0.393199	
71000	-80.027650	360	1	24	'0 Z Z Z 0 0 0 0 0 0 0 0 Z Z Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 Z Z Z Z 0 Z Z 0 Z Z Z 0 Z 0 	0.032425	0.000000	0.000000	0.000000	0.032425	0.032425	0.032425	0.032425	0.032425	0.032425	0.032425	0.032425	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032425	0.000000	0.000000	0.032425	0.032425	0.032425	0.032425	0.000000	0.000000	0.000000	0.000000	0.032425	0.000000	0.000000	0.032425	0.000000	0.000000	0.000000	0.032425	0.000000	0.032425	0.114235	0.165321	0.000000	0.272240	0.172979	0.094237	0.180989	
72000	-82.628858	385	1	17	'Z 0 0 0 0 Z 0 0 0 0 0 0 0 Z Z 0 0 0 Z Z Z 0 Z Z 0 0 0 0 0 Z Z 0 0 Z Z 0 Z 0 Z Z 0 Z 	0.000000	0.025140	0.025140	0.025140	0.025140	0.000000	0.025140	0.025140	0.025140	0.025140	0.025140	0.025140	0.025140	0.000000	0.000000	0.025140	0.025140	0.025140	0.000000	0.000000	0.000000	0.025140	0.000000	0.000000	0.025140	0.025140	0.025140	0.025140	0.025140	0.000000	0.000000	0.025140	0.025140	0.000000	0.000000	0.025140	0.000000	0.025140	0.000000	0.000000	0.025140	0.000000	0.151373	0.144005	0.127487	0.190104	0.149027	0.112390	0.125615	
73000	-86.907330	869	1	20	'0 0 0 Z Z Z 0 Z 0 0 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z 0 0 0 0 0 Z Z 0 0 Z Z 0 Z Z Z 0 0 0 	0.082619	0.082619	0.082619	0.000000	0.000000	0.000000	0.082619	0.000000	0.082619	0.082619	0.082619	0.082619	0.082619	0.000000	0.000000	0.082619	0.000000	0.000000	0.000000	0.000000	0.000000	0.082619	0.000000	0.000000	0.082619	0.082619	0.082619	0.082619	0.082619	0.000000	0.000000	0.082619	0.082619	0.000000	0.000000	0.082619	0.000000	0.000000	0.000000	0.082619	0.082619	0.082619	0.142923	0.142893	0.142446	0.143583	0.142798	0.142476	0.142880	
74000	-80.767731	870	1	22	'0 0 Z 0 Z Z 0 0 0 Z 0 Z 0 0 Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 Z 0 Z 0 Z Z 0 Z Z Z 0 Z 0 	0.030653	0.030653	0.000000	0.030653	0.000000	0.000000	0.030653	0.030653	0.030653	0.000000	0.030653	0.000000	0.030653	0.030653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030653	0.000000	0.000000	0.030653	0.030653	0.030653	0.030653	0.030653	0.000000	0.030653	0.000000	0.030653	0.000000	0.000000	0.030653	0.000000	0.000000	0.000000	0.030653	0.000000	0.030653	0.109886	0.136724	0.096906	0.210735	0.136748	0.123093	0.185908	
75000	-81.392526	680	1	19	'0 0 Z 0 0 0 Z 0 Z 0 0 0 0 0 Z Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 Z 0 0 Z Z Z 0 0 Z Z 0 Z 0 	0.022548	0.022548	0.000000	0.022548	0.022548	0.022548	0.000000	0.022548	0.000000	0.022548	0.022548	0.022548	0.022548	0.022548	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022548	0.000000	0.000000	0.022548	0.022548	0.022548	0.022548	0.022548	0.000000	0.022548	0.022548	0.000000	0.000000	0.000000	0.022548	0.022548	0.000000	0.000000	0.022548	0.000000	0.022548	0.105652	0.105461	0.066732	0.319952	0.159851	0.082737	0.159614	
76000	-78.837002	105	1	22	'Z 0 Z Z Z 0 0 0 0 0 Z 0 0 Z Z Z Z 0 Z Z Z 0 Z Z 0 0 0 Z 0 Z 0 0 Z 0 Z Z 0 Z Z 0 Z 0 	0.000000	0.022998	0.000000	0.000000	0.000000	0.022998	0.022998	0.022998	0.022998	0.022998	0.000000	0.022998	0.022998	0.000000	0.000000	0.000000	0.000000	0.022998	0.000000	0.000000	0.000000	0.022998	0.000000	0.000000	0.022998	0.022998	0.022998	0.000000	0.022998	0.000000	0.022998	0.022998	0.000000	0.022998	0.000000	0.000000	0.022998	0.000000	0.000000	0.022998	0.000000	0.022998	0.089617	0.145128	0.096151	0.240885	0.110425	0.160362	0.157432	
77000	-81.715157	608	1	22	'0 Z 0 Z 0 0 0 0 0 0 Z Z Z Z Z Z Z 0 Z Z Z 0 Z Z 0 0 0 Z Z Z 0 Z 0 0 0 Z Z 0 Z 0 Z 0 	0.034293	0.000000	0.034293	0.000000	0.034293	0.034293	0.034293	0.034293	0.034293	0.034293	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.034293	0.000000	0.000000	0.000000	0.034293	0.000000	0.000000	0.034293	0.034293	0.034293	0.000000	0.000000	0.000000	0.034293	0.000000	0.034293	0.034293	0.034293	0.000000	0.000000	0.034293	0.000000	0.034293	0.000000	0.034293	0.152407	0.141136	0.116237	0.169271	0.127413	0.141136	0.152401	
