Options:
Model:                           MultiState
Tree File Name:                  data/bantu.bttrees
Data File Name:                  data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3885408078
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/09-Aug-15_42.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
43000	-81.180919	208	2	15	'1 0 0 0 Z 0 1 1 0 Z Z 0 Z 1 Z 0 1 Z 1 Z Z Z 1 Z 0 Z 0 Z 1 1 Z Z Z 0 0 0 0 0 0 0 0 0 	4.424944	37.147300	37.147300	37.147300	0.000000	37.147300	4.424944	4.424944	37.147300	0.000000	0.000000	37.147300	0.000000	4.424944	0.000000	37.147300	4.424944	0.000000	4.424944	0.000000	0.000000	0.000000	4.424944	0.000000	37.147300	0.000000	37.147300	0.000000	4.424944	4.424944	0.000000	0.000000	0.000000	37.147300	37.147300	37.147300	37.147300	37.147300	37.147300	37.147300	37.147300	37.147300	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
44000	-85.155306	331	2	10	'1 0 0 0 Z 0 1 1 0 Z 0 0 1 1 1 0 1 Z 1 Z 1 Z Z Z 0 1 0 1 Z 1 Z 0 Z 1 1 0 0 0 0 0 0 0 	0.544283	1.989049	1.989049	1.989049	0.000000	1.989049	0.544283	0.544283	1.989049	0.000000	1.989049	1.989049	0.544283	0.544283	0.544283	1.989049	0.544283	0.000000	0.544283	0.000000	0.544283	0.000000	0.000000	0.000000	1.989049	0.544283	1.989049	0.544283	0.000000	0.544283	0.000000	1.989049	0.000000	0.544283	0.544283	1.989049	1.989049	1.989049	1.989049	1.989049	1.989049	1.989049	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
45000	-91.467593	750	1	16	'0 Z 0 0 Z Z 0 0 0 Z 0 Z 0 0 0 0 0 0 Z Z 0 Z Z Z Z 0 Z Z 0 Z 0 0 0 0 0 Z 0 0 Z 0 0 0 	14.351631	0.000000	14.351631	14.351631	0.000000	0.000000	14.351631	14.351631	14.351631	0.000000	14.351631	0.000000	14.351631	14.351631	14.351631	14.351631	14.351631	14.351631	0.000000	0.000000	14.351631	0.000000	0.000000	0.000000	0.000000	14.351631	0.000000	0.000000	14.351631	0.000000	14.351631	14.351631	14.351631	14.351631	14.351631	0.000000	14.351631	14.351631	0.000000	14.351631	14.351631	14.351631	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
46000	-82.715663	351	2	11	'Z 0 0 1 1 0 1 1 1 0 0 1 Z 0 1 1 Z 1 Z Z 0 Z Z Z 0 Z 1 Z 0 0 1 0 1 1 0 Z 0 1 1 1 1 0 	0.000000	8.924240	8.924240	34.640692	34.640692	8.924240	34.640692	34.640692	34.640692	8.924240	8.924240	34.640692	0.000000	8.924240	34.640692	34.640692	0.000000	34.640692	0.000000	0.000000	8.924240	0.000000	0.000000	0.000000	8.924240	0.000000	34.640692	0.000000	8.924240	8.924240	34.640692	8.924240	34.640692	34.640692	8.924240	0.000000	8.924240	34.640692	34.640692	34.640692	34.640692	8.924240	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
47000	-83.500324	285	1	17	'Z 0 Z 0 0 0 0 0 0 0 0 0 0 Z Z 0 0 0 Z Z 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 0 0 Z 0 Z 0 Z 0 Z 	0.000000	0.020235	0.000000	0.020235	0.020235	0.020235	0.020235	0.020235	0.020235	0.020235	0.020235	0.020235	0.020235	0.000000	0.000000	0.020235	0.020235	0.020235	0.000000	0.000000	0.020235	0.000000	0.000000	0.000000	0.020235	0.000000	0.020235	0.000000	0.000000	0.000000	0.020235	0.020235	0.020235	0.020235	0.020235	0.000000	0.020235	0.000000	0.020235	0.000000	0.020235	0.000000	0.045140	0.145500	0.045703	0.561110	0.017137	0.167973	0.017438	
48000	-85.067732	621	1	22	'0 0 Z 0 0 0 0 0 Z 0 Z Z 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z Z 0 Z Z Z 0 Z Z Z Z Z Z 0 0 0 Z 	0.021897	0.021897	0.000000	0.021897	0.021897	0.021897	0.021897	0.021897	0.000000	0.021897	0.000000	0.000000	0.021897	0.021897	0.021897	0.021897	0.021897	0.000000	0.000000	0.000000	0.021897	0.000000	0.000000	0.000000	0.021897	0.000000	0.000000	0.021897	0.000000	0.000000	0.000000	0.021897	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021897	0.021897	0.021897	0.000000	0.118412	0.105341	0.115031	0.218566	0.176153	0.021510	0.244986	
49000	-80.825319	662	1	21	'0 0 Z 0 Z 0 0 0 0 0 0 Z 0 0 0 0 0 Z Z Z 0 Z Z Z 0 Z Z 0 Z Z Z Z Z Z 0 0 Z Z 0 0 Z Z 	0.033772	0.033772	0.000000	0.033772	0.000000	0.033772	0.033772	0.033772	0.033772	0.033772	0.033772	0.000000	0.033772	0.033772	0.033772	0.033772	0.033772	0.000000	0.000000	0.000000	0.033772	0.000000	0.000000	0.000000	0.033772	0.000000	0.000000	0.033772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.033772	0.033772	0.000000	0.000000	0.033772	0.033772	0.000000	0.000000	0.133445	0.136313	0.136315	0.174426	0.144370	0.121784	0.153347	
50000	-84.047093	489	1	25	'Z Z Z Z 0 Z Z 0 0 0 Z Z 0 0 Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 0 0 Z 0 0 Z Z Z Z Z Z 	0.000000	0.000000	0.000000	0.000000	0.021005	0.000000	0.000000	0.021005	0.021005	0.021005	0.000000	0.000000	0.021005	0.021005	0.000000	0.021005	0.021005	0.000000	0.000000	0.000000	0.021005	0.000000	0.000000	0.000000	0.000000	0.000000	0.021005	0.021005	0.000000	0.021005	0.021005	0.021005	0.021005	0.000000	0.021005	0.021005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.016888	0.245421	0.100600	0.419453	0.146640	0.070998	0.000000	
51000	-82.415832	789	1	25	'Z Z 0 Z 0 Z Z 0 0 Z 0 0 0 Z Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z Z 0 0 Z Z 0 0 0 Z Z Z Z Z 	0.000000	0.000000	0.031537	0.000000	0.031537	0.000000	0.000000	0.031537	0.031537	0.000000	0.031537	0.031537	0.031537	0.000000	0.000000	0.031537	0.031537	0.000000	0.000000	0.000000	0.031537	0.000000	0.000000	0.000000	0.000000	0.000000	0.031537	0.031537	0.000000	0.000000	0.031537	0.031537	0.000000	0.000000	0.031537	0.031537	0.031537	0.000000	0.000000	0.000000	0.000000	0.000000	0.159939	0.118576	0.127932	0.238295	0.182784	0.110882	0.061593	
52000	-84.778086	577	1	24	'Z Z 0 Z 0 Z Z 0 0 Z 0 0 0 0 Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 0 Z 0 Z Z 0 Z Z Z 0 Z Z 0 Z 	0.000000	0.000000	0.023882	0.000000	0.023882	0.000000	0.000000	0.023882	0.023882	0.000000	0.023882	0.023882	0.023882	0.023882	0.000000	0.023882	0.023882	0.000000	0.000000	0.000000	0.023882	0.000000	0.000000	0.000000	0.000000	0.000000	0.023882	0.023882	0.023882	0.000000	0.023882	0.000000	0.000000	0.023882	0.000000	0.000000	0.000000	0.023882	0.000000	0.000000	0.023882	0.000000	0.105310	0.164854	0.107304	0.224465	0.124390	0.105067	0.168610	
53000	-84.546280	557	1	17	'0 Z 0 Z 0 Z 0 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z Z 0 0 Z 0 0 Z 0 0 Z 0 0 Z 	1.745355	0.000000	1.745355	0.000000	1.745355	0.000000	1.745355	1.745355	1.745355	1.745355	1.745355	1.745355	1.745355	1.745355	1.745355	1.745355	1.745355	0.000000	0.000000	0.000000	1.745355	0.000000	0.000000	0.000000	0.000000	0.000000	1.745355	1.745355	0.000000	0.000000	1.745355	1.745355	0.000000	1.745355	1.745355	0.000000	1.745355	1.745355	0.000000	1.745355	1.745355	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
54000	-84.063616	358	1	22	'Z Z 0 0 Z Z Z 0 0 0 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z Z Z 0 Z 0 0 Z Z 0 Z 0 Z 0 	0.000000	0.000000	7.175665	7.175665	0.000000	0.000000	0.000000	7.175665	7.175665	7.175665	7.175665	7.175665	7.175665	0.000000	7.175665	7.175665	7.175665	0.000000	0.000000	0.000000	7.175665	0.000000	0.000000	0.000000	0.000000	0.000000	7.175665	7.175665	0.000000	0.000000	0.000000	7.175665	0.000000	7.175665	7.175665	0.000000	0.000000	7.175665	0.000000	7.175665	0.000000	7.175665	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
55000	-84.337546	811	1	16	'0 0 0 0 Z Z 0 0 0 0 0 0 0 Z 0 0 0 0 Z Z 0 Z Z Z Z Z 0 0 Z Z Z 0 Z 0 0 Z Z 0 0 0 0 0 	9.438529	9.438529	9.438529	9.438529	0.000000	0.000000	9.438529	9.438529	9.438529	9.438529	9.438529	9.438529	9.438529	0.000000	9.438529	9.438529	9.438529	9.438529	0.000000	0.000000	9.438529	0.000000	0.000000	0.000000	0.000000	0.000000	9.438529	9.438529	0.000000	0.000000	0.000000	9.438529	0.000000	9.438529	9.438529	0.000000	0.000000	9.438529	9.438529	9.438529	9.438529	9.438529	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
56000	-88.663964	424	2	16	'0 0 0 0 Z 0 0 1 Z Z 0 0 0 Z 0 1 1 1 Z Z 0 Z Z Z Z Z 0 0 Z 0 Z 1 1 0 0 Z 0 Z 0 0 0 Z 	7.799797	7.799797	7.799797	7.799797	0.000000	7.799797	7.799797	20.249045	0.000000	0.000000	7.799797	7.799797	7.799797	0.000000	7.799797	20.249045	20.249045	20.249045	0.000000	0.000000	7.799797	0.000000	0.000000	0.000000	0.000000	0.000000	7.799797	7.799797	0.000000	7.799797	0.000000	20.249045	20.249045	7.799797	7.799797	0.000000	7.799797	0.000000	7.799797	7.799797	7.799797	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
57000	-82.420950	415	1	18	'0 0 0 Z Z 0 0 0 Z Z 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z 0 0 0 0 Z 0 0 0 Z 0 Z 	0.048705	0.048705	0.048705	0.000000	0.000000	0.048705	0.048705	0.048705	0.000000	0.000000	0.048705	0.048705	0.048705	0.000000	0.048705	0.048705	0.048705	0.000000	0.000000	0.000000	0.048705	0.000000	0.000000	0.000000	0.000000	0.000000	0.048705	0.048705	0.000000	0.048705	0.000000	0.048705	0.048705	0.048705	0.048705	0.000000	0.048705	0.048705	0.048705	0.000000	0.048705	0.000000	0.141228	0.138637	0.143693	0.151904	0.142953	0.142938	0.138646	
58000	-83.229110	785	1	21	'0 0 Z 0 Z 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z 0 Z Z 0 Z 0 0 Z 0 0 Z 	0.030839	0.030839	0.000000	0.030839	0.000000	0.030839	0.000000	0.030839	0.000000	0.030839	0.000000	0.030839	0.030839	0.000000	0.030839	0.030839	0.030839	0.000000	0.000000	0.000000	0.030839	0.000000	0.000000	0.000000	0.000000	0.000000	0.030839	0.030839	0.000000	0.030839	0.000000	0.030839	0.000000	0.000000	0.030839	0.000000	0.030839	0.030839	0.000000	0.030839	0.030839	0.000000	0.132398	0.132346	0.138037	0.187528	0.156154	0.106352	0.147186	
59000	-86.850997	600	1	20	'0 0 0 Z Z 0 0 0 Z Z Z 0 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 0 Z 0 Z 0 0 0 Z 	4.244804	4.244804	4.244804	0.000000	0.000000	4.244804	4.244804	4.244804	0.000000	0.000000	0.000000	4.244804	4.244804	0.000000	4.244804	4.244804	4.244804	0.000000	0.000000	0.000000	4.244804	0.000000	0.000000	0.000000	0.000000	0.000000	4.244804	4.244804	0.000000	4.244804	4.244804	0.000000	4.244804	0.000000	4.244804	0.000000	4.244804	0.000000	4.244804	4.244804	4.244804	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
60000	-84.575454	455	1	22	'0 0 Z Z Z 0 0 0 Z 0 Z Z 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 0 0 0 0 0 Z 0 0 Z Z Z Z Z 	0.028564	0.028564	0.000000	0.000000	0.000000	0.028564	0.028564	0.028564	0.000000	0.028564	0.000000	0.000000	0.028564	0.000000	0.028564	0.028564	0.028564	0.000000	0.000000	0.000000	0.028564	0.000000	0.000000	0.000000	0.000000	0.000000	0.028564	0.000000	0.028564	0.028564	0.028564	0.028564	0.028564	0.028564	0.000000	0.028564	0.028564	0.000000	0.000000	0.000000	0.000000	0.000000	0.070548	0.089192	0.173382	0.413752	0.090586	0.141844	0.020696	
61000	-81.415459	748	1	19	'0 0 0 Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z 0 Z 0 	0.036382	0.036382	0.036382	0.000000	0.036382	0.036382	0.000000	0.036382	0.000000	0.036382	0.000000	0.036382	0.036382	0.000000	0.036382	0.036382	0.036382	0.000000	0.000000	0.000000	0.036382	0.000000	0.000000	0.000000	0.000000	0.036382	0.036382	0.000000	0.036382	0.000000	0.036382	0.000000	0.036382	0.036382	0.000000	0.036382	0.036382	0.000000	0.000000	0.036382	0.000000	0.036382	0.143315	0.128502	0.141846	0.161774	0.128075	0.147387	0.149101	
62000	-84.299920	148	1	16	'0 0 0 Z 0 Z Z 0 Z Z 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 Z 0 0 0 0 0 0 0 0 0 0 Z 0 	0.035918	0.035918	0.035918	0.000000	0.035918	0.000000	0.000000	0.035918	0.000000	0.000000	0.035918	0.035918	0.035918	0.035918	0.035918	0.035918	0.035918	0.000000	0.000000	0.000000	0.035918	0.000000	0.000000	0.000000	0.000000	0.000000	0.035918	0.000000	0.035918	0.000000	0.035918	0.035918	0.035918	0.035918	0.035918	0.035918	0.035918	0.035918	0.035918	0.035918	0.000000	0.035918	0.145407	0.127819	0.138865	0.189368	0.113189	0.139941	0.145410	
63000	-82.181741	314	1	23	'0 0 0 Z Z 0 Z 0 0 Z Z Z 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 Z Z 0 0 0 0 0 Z Z 0 Z Z Z 	0.028688	0.028688	0.028688	0.000000	0.000000	0.028688	0.000000	0.028688	0.028688	0.000000	0.000000	0.000000	0.028688	0.000000	0.028688	0.028688	0.028688	0.000000	0.000000	0.000000	0.028688	0.000000	0.000000	0.000000	0.000000	0.000000	0.028688	0.000000	0.028688	0.000000	0.000000	0.028688	0.028688	0.028688	0.028688	0.028688	0.000000	0.000000	0.028688	0.000000	0.000000	0.000000	0.146372	0.158846	0.148680	0.220724	0.107575	0.136706	0.081098	
64000	-83.002630	779	1	24	'Z 0 0 Z 0 Z Z 0 0 Z Z Z 0 0 0 0 0 Z Z Z 0 Z Z Z Z 0 Z Z Z Z Z 0 0 0 Z 0 Z Z 0 Z Z 0 	0.000000	0.032849	0.032849	0.000000	0.032849	0.000000	0.000000	0.032849	0.032849	0.000000	0.000000	0.000000	0.032849	0.032849	0.032849	0.032849	0.032849	0.000000	0.000000	0.000000	0.032849	0.000000	0.000000	0.000000	0.000000	0.032849	0.000000	0.000000	0.000000	0.000000	0.000000	0.032849	0.032849	0.032849	0.000000	0.032849	0.000000	0.000000	0.032849	0.000000	0.000000	0.032849	0.164383	0.152719	0.140367	0.185600	0.068652	0.152738	0.135541	
65000	-83.195452	295	1	21	'Z 0 Z 0 0 0 Z 0 0 Z Z 0 0 0 0 0 Z Z Z Z 0 Z Z Z Z 0 Z Z Z Z Z 0 0 0 Z 0 0 Z 0 Z 0 0 	0.000000	0.035799	0.000000	0.035799	0.035799	0.035799	0.000000	0.035799	0.035799	0.000000	0.000000	0.035799	0.035799	0.035799	0.035799	0.035799	0.000000	0.000000	0.000000	0.000000	0.035799	0.000000	0.000000	0.000000	0.000000	0.035799	0.000000	0.000000	0.000000	0.000000	0.000000	0.035799	0.035799	0.035799	0.000000	0.035799	0.035799	0.000000	0.035799	0.000000	0.035799	0.035799	0.113744	0.158116	0.141341	0.222872	0.092066	0.158116	0.113746	
66000	-83.805268	926	1	19	'Z 0 0 Z 0 0 Z 0 Z 0 0 Z 0 Z 0 0 0 Z Z Z 0 Z Z Z Z 0 0 Z Z 0 0 0 0 0 Z 0 Z Z 0 0 Z 0 	0.000000	0.050001	0.050001	0.000000	0.050001	0.050001	0.000000	0.050001	0.000000	0.050001	0.050001	0.000000	0.050001	0.000000	0.050001	0.050001	0.050001	0.000000	0.000000	0.000000	0.050001	0.000000	0.000000	0.000000	0.000000	0.050001	0.050001	0.000000	0.000000	0.050001	0.050001	0.050001	0.050001	0.050001	0.000000	0.050001	0.000000	0.000000	0.050001	0.050001	0.000000	0.050001	0.146907	0.130232	0.142744	0.158399	0.131455	0.143358	0.146906	
67000	-79.532791	67	1	25	'Z 0 0 Z 0 Z Z 0 Z Z Z 0 0 Z 0 0 0 Z Z Z 0 Z Z Z Z 0 0 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z Z Z 	0.000000	0.027143	0.027143	0.000000	0.027143	0.000000	0.000000	0.027143	0.000000	0.000000	0.000000	0.027143	0.027143	0.000000	0.027143	0.027143	0.027143	0.000000	0.000000	0.000000	0.027143	0.000000	0.000000	0.000000	0.000000	0.027143	0.027143	0.027143	0.000000	0.000000	0.000000	0.000000	0.027143	0.000000	0.000000	0.027143	0.000000	0.027143	0.027143	0.000000	0.000000	0.000000	0.159962	0.096577	0.160308	0.229152	0.160576	0.096577	0.096848	
68000	-81.607549	852	2	23	'Z 0 Z 0 0 Z 0 Z 1 1 0 1 0 Z 0 1 Z Z Z Z 0 Z Z Z Z 0 0 1 Z Z Z 0 Z Z Z Z Z 0 Z Z 1 0 	0.000000	1.675536	0.000000	1.675536	1.675536	0.000000	1.675536	0.000000	8.080605	8.080605	1.675536	8.080605	1.675536	0.000000	1.675536	8.080605	0.000000	0.000000	0.000000	0.000000	1.675536	0.000000	0.000000	0.000000	0.000000	1.675536	1.675536	8.080605	0.000000	0.000000	0.000000	1.675536	0.000000	0.000000	0.000000	0.000000	0.000000	1.675536	0.000000	0.000000	8.080605	1.675536	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
69000	-84.221331	165	1	22	'Z 0 0 0 Z 0 0 Z 0 0 0 0 0 Z 0 0 Z Z Z Z 0 Z Z Z Z 0 Z 0 Z Z Z 0 Z 0 Z Z Z 0 Z Z 0 0 	0.000000	0.157792	0.157792	0.157792	0.000000	0.157792	0.157792	0.000000	0.157792	0.157792	0.157792	0.157792	0.157792	0.000000	0.157792	0.157792	0.000000	0.000000	0.000000	0.000000	0.157792	0.000000	0.000000	0.000000	0.000000	0.157792	0.000000	0.157792	0.000000	0.000000	0.000000	0.157792	0.000000	0.157792	0.000000	0.000000	0.000000	0.157792	0.000000	0.000000	0.157792	0.157792	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
70000	-85.904484	515	1	15	'0 0 0 0 Z Z 0 0 0 0 0 0 0 0 0 0 0 Z Z Z 0 Z Z Z Z 0 Z 0 0 Z Z 0 0 0 0 Z Z 0 Z 0 0 0 	8.381000	8.381000	8.381000	8.381000	0.000000	0.000000	8.381000	8.381000	8.381000	8.381000	8.381000	8.381000	8.381000	8.381000	8.381000	8.381000	8.381000	0.000000	0.000000	0.000000	8.381000	0.000000	0.000000	0.000000	0.000000	8.381000	0.000000	8.381000	8.381000	0.000000	0.000000	8.381000	8.381000	8.381000	8.381000	0.000000	0.000000	8.381000	0.000000	8.381000	8.381000	8.381000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
71000	-85.001518	62	1	17	'0 0 0 0 Z Z Z Z 0 0 0 0 0 Z 0 0 0 Z Z Z 0 Z Z Z Z Z Z 0 Z Z 0 0 0 0 0 0 Z 0 0 0 0 0 	2.827386	2.827386	2.827386	2.827386	0.000000	0.000000	0.000000	0.000000	2.827386	2.827386	2.827386	2.827386	2.827386	0.000000	2.827386	2.827386	2.827386	0.000000	0.000000	0.000000	2.827386	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.827386	0.000000	0.000000	2.827386	2.827386	2.827386	2.827386	2.827386	2.827386	0.000000	2.827386	2.827386	2.827386	2.827386	2.827386	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
72000	-85.509847	791	1	17	'0 Z 0 0 0 0 0 0 0 0 0 0 0 0 0 Z 0 Z Z Z 0 Z Z Z 0 Z Z 0 Z Z Z 0 Z 0 0 Z Z 0 Z 0 0 0 	19.258887	0.000000	19.258887	19.258887	19.258887	19.258887	19.258887	19.258887	19.258887	19.258887	19.258887	19.258887	19.258887	19.258887	19.258887	0.000000	19.258887	0.000000	0.000000	0.000000	19.258887	0.000000	0.000000	0.000000	19.258887	0.000000	0.000000	19.258887	0.000000	0.000000	0.000000	19.258887	0.000000	19.258887	19.258887	0.000000	0.000000	19.258887	0.000000	19.258887	19.258887	19.258887	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
73000	-84.793743	536	1	22	'Z Z 0 0 0 Z Z Z 0 0 0 Z 0 0 0 Z 0 Z Z Z 0 Z Z Z Z Z Z 0 Z Z Z 0 0 0 0 0 0 Z Z 0 Z 0 	0.000000	0.000000	11.154098	11.154098	11.154098	0.000000	0.000000	0.000000	11.154098	11.154098	11.154098	0.000000	11.154098	11.154098	11.154098	0.000000	11.154098	0.000000	0.000000	0.000000	11.154098	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	11.154098	0.000000	0.000000	0.000000	11.154098	11.154098	11.154098	11.154098	11.154098	11.154098	0.000000	0.000000	11.154098	0.000000	11.154098	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
74000	-83.820810	423	1	23	'Z Z 0 0 0 Z Z Z 0 0 0 0 0 Z 0 Z 0 Z Z Z 0 Z Z Z Z Z Z 0 Z Z Z 0 Z 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.000000	3.300507	3.300507	3.300507	0.000000	0.000000	0.000000	3.300507	3.300507	3.300507	3.300507	3.300507	0.000000	3.300507	0.000000	3.300507	0.000000	0.000000	0.000000	3.300507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.300507	0.000000	0.000000	0.000000	3.300507	0.000000	3.300507	3.300507	3.300507	0.000000	3.300507	0.000000	3.300507	0.000000	3.300507	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
75000	-87.312422	279	1	18	'Z Z 0 Z Z 0 0 Z 0 0 0 Z 0 Z 0 0 Z 0 Z Z 0 Z Z Z 0 Z Z 0 0 Z 0 0 0 0 0 Z 0 0 0 0 0 Z 	0.000000	0.000000	0.604246	0.000000	0.000000	0.604246	0.604246	0.000000	0.604246	0.604246	0.604246	0.000000	0.604246	0.000000	0.604246	0.604246	0.000000	0.604246	0.000000	0.000000	0.604246	0.000000	0.000000	0.000000	0.604246	0.000000	0.000000	0.604246	0.604246	0.000000	0.604246	0.604246	0.604246	0.604246	0.604246	0.000000	0.604246	0.604246	0.604246	0.604246	0.604246	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
76000	-85.927763	902	1	24	'0 Z 0 Z 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z Z Z Z Z Z 0 0 Z 0 Z Z 0 0 Z 0 0 Z 0 0 0 	7.743806	0.000000	7.743806	0.000000	7.743806	0.000000	0.000000	0.000000	7.743806	0.000000	0.000000	0.000000	0.000000	0.000000	7.743806	7.743806	0.000000	7.743806	0.000000	0.000000	7.743806	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.743806	7.743806	0.000000	7.743806	0.000000	0.000000	7.743806	7.743806	0.000000	7.743806	7.743806	0.000000	7.743806	7.743806	7.743806	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
77000	-84.352596	919	1	21	'Z Z 0 0 0 0 0 Z 0 Z Z 0 0 Z 0 0 Z Z Z Z 0 Z Z Z Z Z Z 0 0 Z 0 Z Z 0 0 Z 0 0 0 0 0 Z 	0.000000	0.000000	25.212315	25.212315	25.212315	25.212315	25.212315	0.000000	25.212315	0.000000	0.000000	25.212315	25.212315	0.000000	25.212315	25.212315	0.000000	0.000000	0.000000	0.000000	25.212315	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.212315	25.212315	0.000000	25.212315	0.000000	0.000000	25.212315	25.212315	0.000000	25.212315	25.212315	25.212315	25.212315	25.212315	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
