Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/bantu.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/bantu.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/15-Aug-07_31.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1215141167
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/bantu/15-Aug-07_31.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     42
Base frequency (PI's):           None
Character Symbols:               1,2,4,5,6,7,8
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q16                          RJ MCMC
    q17                          RJ MCMC
    q18                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q25                          RJ MCMC
    q26                          RJ MCMC
    q27                          RJ MCMC
    q28                          RJ MCMC
    q41                          RJ MCMC
    q42                          RJ MCMC
    q45                          RJ MCMC
    q46                          RJ MCMC
    q47                          RJ MCMC
    q48                          RJ MCMC
    q51                          RJ MCMC
    q52                          RJ MCMC
    q54                          RJ MCMC
    q56                          RJ MCMC
    q57                          RJ MCMC
    q58                          RJ MCMC
    q61                          RJ MCMC
    q62                          RJ MCMC
    q64                          RJ MCMC
    q65                          RJ MCMC
    q67                          RJ MCMC
    q68                          RJ MCMC
    q71                          RJ MCMC
    q72                          RJ MCMC
    q74                          RJ MCMC
    q75                          RJ MCMC
    q76                          RJ MCMC
    q78                          RJ MCMC
    q81                          RJ MCMC
    q82                          RJ MCMC
    q84                          RJ MCMC
    q85                          RJ MCMC
    q86                          RJ MCMC
    q87                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       69
     Sites:                      1
     States:                     7
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q12	q14	q15	q16	q17	q18	q21	q24	q25	q26	q27	q28	q41	q42	q45	q46	q47	q48	q51	q52	q54	q56	q57	q58	q61	q62	q64	q65	q67	q68	q71	q72	q74	q75	q76	q78	q81	q82	q84	q85	q86	q87	Root P(1)	Root P(2)	Root P(4)	Root P(5)	Root P(6)	Root P(7)	Root P(8)	
43000	-81.430974	141	2	10	'1 0 0 0 1 0 1 0 1 0 Z 0 1 1 1 1 1 Z 1 Z Z Z Z Z 1 1 1 1 1 1 Z Z 1 0 0 1 0 Z 1 1 0 0 	1.388700	10.419026	10.419026	10.419026	1.388700	10.419026	1.388700	10.419026	1.388700	10.419026	0.000000	10.419026	1.388700	1.388700	1.388700	1.388700	1.388700	0.000000	1.388700	0.000000	0.000000	0.000000	0.000000	0.000000	1.388700	1.388700	1.388700	1.388700	1.388700	1.388700	0.000000	0.000000	1.388700	10.419026	10.419026	1.388700	10.419026	0.000000	1.388700	1.388700	10.419026	10.419026	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
44000	-82.963711	294	2	10	'Z 0 1 Z 1 0 1 0 1 0 1 0 1 1 1 1 Z Z 1 Z Z Z Z Z 1 1 1 1 1 1 1 Z 1 0 1 1 0 1 1 1 0 0 	0.000000	13.762279	3.136876	0.000000	3.136876	13.762279	3.136876	13.762279	3.136876	13.762279	3.136876	13.762279	3.136876	3.136876	3.136876	3.136876	0.000000	0.000000	3.136876	0.000000	0.000000	0.000000	0.000000	0.000000	3.136876	3.136876	3.136876	3.136876	3.136876	3.136876	3.136876	0.000000	3.136876	13.762279	3.136876	3.136876	13.762279	3.136876	3.136876	3.136876	13.762279	13.762279	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
45000	-83.989921	627	2	14	'1 0 1 Z Z 0 1 0 Z 0 1 0 1 1 1 Z Z 1 1 Z Z Z Z Z 1 1 1 1 1 1 Z 1 1 0 Z 1 0 0 Z Z 0 0 	0.712129	16.537213	0.712129	0.000000	0.000000	16.537213	0.712129	16.537213	0.000000	16.537213	0.712129	16.537213	0.712129	0.712129	0.712129	0.000000	0.000000	0.712129	0.712129	0.000000	0.000000	0.000000	0.000000	0.000000	0.712129	0.712129	0.712129	0.712129	0.712129	0.712129	0.000000	0.712129	0.712129	16.537213	0.000000	0.712129	16.537213	16.537213	0.000000	0.000000	16.537213	16.537213	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
46000	-81.884271	295	2	14	'1 0 1 Z Z 0 Z Z 1 0 1 0 1 1 1 1 Z 1 1 Z Z Z 1 Z Z 1 1 1 Z 1 Z 1 1 0 1 Z 0 1 1 0 0 Z 	0.781393	9.284229	0.781393	0.000000	0.000000	9.284229	0.000000	0.000000	0.781393	9.284229	0.781393	9.284229	0.781393	0.781393	0.781393	0.781393	0.000000	0.781393	0.781393	0.000000	0.000000	0.000000	0.781393	0.000000	0.000000	0.781393	0.781393	0.781393	0.000000	0.781393	0.000000	0.781393	0.781393	9.284229	0.781393	0.000000	9.284229	0.781393	0.781393	9.284229	9.284229	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
47000	-81.774622	87	2	16	'Z 0 1 Z Z 0 Z Z 1 Z 1 0 1 1 1 Z 1 1 1 Z Z Z 1 Z Z 1 1 1 Z 1 1 Z 1 0 Z 0 0 1 Z 0 0 0 	0.000000	13.135770	1.306437	0.000000	0.000000	13.135770	0.000000	0.000000	1.306437	0.000000	1.306437	13.135770	1.306437	1.306437	1.306437	0.000000	1.306437	1.306437	1.306437	0.000000	0.000000	0.000000	1.306437	0.000000	0.000000	1.306437	1.306437	1.306437	0.000000	1.306437	1.306437	0.000000	1.306437	13.135770	0.000000	13.135770	13.135770	1.306437	0.000000	13.135770	13.135770	13.135770	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
48000	-81.814512	383	2	18	'Z 0 1 Z Z Z 1 Z 1 0 1 0 Z 1 1 Z 1 1 1 Z Z Z 1 Z Z Z 1 1 1 1 Z Z Z 0 1 0 Z 1 Z 0 0 0 	0.000000	3.402627	0.356024	0.000000	0.000000	0.000000	0.356024	0.000000	0.356024	3.402627	0.356024	3.402627	0.000000	0.356024	0.356024	0.000000	0.356024	0.356024	0.356024	0.000000	0.000000	0.000000	0.356024	0.000000	0.000000	0.000000	0.356024	0.356024	0.356024	0.356024	0.000000	0.000000	0.000000	3.402627	0.356024	3.402627	0.000000	0.356024	0.000000	3.402627	3.402627	3.402627	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
49000	-82.402977	655	2	17	'Z 0 Z 1 1 Z 1 1 Z 0 1 0 Z 1 1 Z 1 1 1 Z Z Z Z Z Z Z Z 1 Z 1 Z 1 0 0 Z 0 1 1 0 0 0 0 	0.000000	24.907115	0.000000	2.210284	2.210284	0.000000	2.210284	2.210284	0.000000	24.907115	2.210284	24.907115	0.000000	2.210284	2.210284	0.000000	2.210284	2.210284	2.210284	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.210284	0.000000	2.210284	0.000000	2.210284	24.907115	24.907115	0.000000	24.907115	2.210284	2.210284	24.907115	24.907115	24.907115	24.907115	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
50000	-88.549094	371	1	16	'0 0 0 0 0 Z 0 0 0 Z 0 Z Z Z 0 Z Z 0 0 Z Z Z Z Z 0 0 Z 0 Z 0 Z 0 0 0 0 Z 0 0 0 0 0 0 	3.164811	3.164811	3.164811	3.164811	3.164811	0.000000	3.164811	3.164811	3.164811	0.000000	3.164811	0.000000	0.000000	0.000000	3.164811	0.000000	0.000000	3.164811	3.164811	0.000000	0.000000	0.000000	0.000000	0.000000	3.164811	3.164811	0.000000	3.164811	0.000000	3.164811	0.000000	3.164811	3.164811	3.164811	3.164811	0.000000	3.164811	3.164811	3.164811	3.164811	3.164811	3.164811	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
51000	-82.610684	92	1	17	'Z 0 0 0 0 0 0 Z 0 Z 0 Z Z Z 0 Z Z 0 0 Z Z Z Z Z 0 0 0 Z 0 Z Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.035190	0.035190	0.035190	0.035190	0.035190	0.035190	0.000000	0.035190	0.000000	0.035190	0.000000	0.000000	0.000000	0.035190	0.000000	0.000000	0.035190	0.035190	0.000000	0.000000	0.000000	0.000000	0.000000	0.035190	0.035190	0.035190	0.000000	0.035190	0.000000	0.000000	0.000000	0.035190	0.035190	0.035190	0.035190	0.035190	0.035190	0.035190	0.035190	0.035190	0.035190	0.141511	0.140266	0.146030	0.152432	0.137079	0.141502	0.141181	
52000	-89.076263	946	1	18	'Z 0 0 0 0 Z Z 0 Z 0 0 Z 0 Z 0 Z Z 0 0 Z Z Z Z Z Z 0 0 0 0 0 Z Z 0 0 0 Z 0 Z 0 0 0 0 	0.000000	3.425056	3.425056	3.425056	3.425056	0.000000	0.000000	3.425056	0.000000	3.425056	3.425056	0.000000	3.425056	0.000000	3.425056	0.000000	0.000000	3.425056	3.425056	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.425056	3.425056	3.425056	3.425056	3.425056	0.000000	0.000000	3.425056	3.425056	3.425056	0.000000	3.425056	0.000000	3.425056	3.425056	3.425056	3.425056	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
53000	-81.167016	269	2	19	'Z 0 1 0 1 Z Z 0 Z 0 Z Z 0 Z 0 Z 1 1 1 Z Z Z Z 1 Z 1 0 Z Z Z 1 1 0 1 Z Z 1 0 0 0 0 Z 	0.000000	22.480047	2.461135	22.480047	2.461135	0.000000	0.000000	22.480047	0.000000	22.480047	0.000000	0.000000	22.480047	0.000000	22.480047	0.000000	2.461135	2.461135	2.461135	0.000000	0.000000	0.000000	0.000000	2.461135	0.000000	2.461135	22.480047	0.000000	0.000000	0.000000	2.461135	2.461135	22.480047	2.461135	0.000000	0.000000	2.461135	22.480047	22.480047	22.480047	22.480047	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
54000	-82.739902	147	2	16	'Z 0 1 0 1 Z Z Z 1 0 Z 0 0 Z 0 1 Z 1 1 Z Z Z 1 1 1 1 0 Z 1 1 Z 1 0 Z 1 Z 1 0 0 1 Z Z 	0.000000	31.933707	2.674455	31.933707	2.674455	0.000000	0.000000	0.000000	2.674455	31.933707	0.000000	31.933707	31.933707	0.000000	31.933707	2.674455	0.000000	2.674455	2.674455	0.000000	0.000000	0.000000	2.674455	2.674455	2.674455	2.674455	31.933707	0.000000	2.674455	2.674455	0.000000	2.674455	31.933707	0.000000	2.674455	0.000000	2.674455	31.933707	31.933707	2.674455	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
55000	-81.022916	826	2	7	'Z 0 1 0 1 1 0 0 1 0 0 0 0 Z 0 1 Z 1 Z 1 Z Z 1 1 1 1 0 1 1 1 Z 1 0 1 0 1 1 0 0 1 1 0 	0.000000	14.671991	0.865961	14.671991	0.865961	0.865961	14.671991	14.671991	0.865961	14.671991	14.671991	14.671991	14.671991	0.000000	14.671991	0.865961	0.000000	0.865961	0.000000	0.865961	0.000000	0.000000	0.865961	0.865961	0.865961	0.865961	14.671991	0.865961	0.865961	0.865961	0.000000	0.865961	14.671991	0.865961	14.671991	0.865961	0.865961	14.671991	14.671991	0.865961	0.865961	14.671991	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
56000	-81.827417	928	2	10	'Z 0 1 0 1 1 0 0 Z 0 0 0 0 1 0 1 1 1 Z 1 Z Z Z 1 1 1 0 1 Z 1 Z Z 0 Z 0 1 1 0 0 0 1 0 	0.000000	7.360959	0.671491	7.360959	0.671491	0.671491	7.360959	7.360959	0.000000	7.360959	7.360959	7.360959	7.360959	0.671491	7.360959	0.671491	0.671491	0.671491	0.000000	0.671491	0.000000	0.000000	0.000000	0.671491	0.671491	0.671491	7.360959	0.671491	0.000000	0.671491	0.000000	0.000000	7.360959	0.000000	7.360959	0.671491	0.671491	7.360959	7.360959	7.360959	0.671491	7.360959	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
57000	-82.740047	920	2	12	'Z 0 1 0 1 1 0 Z Z 0 0 0 0 1 0 1 1 1 Z 1 1 Z 1 Z Z Z 0 1 1 Z Z 0 0 1 0 Z 1 0 0 1 Z 0 	0.000000	7.092526	0.811784	7.092526	0.811784	0.811784	7.092526	0.000000	0.000000	7.092526	7.092526	7.092526	7.092526	0.811784	7.092526	0.811784	0.811784	0.811784	0.000000	0.811784	0.811784	0.000000	0.811784	0.000000	0.000000	0.000000	7.092526	0.811784	0.811784	0.000000	0.000000	7.092526	7.092526	0.811784	7.092526	0.000000	0.811784	7.092526	7.092526	0.811784	0.000000	7.092526	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
58000	-82.927286	670	2	13	'1 0 1 0 1 1 0 Z Z Z 0 0 0 1 0 0 Z 0 Z 1 1 Z Z Z 1 Z 0 1 Z Z 0 Z 1 1 0 0 0 0 0 Z 1 0 	0.209359	3.759000	0.209359	3.759000	0.209359	0.209359	3.759000	0.000000	0.000000	0.000000	3.759000	3.759000	3.759000	0.209359	3.759000	3.759000	0.000000	3.759000	0.000000	0.209359	0.209359	0.000000	0.000000	0.000000	0.209359	0.000000	3.759000	0.209359	0.000000	0.000000	3.759000	0.000000	0.209359	0.209359	3.759000	3.759000	3.759000	3.759000	3.759000	0.000000	0.209359	3.759000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
59000	-84.904374	671	2	16	'Z 1 Z 1 Z 0 Z 1 0 Z 1 1 1 0 1 1 1 1 0 0 0 Z Z Z Z Z 1 0 Z Z 0 Z 0 0 1 1 1 1 Z Z Z 1 	0.000000	1.112214	0.000000	1.112214	0.000000	0.037567	0.000000	1.112214	0.037567	0.000000	1.112214	1.112214	1.112214	0.037567	1.112214	1.112214	1.112214	1.112214	0.037567	0.037567	0.037567	0.000000	0.000000	0.000000	0.000000	0.000000	1.112214	0.037567	0.000000	0.000000	0.037567	0.000000	0.037567	0.037567	1.112214	1.112214	1.112214	1.112214	0.000000	0.000000	0.000000	1.112214	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
60000	-83.688419	915	2	14	'Z 1 Z 1 Z Z 0 1 0 0 0 Z 1 0 1 1 1 1 0 0 0 0 Z Z Z 0 1 Z Z 0 1 0 Z 0 1 1 1 Z 1 Z Z 1 	0.000000	17.478921	0.000000	17.478921	0.000000	0.000000	0.355982	17.478921	0.355982	0.355982	0.355982	0.000000	17.478921	0.355982	17.478921	17.478921	17.478921	17.478921	0.355982	0.355982	0.355982	0.355982	0.000000	0.000000	0.000000	0.355982	17.478921	0.000000	0.000000	0.355982	17.478921	0.355982	0.000000	0.355982	17.478921	17.478921	17.478921	0.000000	17.478921	0.000000	0.000000	17.478921	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
61000	-82.926352	801	2	13	'Z 1 0 Z Z 0 0 1 0 0 0 Z Z 0 1 1 1 Z 0 Z 0 0 0 Z Z 0 1 Z 0 0 0 0 Z Z 1 1 1 Z 1 1 0 1 	0.000000	1.718892	0.055294	0.000000	0.000000	0.055294	0.055294	1.718892	0.055294	0.055294	0.055294	0.000000	0.000000	0.055294	1.718892	1.718892	1.718892	0.000000	0.055294	0.000000	0.055294	0.055294	0.055294	0.000000	0.000000	0.055294	1.718892	0.000000	0.055294	0.055294	0.055294	0.055294	0.000000	0.000000	1.718892	1.718892	1.718892	0.000000	1.718892	1.718892	0.055294	1.718892	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
62000	-83.400508	390	2	13	'0 Z Z 1 1 0 Z 1 0 0 0 Z 0 0 1 1 Z Z 0 Z 0 0 0 Z Z Z 1 Z 0 0 0 0 0 Z 1 1 Z 0 1 1 0 1 	1.210380	0.000000	0.000000	21.759630	21.759630	1.210380	0.000000	21.759630	1.210380	1.210380	1.210380	0.000000	1.210380	1.210380	21.759630	21.759630	0.000000	0.000000	1.210380	0.000000	1.210380	1.210380	1.210380	0.000000	0.000000	0.000000	21.759630	0.000000	1.210380	1.210380	1.210380	1.210380	1.210380	0.000000	21.759630	21.759630	0.000000	1.210380	21.759630	21.759630	1.210380	21.759630	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
63000	-82.471855	386	2	9	'0 Z 0 1 0 0 1 Z 0 0 0 0 0 0 1 1 Z 0 0 Z 0 0 0 Z 0 Z 1 Z 0 0 0 0 1 Z 1 1 Z 0 1 1 0 1 	1.151882	0.000000	1.151882	29.117098	1.151882	1.151882	29.117098	0.000000	1.151882	1.151882	1.151882	1.151882	1.151882	1.151882	29.117098	29.117098	0.000000	1.151882	1.151882	0.000000	1.151882	1.151882	1.151882	0.000000	1.151882	0.000000	29.117098	0.000000	1.151882	1.151882	1.151882	1.151882	29.117098	0.000000	29.117098	29.117098	0.000000	1.151882	29.117098	29.117098	1.151882	29.117098	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
64000	-81.428464	439	3	10	'0 Z 0 2 0 0 0 2 0 Z 2 1 Z 0 2 1 2 0 0 Z 0 0 0 Z 0 Z 1 0 Z 0 0 Z 0 1 Z 1 2 0 1 2 Z 1 	0.161174	0.000000	0.161174	1.562267	0.161174	0.161174	0.161174	1.562267	0.161174	0.000000	1.562267	5.615875	0.000000	0.161174	1.562267	5.615875	1.562267	0.161174	0.161174	0.000000	0.161174	0.161174	0.161174	0.000000	0.161174	0.000000	5.615875	0.161174	0.000000	0.161174	0.161174	0.000000	0.161174	5.615875	0.000000	5.615875	1.562267	0.161174	5.615875	1.562267	0.000000	5.615875	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
65000	-86.645954	334	2	13	'Z 1 0 1 0 Z Z 1 0 Z 1 1 Z 0 Z 1 1 0 Z Z 0 0 Z Z 0 Z 1 0 1 0 0 Z 1 1 1 0 Z 0 1 1 1 1 	0.000000	9.745330	1.169587	9.745330	1.169587	0.000000	0.000000	9.745330	1.169587	0.000000	9.745330	9.745330	0.000000	1.169587	0.000000	9.745330	9.745330	1.169587	0.000000	0.000000	1.169587	1.169587	0.000000	0.000000	1.169587	0.000000	9.745330	1.169587	9.745330	1.169587	1.169587	0.000000	9.745330	9.745330	9.745330	1.169587	0.000000	1.169587	9.745330	9.745330	9.745330	9.745330	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
66000	-83.406035	54	2	16	'Z 0 Z 0 1 Z 1 0 1 1 Z 0 Z Z Z 0 0 1 Z Z Z 1 Z Z 1 Z 0 1 0 Z 1 0 0 0 0 1 Z 1 0 0 Z 0 	0.000000	4.820685	0.000000	4.820685	1.191763	0.000000	1.191763	4.820685	1.191763	1.191763	0.000000	4.820685	0.000000	0.000000	0.000000	4.820685	4.820685	1.191763	0.000000	0.000000	0.000000	1.191763	0.000000	0.000000	1.191763	0.000000	4.820685	1.191763	4.820685	0.000000	1.191763	4.820685	4.820685	4.820685	4.820685	1.191763	0.000000	1.191763	4.820685	4.820685	0.000000	4.820685	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
67000	-83.852296	283	2	18	'1 Z Z Z Z Z Z 0 1 Z 0 0 Z Z 1 0 0 0 Z Z Z 1 Z Z 1 Z 0 1 0 1 Z 0 0 0 0 1 Z Z 0 0 1 0 	0.520529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.865996	0.520529	0.000000	2.865996	2.865996	0.000000	0.000000	0.520529	2.865996	2.865996	2.865996	0.000000	0.000000	0.000000	0.520529	0.000000	0.000000	0.520529	0.000000	2.865996	0.520529	2.865996	0.520529	0.000000	2.865996	2.865996	2.865996	2.865996	0.520529	0.000000	0.000000	2.865996	2.865996	0.520529	2.865996	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
68000	-88.168260	775	2	17	'1 Z Z 0 Z 1 1 0 1 Z 0 Z Z 1 Z 0 0 0 Z Z Z 1 Z Z 1 Z 0 Z 0 1 Z 0 0 Z 0 1 1 1 0 0 Z 0 	0.772418	0.000000	0.000000	10.520532	0.000000	0.772418	0.772418	10.520532	0.772418	0.000000	10.520532	0.000000	0.000000	0.772418	0.000000	10.520532	10.520532	10.520532	0.000000	0.000000	0.000000	0.772418	0.000000	0.000000	0.772418	0.000000	10.520532	0.000000	10.520532	0.772418	0.000000	10.520532	10.520532	0.000000	10.520532	0.772418	0.772418	0.772418	10.520532	10.520532	0.000000	10.520532	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
69000	-89.205180	764	1	15	'0 0 0 0 Z 0 0 0 0 Z 0 Z Z Z Z 0 0 0 Z Z Z 0 Z Z 0 Z 0 0 Z 0 Z 0 0 0 0 0 0 0 0 0 Z 0 	26.134055	26.134055	26.134055	26.134055	0.000000	26.134055	26.134055	26.134055	26.134055	0.000000	26.134055	0.000000	0.000000	0.000000	0.000000	26.134055	26.134055	26.134055	0.000000	0.000000	0.000000	26.134055	0.000000	0.000000	26.134055	0.000000	26.134055	26.134055	0.000000	26.134055	0.000000	26.134055	26.134055	26.134055	26.134055	26.134055	26.134055	26.134055	26.134055	26.134055	0.000000	26.134055	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
70000	-89.097211	90	1	16	'Z 0 0 0 Z 0 Z 0 Z Z 0 Z 0 Z 0 0 0 0 Z Z Z 0 Z Z 0 Z 0 0 0 0 0 Z 0 0 0 0 Z 0 0 0 Z 0 	0.000000	7.078352	7.078352	7.078352	0.000000	7.078352	0.000000	7.078352	0.000000	0.000000	7.078352	0.000000	7.078352	0.000000	7.078352	7.078352	7.078352	7.078352	0.000000	0.000000	0.000000	7.078352	0.000000	0.000000	7.078352	0.000000	7.078352	7.078352	7.078352	7.078352	7.078352	0.000000	7.078352	7.078352	7.078352	7.078352	0.000000	7.078352	7.078352	7.078352	0.000000	7.078352	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
71000	-85.052452	109	1	16	'Z 0 0 Z 0 0 0 0 0 Z 0 Z Z 0 0 0 Z Z Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 0 0 0 0 0 Z 0 0 Z 0 	0.000000	11.232129	11.232129	0.000000	11.232129	11.232129	11.232129	11.232129	11.232129	0.000000	11.232129	0.000000	0.000000	11.232129	11.232129	11.232129	0.000000	0.000000	0.000000	0.000000	0.000000	11.232129	0.000000	0.000000	11.232129	0.000000	11.232129	11.232129	0.000000	11.232129	11.232129	11.232129	11.232129	11.232129	11.232129	11.232129	11.232129	0.000000	11.232129	11.232129	0.000000	11.232129	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
72000	-86.115228	756	1	17	'Z 0 0 Z Z Z 0 0 Z Z 0 Z Z Z 0 0 0 0 Z Z Z 0 Z Z 0 Z 0 0 Z 0 0 0 0 0 Z 0 0 0 0 0 0 0 	0.000000	21.832500	21.832500	0.000000	0.000000	0.000000	21.832500	21.832500	0.000000	0.000000	21.832500	0.000000	0.000000	0.000000	21.832500	21.832500	21.832500	21.832500	0.000000	0.000000	0.000000	21.832500	0.000000	0.000000	21.832500	0.000000	21.832500	21.832500	0.000000	21.832500	21.832500	21.832500	21.832500	21.832500	0.000000	21.832500	21.832500	21.832500	21.832500	21.832500	21.832500	21.832500	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
73000	-86.199621	751	1	18	'0 0 0 Z 0 0 0 0 Z Z 0 0 Z Z 0 Z 0 0 Z Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 0 0 Z 0 Z Z 0 0 0 0 	4.629219	4.629219	4.629219	0.000000	4.629219	4.629219	4.629219	4.629219	0.000000	0.000000	4.629219	4.629219	0.000000	0.000000	4.629219	0.000000	4.629219	4.629219	0.000000	0.000000	0.000000	4.629219	0.000000	0.000000	4.629219	0.000000	4.629219	4.629219	0.000000	0.000000	0.000000	4.629219	4.629219	4.629219	0.000000	4.629219	0.000000	0.000000	4.629219	4.629219	4.629219	4.629219	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
74000	-83.657840	349	1	19	'0 0 0 Z 0 0 Z 0 Z Z Z 0 0 Z 0 Z 0 0 Z Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 0 0 Z 0 Z Z 0 0 0 0 	0.048477	0.048477	0.048477	0.000000	0.048477	0.048477	0.000000	0.048477	0.000000	0.000000	0.000000	0.048477	0.048477	0.000000	0.048477	0.000000	0.048477	0.048477	0.000000	0.000000	0.000000	0.048477	0.000000	0.000000	0.048477	0.000000	0.048477	0.048477	0.000000	0.000000	0.000000	0.048477	0.048477	0.048477	0.000000	0.048477	0.000000	0.000000	0.048477	0.048477	0.048477	0.048477	0.141646	0.136050	0.143198	0.149902	0.143781	0.141646	0.143777	
75000	-83.667077	45	1	18	'0 0 0 0 0 0 Z Z Z Z Z 0 0 Z 0 Z 0 0 Z Z Z 0 Z Z 0 Z 0 0 Z Z 0 Z 0 0 0 0 Z Z 0 0 0 0 	0.035140	0.035140	0.035140	0.035140	0.035140	0.035140	0.000000	0.000000	0.000000	0.000000	0.000000	0.035140	0.035140	0.000000	0.035140	0.000000	0.035140	0.035140	0.000000	0.000000	0.000000	0.035140	0.000000	0.000000	0.035140	0.000000	0.035140	0.035140	0.000000	0.000000	0.035140	0.000000	0.035140	0.035140	0.035140	0.035140	0.000000	0.000000	0.035140	0.035140	0.035140	0.035140	0.140993	0.095419	0.150348	0.161483	0.149268	0.150099	0.152391	
76000	-86.911206	574	1	19	'Z 0 0 Z Z Z 0 0 0 Z Z 0 0 0 0 0 0 Z Z Z Z 0 Z Z 0 Z 0 0 Z Z Z 0 0 0 0 0 Z Z 0 0 Z 0 	0.000000	1.698038	1.698038	0.000000	0.000000	0.000000	1.698038	1.698038	1.698038	0.000000	0.000000	1.698038	1.698038	1.698038	1.698038	1.698038	1.698038	0.000000	0.000000	0.000000	0.000000	1.698038	0.000000	0.000000	1.698038	0.000000	1.698038	1.698038	0.000000	0.000000	0.000000	1.698038	1.698038	1.698038	1.698038	1.698038	0.000000	0.000000	1.698038	1.698038	0.000000	1.698038	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
77000	-86.882064	464	1	18	'Z 0 0 Z Z Z Z 0 0 0 0 0 0 0 0 Z 0 Z Z Z Z 0 Z Z Z 0 0 0 0 Z Z 0 0 0 0 Z 0 0 Z 0 Z 0 	0.000000	39.034191	39.034191	0.000000	0.000000	0.000000	0.000000	39.034191	39.034191	39.034191	39.034191	39.034191	39.034191	39.034191	39.034191	0.000000	39.034191	0.000000	0.000000	0.000000	0.000000	39.034191	0.000000	0.000000	0.000000	39.034191	39.034191	39.034191	39.034191	0.000000	0.000000	39.034191	39.034191	39.034191	39.034191	0.000000	39.034191	39.034191	0.000000	39.034191	0.000000	39.034191	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	
