Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2390388050
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
128000000	-11.513674	594	1.247332	1	6	'Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000117	0.000186	0.999696	0.000000	
128050000	-15.573010	231	4.646178	1	4	'0 Z Z 0 0 0 Z Z 0 0 0 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000010	0.013011	0.881414	0.105564	
128100000	-13.289949	679	9.097518	1	6	'0 0 0 Z Z Z Z 0 Z 0 Z 0 	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.240246	0.000000	0.000000	0.759754	
128150000	-11.939374	51	1.353070	1	3	'0 0 0 0 Z Z 0 0 0 Z 0 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000145	0.000000	0.999062	0.000793	
128200000	-13.256288	442	21.879555	1	5	'0 0 0 0 0 Z Z 0 Z Z Z 0 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.330371	0.138000	0.154043	0.377587	
128250000	-13.544421	717	13.854283	1	6	'0 0 0 Z 0 0 Z Z Z Z Z 0 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.166667	1.000000	0.000000	0.000000	0.000000	
128300000	-13.744343	325	2.272240	1	5	'0 0 0 0 Z 0 Z 0 0 Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.000000	0.001428	0.000000	0.998572	0.000000	
128350000	-11.812398	866	5.561409	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.000142	0.000180	0.999678	0.000000	
128400000	-11.855058	788	2.259096	1	5	'Z Z 0 Z Z Z 0 0 0 0 0 0 	0.000000	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000001	0.000000	0.993890	0.006109	
128450000	-11.287274	440	2.584010	1	6	'Z Z 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000597	0.999403	0.000000	
128500000	-12.963038	402	8.620600	1	6	'0 0 0 Z 0 0 0 Z Z Z Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.123130	0.087407	0.789463	0.000000	
128550000	-11.737389	532	1.627648	1	5	'Z Z Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000534	0.999465	0.000001	
128600000	-13.336006	498	4.091793	1	4	'Z 0 0 0 0 0 Z 0 0 Z Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.058997	0.011002	0.899573	0.030428	
128650000	-13.348248	878	2.467857	1	5	'0 Z 0 0 Z 0 0 Z 0 Z 0 Z 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
128700000	-12.657528	289	12.567269	1	5	'Z 0 0 0 0 0 Z 0 Z Z 0 Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.322960	0.210807	0.454266	0.011967	
128750000	-17.381499	631	24.152841	1	6	'0 Z Z 0 0 Z Z Z 0 0 Z 0 	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.014620	0.162283	0.628043	0.195054	
128800000	-13.014312	763	5.887050	1	5	'Z Z Z 0 0 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.009241	0.942039	0.048720	
128850000	-13.194755	606	6.110293	1	5	'Z 0 0 0 0 0 0 0 Z Z Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.137997	0.076430	0.785574	0.000000	
128900000	-13.910246	70	5.360336	1	5	'Z 0 0 Z Z 0 0 0 Z 0 0 Z 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.105596	0.000003	0.892204	0.002198	
128950000	-14.930232	78	1.465776	1	2	'Z 0 0 0 0 0 Z 0 0 0 0 0 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.004945	0.000815	0.979931	0.014309	
129000000	-11.858650	349	4.471484	1	4	'0 0 0 Z 0 Z 0 0 0 Z Z 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.013077	0.002472	0.964229	0.020222	
129050000	-11.171874	427	2.904381	1	6	'Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.001267	0.998732	0.000000	
129100000	-13.995614	854	7.794126	1	7	'Z 0 0 Z Z Z Z Z 0 0 0 Z 	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.038617	0.000000	0.961059	0.000324	
129150000	-11.816092	650	3.243345	1	6	'Z 0 Z Z 0 Z 0 0 0 0 Z Z 	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000938	0.000706	0.998257	0.000099	
129200000	-11.634612	758	3.236515	1	6	'Z Z Z 0 Z 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
129250000	-17.645238	620	26.951176	2	7	'Z 0 Z Z 0 0 Z 0 Z Z 1 Z 	0.000000	0.213637	0.000000	0.000000	0.213637	0.213637	0.000000	0.213637	0.000000	0.000000	0.145452	0.000000	1.000000	0.000000	0.000000	0.000000	
129300000	-12.272307	631	6.595873	1	7	'Z 0 0 Z 0 0 Z 0 Z Z Z Z 	0.000000	0.200000	0.200000	0.000000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
129350000	-13.729662	139	5.616352	1	5	'Z Z 0 Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000082	0.020586	0.959671	0.019662	
129400000	-13.265593	350	6.403994	1	7	'Z 0 Z Z 0 0 0 0 Z Z Z Z 	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.021160	0.089803	0.889037	0.000000	
129450000	-14.968870	876	12.919292	1	3	'0 0 0 0 0 Z Z 0 0 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.095543	0.043433	0.685036	0.175989	
129500000	-14.431450	6	22.854643	1	5	'0 Z 0 0 0 0 Z Z Z Z 0 0 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.168018	0.377359	0.000000	0.454622	
129550000	-16.750943	943	42.425728	1	4	'0 0 0 0 0 0 0 Z Z 0 Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.000000	0.182373	0.184456	0.602020	0.031151	
129600000	-14.897239	470	90.149590	1	6	'0 0 0 0 Z 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.214227	0.392905	0.000000	0.392868	
129650000	-13.130378	168	54.109154	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.391937	0.405307	0.000000	0.202755	
129700000	-15.757484	350	65.917132	2	6	'0 0 Z 0 Z 0 1 Z Z 0 Z Z 	0.197569	0.197569	0.000000	0.197569	0.000000	0.197569	0.012156	0.000000	0.000000	0.197569	0.000000	0.000000	0.244998	0.331797	0.091508	0.331698	
129750000	-15.918649	204	96.162743	1	6	'0 Z 0 Z 0 0 Z Z Z 0 0 Z 	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.410977	0.178045	0.000000	0.410978	
129800000	-15.998131	55	89.507935	1	6	'Z Z 0 0 0 0 Z Z Z 0 0 Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.355616	0.295644	0.000000	0.348740	
129850000	-12.368685	871	72.201693	2	5	'Z 1 0 1 1 1 Z 0 Z Z 0 Z 	0.000000	0.208978	0.054696	0.208978	0.208978	0.208978	0.000000	0.054696	0.000000	0.000000	0.054696	0.000000	0.320688	0.252435	0.363538	0.063338	
129900000	-16.026554	929	97.764916	1	7	'0 0 Z 0 Z 0 Z Z Z Z 0 Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.107540	0.350092	0.000000	0.542368	
129950000	-14.950747	232	89.554123	1	7	'Z Z 0 Z 0 0 Z Z Z 0 0 Z 	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.540820	0.108126	0.000000	0.351053	
130000000	-15.153713	970	89.459431	1	5	'0 0 0 0 0 0 Z Z Z Z 0 Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.285550	0.285552	0.000000	0.428898	
130050000	-15.709069	799	71.273984	1	6	'Z 0 0 0 Z 0 Z Z Z 0 0 Z 	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.235936	0.382066	0.000000	0.381998	
130100000	-14.409267	267	42.715112	1	8	'0 Z 0 Z 0 Z Z Z Z 0 Z Z 	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.682763	0.000000	0.000000	0.317237	
130150000	-12.868103	117	3.334622	1	6	'0 0 Z Z 0 0 0 0 Z Z Z Z 	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000197	0.000743	0.999060	0.000000	
130200000	-12.339989	806	25.702070	1	6	'0 0 0 0 0 Z Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.401216	0.308055	0.000000	0.290729	
130250000	-13.531391	583	8.903068	1	2	'0 Z 0 0 Z 0 0 0 0 0 0 0 	0.100000	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000023	0.000023	0.982047	0.017907	
130300000	-14.052032	301	22.408154	1	7	'0 Z 0 0 0 Z Z Z Z Z 0 Z 	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.288798	0.300907	0.000000	0.410295	
130350000	-12.084748	242	11.353984	1	5	'0 0 0 0 0 0 0 Z Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000000	0.077683	0.068911	0.853406	0.000000	
130400000	-11.588489	296	2.141752	1	4	'0 Z 0 Z Z 0 0 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.985102	0.014898	
130450000	-13.218286	624	8.236247	1	5	'0 0 0 Z 0 0 Z 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.399930	0.090956	0.502908	0.006206	
130500000	-13.980708	792	26.550661	1	4	'0 0 0 0 0 0 Z Z Z 0 Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.000000	0.125000	0.340283	0.462899	0.000000	0.196818	
130550000	-14.273293	181	45.130909	2	5	'1 1 0 0 1 0 Z Z Z Z 0 Z 	0.163329	0.163329	0.127503	0.127503	0.163329	0.127503	0.000000	0.000000	0.000000	0.000000	0.127503	0.000000	0.272090	0.273207	0.000000	0.454703	
130600000	-11.625534	589	1.997822	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000101	0.000100	0.999799	0.000000	
130650000	-11.486100	382	2.947841	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.001134	0.000000	0.998866	0.000000	
130700000	-12.904628	314	2.861741	1	7	'Z Z Z Z 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.005203	0.915144	0.079653	
130750000	-12.723124	590	4.110386	1	4	'0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.117647	0.049094	0.832454	0.000805	
130800000	-12.538376	159	6.158602	1	5	'0 0 Z 0 0 Z Z 0 0 0 Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.004185	0.002791	0.992209	0.000815	
130850000	-13.991092	268	8.309027	1	4	'0 0 Z 0 0 Z 0 Z 0 Z 0 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.004350	0.006137	0.925740	0.063773	
130900000	-11.307448	466	1.043100	1	7	'Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.200000	0.000000	0.000000	0.999674	0.000326	
130950000	-12.709380	942	8.684526	1	4	'0 0 0 0 0 0 Z 0 0 Z Z Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.000000	0.034433	0.021939	0.943628	0.000000	
131000000	-13.266964	661	17.544851	1	5	'0 0 0 0 0 Z Z Z Z 0 0 Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.348858	0.347654	0.000000	0.303488	
131050000	-15.350937	95	6.849985	1	7	'0 0 Z Z Z Z 0 Z Z Z 0 0 	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	1.000000	
131100000	-11.723372	359	9.688340	1	6	'0 0 Z 0 0 0 Z 0 Z Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.062030	0.054432	0.883538	0.000000	
131150000	-13.550020	511	9.427093	1	4	'0 0 Z 0 0 Z Z 0 0 0 Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.010550	0.008719	0.906678	0.074053	
131200000	-11.364192	260	2.939412	1	4	'0 Z Z 0 0 0 0 0 0 Z Z 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.000768	0.998402	0.000831	
131250000	-13.572175	778	4.199028	1	4	'0 Z Z 0 0 0 0 Z 0 0 Z 0 	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000004	0.005811	0.945791	0.048394	
131300000	-12.147327	307	2.795849	1	6	'Z Z 0 0 Z Z 0 0 0 0 Z Z 	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
131350000	-11.216111	146	2.711585	1	6	'Z Z Z Z 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.003262	0.971106	0.025632	
131400000	-12.498236	204	5.810523	1	2	'0 Z Z 0 0 0 0 0 0 0 0 0 	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.001537	0.988709	0.009754	
131450000	-13.325619	863	17.889139	1	4	'0 0 0 0 0 0 Z 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.096369	0.094172	0.806832	0.002627	
131500000	-11.840021	672	7.459462	1	7	'0 Z Z 0 0 0 Z 0 Z Z Z Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000334	0.027851	0.971815	0.000000	
131550000	-11.424803	249	4.443607	1	2	'0 0 0 0 0 0 0 0 0 Z 0 Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.003780	0.002018	0.994198	0.000004	
131600000	-13.322326	38	6.516234	1	2	'0 0 Z 0 0 Z 0 0 0 0 0 0 	0.100000	0.100000	0.000000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000524	0.000641	0.993620	0.005214	
131650000	-10.799058	562	2.297776	1	5	'Z Z Z 0 0 0 0 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000803	0.999197	0.000000	
131700000	-14.537059	391	8.030583	1	4	'0 0 0 Z 0 Z Z Z 0 0 0 0 	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.057318	0.014800	0.810255	0.117627	
131750000	-12.105358	136	2.067201	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.001383	0.000276	0.985152	0.013189	
131800000	-11.568210	809	3.241155	1	6	'Z 0 Z 0 Z Z 0 0 0 Z Z 0 	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000927	0.000000	0.974150	0.024922	
131850000	-14.736111	101	7.737664	1	6	'0 Z 0 Z Z 0 0 Z Z 0 Z 0 	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.003530	0.003489	0.602030	0.390950	
131900000	-12.756692	345	2.463435	1	8	'Z Z Z Z Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.000000	0.000000	0.000000	0.250000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
131950000	-14.598324	506	11.026430	1	5	'Z 0 0 Z 0 0 Z 0 Z Z 0 0 	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	1.000000	0.000000	0.000000	0.000000	
132000000	-14.917393	601	25.778950	1	7	'0 0 Z Z 0 0 Z 0 Z Z Z Z 	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	0.000000	
132050000	-12.039768	774	1.083415	1	5	'Z Z 0 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.997136	0.002864	
132100000	-13.318997	377	17.736864	1	5	'0 0 Z 0 0 0 Z 0 Z Z 0 Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.139069	0.126789	0.730868	0.003274	
132150000	-11.309908	818	3.165064	1	5	'0 0 Z 0 0 Z 0 0 0 Z Z Z 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000576	0.000521	0.998903	0.000000	
132200000	-11.344813	573	3.948556	1	5	'Z 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.001682	0.004485	0.993833	0.000000	
132250000	-15.895772	602	9.408480	1	5	'0 Z 0 Z Z 0 Z 0 0 0 0 Z 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	0.000000	
132300000	-13.743016	716	7.311749	1	2	'0 0 0 Z 0 Z 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.017900	0.003563	0.929088	0.049449	
132350000	-12.362860	479	5.140840	1	6	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.009066	0.002027	0.988907	0.000000	
132400000	-12.210763	854	4.702205	1	5	'0 0 0 Z 0 Z 0 0 0 Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.005475	0.004723	0.989802	0.000000	
132450000	-13.360032	23	5.435762	1	4	'Z 0 Z Z 0 0 Z 0 0 0 0 0 	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.007515	0.016373	0.887667	0.088446	
132500000	-11.659549	783	1.135722	1	4	'Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000266	0.999734	0.000000	
132550000	-11.620825	613	1.020306	1	7	'Z 0 Z Z Z Z 0 0 0 0 Z Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000203	0.000000	0.999796	0.000001	
132600000	-15.459438	316	18.302612	1	1	'0 0 0 0 0 0 0 Z 0 0 0 0 	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.000000	0.090909	0.090909	0.090909	0.090909	0.055590	0.056162	0.786737	0.101511	
132650000	-12.457677	266	5.248157	1	5	'Z Z Z 0 0 0 Z 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.017394	0.982341	0.000265	
132700000	-11.931674	405	4.177347	1	4	'Z Z Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.003880	0.977192	0.018928	
132750000	-12.275157	835	3.550438	1	3	'0 0 Z 0 Z 0 0 0 0 Z 0 0 	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.009631	0.000089	0.980611	0.009669	
132800000	-11.420458	403	2.984845	1	5	'Z 0 Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000348	0.000004	0.990323	0.009325	
132850000	-12.285975	558	11.630238	1	4	'0 0 0 0 0 0 Z 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.354659	0.200896	0.436747	0.007698	
132900000	-11.769488	546	3.227876	1	3	'0 Z Z 0 0 0 0 0 0 Z 0 0 	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.000936	0.992342	0.006722	
132950000	-13.601737	825	17.987895	1	3	'0 0 0 0 0 0 Z 0 Z 0 Z 0 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.000000	0.111111	0.188329	0.188589	0.328879	0.294203	
