Rate	83.33
Rev Jump	16.67
Rate Tried	% Accepted	Rev Jump Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
45423	0.597164	4577	0.277256	5.000000	45423	0.597164	0.567880	0.396357	
43966	0.353546	6034	0.211137	5.000000	43966	0.353546	0.336360	0.396184	
44318	0.457354	5682	0.234249	5.000000	44318	0.457354	0.432000	0.396287	
43459	0.338066	6541	0.220456	5.000000	43459	0.338066	0.322680	0.396076	
44248	0.417126	5752	0.227051	5.000000	44248	0.417126	0.395260	0.396074	
45935	0.379101	4065	0.299385	5.000000	45935	0.379101	0.372620	0.396007	
46188	0.137741	3812	0.383263	5.000000	46188	0.137741	0.156460	0.395327	
46535	0.229247	3465	0.399423	2.937872	46535	0.229247	0.241040	0.394890	
46367	0.231264	3633	0.360033	2.937872	46367	0.231264	0.240620	0.394455	
45767	0.499596	4233	0.294118	2.937872	45767	0.499596	0.482200	0.394702	
44850	0.541538	5150	0.233981	5.000000	44850	0.541538	0.509860	0.395025	
45113	0.612595	4887	0.261715	5.000000	45113	0.612595	0.578300	0.395538	
45156	0.578794	4844	0.264451	5.000000	45156	0.578794	0.548340	0.395965	
45080	0.595830	4920	0.256911	5.000000	45080	0.595830	0.562480	0.396428	
44240	0.421248	5760	0.232292	5.000000	44240	0.421248	0.399480	0.396437	
44092	0.416425	5908	0.217502	5.000000	44092	0.416425	0.392920	0.396427	
45106	0.583603	4894	0.262771	5.000000	45106	0.583603	0.552200	0.396857	
45003	0.590561	4997	0.257154	5.000000	45003	0.590561	0.557240	0.397299	
45553	0.625755	4447	0.279065	5.000000	45553	0.625755	0.594920	0.397841	
42956	0.243063	7044	0.205849	5.000000	42956	0.243063	0.237820	0.397403	
44421	0.483668	5579	0.229970	5.000000	44421	0.483668	0.455360	0.397561	
44938	0.264342	5062	0.291979	5.000000	44938	0.264342	0.267140	0.397206	
43027	0.254840	6973	0.203929	5.000000	43027	0.254840	0.247740	0.396800	
44620	0.420417	5380	0.245353	5.000000	44620	0.420417	0.401580	0.396813	
43164	0.199495	6836	0.205968	5.000000	43164	0.199495	0.200380	0.396282	
43293	0.205368	6707	0.199940	4.069957	43293	0.205368	0.204640	0.395766	
43478	0.307075	6522	0.193652	4.069957	43478	0.307075	0.292280	0.395488	
45225	0.622532	4775	0.278325	4.069957	45225	0.622532	0.589660	0.396008	
44546	0.405042	5454	0.231940	5.000000	44546	0.405042	0.386160	0.395982	
43934	0.224223	6066	0.227168	5.000000	43934	0.224223	0.224580	0.395525	
43768	0.370979	6232	0.196406	5.000000	43768	0.370979	0.349220	0.395402	
45648	0.613608	4352	0.258042	5.000000	45648	0.613608	0.582660	0.395899	
45530	0.583330	4470	0.270694	5.000000	45530	0.583330	0.555380	0.396320	
45008	0.612158	4992	0.267027	5.000000	45008	0.612158	0.577700	0.396799	
45070	0.593566	4930	0.253347	5.000000	45070	0.593566	0.560020	0.397228	
43441	0.312355	6559	0.230828	5.000000	43441	0.312355	0.301660	0.396977	
44420	0.433093	5580	0.246416	5.000000	44420	0.433093	0.412260	0.397017	
44349	0.479086	5651	0.210582	5.000000	44349	0.479086	0.448740	0.397152	
44852	0.531994	5148	0.255439	5.000000	44852	0.531994	0.503520	0.397429	
45375	0.631890	4625	0.257946	5.000000	45375	0.631890	0.597300	0.397948	
44447	0.510563	5553	0.249955	5.000000	44447	0.510563	0.481620	0.398165	
45717	0.596824	4283	0.254728	5.000000	45717	0.596824	0.567520	0.398602	
43531	0.331855	6469	0.210388	5.000000	43531	0.331855	0.316140	0.398390	
43992	0.406619	6008	0.228196	5.000000	43992	0.406619	0.385180	0.398356	
43827	0.352477	6173	0.226308	5.000000	43827	0.352477	0.336900	0.398198	
43921	0.337948	6079	0.223228	5.000000	43921	0.337948	0.324000	0.398008	
43517	0.327228	6483	0.219651	5.000000	43517	0.327228	0.313280	0.397792	
44784	0.540997	5216	0.243482	5.000000	44784	0.540997	0.509960	0.398078	
45460	0.643775	4540	0.266520	5.000000	45460	0.643775	0.609520	0.398614	
45392	0.617664	4608	0.275174	5.000000	45392	0.617664	0.586100	0.399089	
45022	0.499556	4978	0.257332	5.000000	45022	0.499556	0.475440	0.399281	
45499	0.618080	4501	0.255721	5.000000	45499	0.618080	0.585460	0.399750	
45123	0.551182	4877	0.248308	5.000000	45123	0.551182	0.521640	0.400056	
45395	0.539773	4605	0.238219	5.000000	45395	0.539773	0.512000	0.400336	
45971	0.352657	4029	0.324150	5.000000	45971	0.352657	0.350360	0.400212	
46298	0.135384	3702	0.385197	5.000000	46298	0.135384	0.153880	0.399598	
46445	0.183981	3555	0.383122	3.769972	46445	0.183981	0.198140	0.399097	
46599	0.195562	3401	0.393414	3.509175	46599	0.195562	0.209020	0.398625	
45409	0.472968	4591	0.278371	2.300045	45409	0.472968	0.455100	0.398765	
44857	0.529862	5143	0.246743	4.194424	44857	0.529862	0.500740	0.399017	
44663	0.539708	5337	0.259509	5.000000	44663	0.539708	0.509800	0.399289	
45102	0.522948	4898	0.247244	5.000000	45102	0.522948	0.495940	0.399527	
44405	0.383200	5595	0.224307	5.000000	44405	0.383200	0.365420	0.399443	
44181	0.396596	5819	0.226328	5.000000	44181	0.396596	0.376780	0.399388	
42788	0.169534	7212	0.195230	5.000000	42788	0.169534	0.173240	0.398837	
42751	0.198405	7249	0.195337	4.592359	42751	0.198405	0.197960	0.398348	
44854	0.475476	5146	0.241547	2.839050	44854	0.475476	0.451400	0.398477	
45039	0.584027	4961	0.242290	3.095800	45039	0.584027	0.550120	0.398844	
45100	0.537472	4900	0.265918	5.000000	45100	0.537472	0.510860	0.399114	
44410	0.463702	5590	0.248837	5.000000	44410	0.463702	0.439680	0.399212	
44930	0.561073	5070	0.263116	5.000000	44930	0.561073	0.530860	0.399528	
45369	0.609756	4631	0.272295	5.000000	45369	0.609756	0.578500	0.399957	
43462	0.280958	6538	0.222239	5.000000	43462	0.280958	0.273280	0.399654	
43345	0.262083	6655	0.203606	5.000000	43345	0.262083	0.254300	0.399307	
46018	0.227324	3982	0.349322	5.000000	46018	0.227324	0.237040	0.398921	
46587	0.141091	3413	0.380897	5.000000	46587	0.141091	0.157460	0.398348	
46407	0.154610	3593	0.389368	4.350594	46407	0.154610	0.171480	0.397811	
46385	0.253724	3615	0.359336	2.729686	46385	0.253724	0.261360	0.397488	
46427	0.253495	3573	0.378114	2.729686	46427	0.253495	0.262400	0.397170	
45265	0.512029	4735	0.236536	2.729686	45265	0.512029	0.485940	0.397379	
43806	0.311167	6194	0.209719	5.000000	43806	0.311167	0.298600	0.397147	
43108	0.209265	6892	0.213001	5.000000	43108	0.209265	0.209780	0.396708	
44817	0.508624	5183	0.238279	5.000000	44817	0.508624	0.480600	0.396904	
45525	0.623613	4475	0.264134	5.000000	45525	0.623613	0.591440	0.397357	
44556	0.511020	5444	0.245040	5.000000	44556	0.511020	0.482060	0.397554	
43039	0.229908	6961	0.203994	5.000000	43039	0.229908	0.226300	0.397157	
43380	0.308806	6620	0.192296	5.000000	43380	0.308806	0.293380	0.396917	
44647	0.516832	5353	0.246217	5.000000	44647	0.516832	0.487860	0.397127	
43899	0.412743	6101	0.201115	5.000000	43899	0.412743	0.386920	0.397103	
43552	0.369834	6448	0.219603	5.000000	43552	0.369834	0.350460	0.396996	
45029	0.524218	4971	0.256488	5.000000	45029	0.524218	0.497600	0.397227	
45374	0.615242	4626	0.267834	5.000000	45374	0.615242	0.583100	0.397652	
42863	0.259968	7137	0.186773	5.000000	42863	0.259968	0.249520	0.397314	
44247	0.358216	5753	0.220581	5.000000	44247	0.358216	0.342380	0.397189	
44357	0.425705	5643	0.223463	5.000000	44357	0.425705	0.402880	0.397202	
44842	0.527006	5158	0.236332	5.000000	44842	0.527006	0.497020	0.397428	
45223	0.552949	4777	0.267532	5.000000	45223	0.552949	0.525680	0.397718	
44812	0.529992	5188	0.239977	5.000000	44812	0.529992	0.499900	0.397949	
44639	0.487264	5361	0.240440	5.000000	44639	0.487264	0.460800	0.398090	
45235	0.550967	4765	0.260860	5.000000	45235	0.550967	0.523320	0.398371	
44978	0.531171	5022	0.254281	5.000000	44978	0.531171	0.503360	0.398607	
43561	0.269943	6439	0.199876	5.000000	43561	0.269943	0.260920	0.398299	
43924	0.380248	6076	0.212475	5.000000	43924	0.380248	0.359860	0.398213	
44367	0.470913	5633	0.248535	5.000000	44367	0.470913	0.445860	0.398319	
43369	0.176970	6631	0.186850	5.000000	43369	0.176970	0.178280	0.397830	
44634	0.489963	5366	0.247671	4.636134	44634	0.489963	0.463960	0.397977	
43803	0.309979	6197	0.209456	5.000000	43803	0.309979	0.297520	0.397755	
44554	0.495399	5446	0.242747	5.000000	44554	0.495399	0.467880	0.397910	
44278	0.451985	5722	0.231213	5.000000	44278	0.451985	0.426720	0.397973	
45559	0.596567	4441	0.268408	5.000000	45559	0.596567	0.567420	0.398345	
44912	0.565239	5088	0.249017	5.000000	44912	0.565239	0.533060	0.398641	
45853	0.644952	4147	0.269351	5.000000	45853	0.644952	0.613800	0.399111	
45332	0.582569	4668	0.247001	5.000000	45332	0.582569	0.551240	0.399443	
43390	0.231712	6610	0.218759	5.000000	43390	0.231712	0.230000	0.399074	
43348	0.286034	6652	0.216476	5.000000	43348	0.286034	0.276780	0.398808	
45297	0.547255	4703	0.255582	5.000000	45297	0.547255	0.519820	0.399071	
45004	0.279842	4996	0.262810	5.000000	45004	0.279842	0.278140	0.398809	
45767	0.209387	4233	0.337822	5.000000	45767	0.209387	0.220260	0.398424	
44317	0.385856	5683	0.208341	5.000000	44317	0.385856	0.365680	0.398353	
45371	0.491790	4629	0.272629	5.000000	45371	0.491790	0.471500	0.398510	
45243	0.585792	4757	0.272441	5.000000	45243	0.585792	0.555980	0.398848	
42821	0.282361	7179	0.197521	5.000000	42821	0.282361	0.270180	0.398573	
45663	0.268686	4337	0.299977	5.000000	45663	0.268686	0.271400	0.398301	
46606	0.136485	3394	0.394520	5.000000	46606	0.136485	0.154000	0.397780	
44244	0.434138	5756	0.218381	4.379888	44244	0.434138	0.409300	0.397805	
43128	0.216124	6872	0.194703	5.000000	43128	0.216124	0.213180	0.397413	
42972	0.253816	7028	0.195931	5.000000	42972	0.253816	0.245680	0.397092	
45431	0.604807	4569	0.277522	5.000000	45431	0.604807	0.574900	0.397468	
45343	0.638687	4657	0.265836	5.000000	45343	0.638687	0.603960	0.397903	
44849	0.508083	5151	0.251796	5.000000	44849	0.508083	0.481680	0.398079	
44554	0.516632	5446	0.236137	5.000000	44554	0.516632	0.486080	0.398264	
45277	0.576474	4723	0.259793	5.000000	45277	0.576474	0.546560	0.398575	
45039	0.577788	4961	0.256198	5.000000	45039	0.577788	0.545880	0.398883	
44496	0.428038	5504	0.242551	5.000000	44496	0.428038	0.407620	0.398901	
44082	0.326868	5918	0.220345	5.000000	44082	0.326868	0.314260	0.398725	
42543	0.209153	7457	0.205310	5.000000	42543	0.209153	0.208580	0.398330	
45311	0.642140	4689	0.259757	5.000000	45311	0.642140	0.606280	0.398761	
44981	0.573509	5019	0.237498	5.000000	44981	0.573509	0.539780	0.399053	
44683	0.462435	5317	0.229641	5.000000	44683	0.462435	0.437680	0.399133	
42874	0.223912	7126	0.201516	5.000000	42874	0.223912	0.220720	0.398765	
43196	0.211871	6804	0.201646	5.000000	43196	0.211871	0.210480	0.398378	
44176	0.430664	5824	0.235062	5.000000	44176	0.430664	0.407880	0.398397	
45188	0.605006	4812	0.267456	5.000000	45188	0.605006	0.572520	0.398754	
45296	0.558725	4704	0.255952	5.000000	45296	0.558725	0.530240	0.399023	
45226	0.570490	4774	0.244659	5.000000	45226	0.570490	0.539380	0.399309	
46623	0.134526	3377	0.372520	5.000000	46623	0.134526	0.150600	0.398803	
46338	0.193901	3662	0.396505	3.602451	46338	0.193901	0.208740	0.398416	
46380	0.287883	3620	0.403591	2.351482	46380	0.287883	0.296260	0.398209	
46068	0.300447	3932	0.371821	2.351482	46068	0.300447	0.306060	0.398023	
46180	0.290256	3820	0.386126	2.351482	46180	0.290256	0.297580	0.397820	
46692	0.289536	3308	0.392987	2.351482	46692	0.289536	0.296380	0.397616	
46433	0.288394	3567	0.388562	2.351482	46433	0.288394	0.295540	0.397410	
46447	0.288501	3553	0.386153	2.351482	46447	0.288501	0.295440	0.397206	
46468	0.289941	3532	0.377123	2.351482	46468	0.289941	0.296100	0.397003	
44962	0.461968	5038	0.252084	2.351482	44962	0.461968	0.440820	0.397091	
44026	0.421228	5974	0.188483	3.125530	44026	0.421228	0.393420	0.397083	
43748	0.276378	6252	0.196577	3.240635	43748	0.276378	0.266400	0.396823	
43732	0.293721	6268	0.208041	3.240635	43732	0.293721	0.282980	0.396597	
45081	0.655398	4919	0.234397	3.240635	45081	0.655398	0.613980	0.397028	
44961	0.412936	5039	0.167295	5.000000	44961	0.412936	0.388180	0.397011	
45292	0.612448	4708	0.262319	5.000000	45292	0.612448	0.579480	0.397371	
44345	0.401669	5655	0.236428	5.000000	44345	0.401669	0.382980	0.397343	
44492	0.501259	5508	0.238562	5.000000	44492	0.501259	0.472320	0.397490	
45659	0.654176	4341	0.268141	5.000000	45659	0.654176	0.620660	0.397928	
44802	0.514196	5198	0.246633	5.000000	44802	0.514196	0.486380	0.398102	
43932	0.374738	6068	0.204515	5.000000	43932	0.374738	0.354080	0.398016	
43862	0.333774	6138	0.221082	5.000000	43862	0.333774	0.319940	0.397863	
43780	0.374098	6220	0.210129	5.000000	43780	0.374098	0.353700	0.397777	
45283	0.617605	4717	0.283867	5.000000	45283	0.617605	0.586120	0.398143	
44491	0.491088	5509	0.221274	5.000000	44491	0.491088	0.461360	0.398266	
43750	0.398034	6250	0.202880	5.000000	43750	0.398034	0.373640	0.398218	
43091	0.283563	6909	0.181647	5.000000	43091	0.283563	0.269480	0.397970	
43188	0.230481	6812	0.179389	5.000000	43188	0.230481	0.223520	0.397633	
44641	0.533254	5359	0.237731	5.000000	44641	0.533254	0.501580	0.397833	
45379	0.334758	4621	0.287600	5.000000	45379	0.334758	0.330400	0.397703	
44976	0.589670	5024	0.250398	5.000000	44976	0.589670	0.555580	0.398006	
45817	0.643277	4183	0.268946	5.000000	45817	0.643277	0.611960	0.398416	
44905	0.543525	5095	0.253189	5.000000	44905	0.543525	0.513940	0.398637	
43637	0.352430	6363	0.206506	5.000000	43637	0.352430	0.333860	0.398513	
45399	0.633891	4601	0.269724	5.000000	45399	0.633891	0.600380	0.398898	
43004	0.208399	6996	0.208548	5.000000	43004	0.208399	0.208420	0.398536	
45064	0.570921	4936	0.252026	5.000000	45064	0.570921	0.539440	0.398803	
43478	0.283454	6522	0.208985	5.000000	43478	0.283454	0.273740	0.398566	
43897	0.427068	6103	0.195478	5.000000	43897	0.427068	0.398800	0.398567	
44504	0.472632	5496	0.207787	5.000000	44504	0.472632	0.443520	0.398651	
44125	0.430323	5875	0.198298	5.000000	44125	0.430323	0.403060	0.398660	
45200	0.485420	4800	0.261042	5.000000	45200	0.485420	0.463880	0.398782	
44172	0.457032	5828	0.212423	5.000000	44172	0.457032	0.428520	0.398838	
42838	0.159064	7162	0.195336	5.000000	42838	0.159064	0.164260	0.398399	
43902	0.272630	6098	0.235487	2.917297	43902	0.272630	0.268100	0.398155	
43785	0.254197	6215	0.211424	2.917297	43785	0.254197	0.248880	0.397877	
44825	0.549091	5175	0.226087	2.917297	44825	0.549091	0.515660	0.398096	
45718	0.711427	4282	0.280009	3.424174	45718	0.711427	0.674480	0.398610	
44230	0.432286	5770	0.236395	4.416766	44230	0.432286	0.409680	0.398630	
45141	0.585122	4859	0.251698	5.000000	45141	0.585122	0.552720	0.398916	
43669	0.368934	6331	0.237877	5.000000	43669	0.368934	0.352340	0.398830	
44417	0.505234	5583	0.238044	5.000000	44417	0.505234	0.475400	0.398971	
45583	0.625255	4417	0.259452	5.000000	45583	0.625255	0.592940	0.399328	
45563	0.455501	4437	0.293892	5.000000	45563	0.455501	0.441160	0.399405	
43627	0.248195	6373	0.227522	5.000000	43627	0.248195	0.245560	0.399123	
44463	0.460765	5537	0.222142	5.000000	44463	0.460765	0.434340	0.399187	
45154	0.570846	4846	0.248865	5.000000	45154	0.570846	0.539640	0.399444	
44011	0.365999	5989	0.215562	5.000000	44011	0.365999	0.347980	0.399350	
45305	0.566339	4695	0.270714	5.000000	45305	0.566339	0.538580	0.399603	
45646	0.588025	4354	0.278594	5.000000	45646	0.588025	0.561080	0.399897	
45353	0.469054	4647	0.251991	5.000000	45353	0.469054	0.448880	0.399986	
43632	0.375573	6368	0.191426	5.000000	43632	0.375573	0.352120	0.399899	
45149	0.618264	4851	0.256030	5.000000	45149	0.618264	0.583120	0.400230	
44299	0.375178	5701	0.225750	5.000000	44299	0.375178	0.358140	0.400154	
43336	0.350171	6664	0.193127	5.000000	43336	0.350171	0.329240	0.400027	
44577	0.492855	5423	0.214088	5.000000	44577	0.492855	0.462620	0.400139	
44905	0.423338	5095	0.221197	5.000000	44905	0.423338	0.402740	0.400144	
44147	0.317689	5853	0.211345	5.000000	44147	0.317689	0.305240	0.399974	
43197	0.270204	6803	0.215199	5.000000	43197	0.270204	0.262720	0.399728	
43418	0.324243	6582	0.208751	5.000000	43418	0.324243	0.309040	0.399566	
43997	0.471691	6003	0.226220	5.000000	43997	0.471691	0.442220	0.399642	
43856	0.355003	6144	0.221842	5.000000	43856	0.355003	0.338640	0.399534	
44317	0.416183	5683	0.209396	5.000000	44317	0.416183	0.392680	0.399522	
45605	0.617476	4395	0.267577	5.000000	45605	0.617476	0.586720	0.399854	
45718	0.625443	4282	0.264362	5.000000	45718	0.625443	0.594520	0.400198	
44165	0.368754	5835	0.231877	5.000000	44165	0.368754	0.352780	0.400114	
43600	0.325780	6400	0.219062	5.000000	43600	0.325780	0.312120	0.399959	
44885	0.531157	5115	0.260606	5.000000	44885	0.531157	0.503480	0.400141	
46127	0.154812	3873	0.366124	5.000000	46127	0.154812	0.171180	0.399739	
46390	0.190407	3610	0.400831	3.607603	46390	0.190407	0.205600	0.399399	
46472	0.247999	3528	0.390873	2.717556	46472	0.247999	0.258080	0.399151	
46492	0.250968	3508	0.388826	2.717556	46492	0.250968	0.260640	0.398909	
46135	0.253040	3865	0.365589	2.717556	46135	0.253040	0.261740	0.398670	
46352	0.248727	3648	0.377741	2.717556	46352	0.248727	0.258140	0.398425	
45749	0.494393	4251	0.286991	2.717556	45749	0.494393	0.476760	0.398561	
43909	0.168143	6091	0.039238	3.417091	43909	0.168143	0.152440	0.398134	
43542	0.010105	6458	0.002632	2.711055	43542	0.010105	0.009140	0.397460	
43827	0.010017	6173	0.002106	1.703824	43827	0.010017	0.009040	0.396788	
44337	0.009315	5663	0.001236	0.989131	44337	0.009315	0.008400	0.396118	
43607	0.009058	6393	0.003128	0.815747	43607	0.009058	0.008300	0.395449	
43961	0.009622	6039	0.002484	0.809592	43961	0.009622	0.008760	0.394784	
43360	0.014530	6640	0.002410	0.783775	43360	0.014530	0.012920	0.394128	
42116	0.066887	7884	0.007484	0.773312	42116	0.066887	0.057520	0.393551	
45837	0.005040	4163	0.007447	0.497322	45837	0.005040	0.005240	0.392886	
45415	0.017307	4585	0.009597	0.426573	45415	0.017307	0.016600	0.392243	
44700	0.162349	5300	0.036604	0.261130	44700	0.162349	0.149020	0.391828	
45253	0.907851	4747	0.230251	0.241186	45253	0.907851	0.843520	0.392598	
45797	0.876084	4203	0.259101	0.254032	45797	0.876084	0.824220	0.393331	
45479	0.901339	4521	0.257244	0.343412	45479	0.901339	0.843100	0.394095	
45667	0.877439	4333	0.225248	0.516104	45667	0.877439	0.820920	0.394818	
45366	0.837566	4634	0.235218	0.576476	45366	0.837566	0.781740	0.395472	
45811	0.870490	4189	0.274290	0.729066	45811	0.870490	0.820540	0.396190	
45112	0.721338	4888	0.237111	1.435352	45112	0.721338	0.674000	0.396659	
45842	0.757908	4158	0.282828	2.824556	45842	0.757908	0.718400	0.397200	
44436	0.472792	5564	0.226815	3.937546	44436	0.472792	0.445420	0.397281	
45115	0.590048	4885	0.245036	4.599848	45115	0.590048	0.556340	0.397548	
44243	0.394141	5757	0.216432	5.000000	44243	0.394141	0.373680	0.397508	
44320	0.493163	5680	0.226056	5.000000	44320	0.493163	0.462820	0.397617	
45646	0.647505	4354	0.268718	5.000000	45646	0.647505	0.614520	0.397979	
46251	0.219325	3749	0.355828	5.000000	46251	0.219325	0.229560	0.397698	
46453	0.138635	3547	0.398365	5.000000	46453	0.138635	0.157060	0.397298	
46070	0.149468	3930	0.370738	4.579162	46070	0.149468	0.166860	0.396915	
46252	0.163150	3748	0.360192	4.218506	46252	0.163150	0.177920	0.396552	
44264	0.333341	5736	0.230474	2.692763	44264	0.333341	0.321540	0.396428	
45143	0.739295	4857	0.248301	2.692763	45143	0.739295	0.691600	0.396916	
44427	0.382853	5573	0.224655	4.201595	44427	0.382853	0.365220	0.396864	
44544	0.411054	5456	0.232955	4.201595	44544	0.411054	0.391620	0.396855	
44157	0.374233	5843	0.201266	5.000000	44157	0.374233	0.354020	0.396785	
45722	0.621451	4278	0.278635	5.000000	45722	0.621451	0.592120	0.397105	
45457	0.596828	4543	0.267885	5.000000	45457	0.596828	0.566940	0.397384	
45216	0.595630	4784	0.252299	5.000000	45216	0.595630	0.562780	0.397654	
44745	0.489865	5255	0.202854	5.000000	44745	0.489865	0.459700	0.397756	
42929	0.173403	7071	0.217225	5.000000	42929	0.173403	0.179600	0.397400	
42965	0.174840	7035	0.209950	4.844517	42965	0.174840	0.179780	0.397045	
44786	0.462667	5214	0.235712	4.668731	44786	0.462667	0.439000	0.397114	
43285	0.279681	6715	0.203574	5.000000	43285	0.279681	0.269460	0.396907	
43745	0.282227	6255	0.221103	3.576703	43745	0.282227	0.274580	0.396708	
44175	0.459808	5825	0.215966	3.577399	44175	0.459808	0.431400	0.396764	
45420	0.597578	4580	0.270306	4.807662	45420	0.597578	0.567600	0.397040	
45222	0.602539	4778	0.247175	5.000000	45222	0.602539	0.568580	0.397317	
43415	0.309893	6585	0.182840	5.000000	43415	0.309893	0.293160	0.397149	
43782	0.389338	6218	0.202959	3.596245	43782	0.389338	0.366160	0.397099	
45180	0.596016	4820	0.251660	3.601916	45180	0.596016	0.562820	0.397365	
44722	0.540293	5278	0.257105	5.000000	44722	0.540293	0.510400	0.397546	
