Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2682945388
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
577600000	-12.079560	189	3.270891	1	6	'Z Z Z Z 0 Z 0 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000631	0.998420	0.000949	
577650000	-12.095004	407	3.354829	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000003	0.001257	0.988994	0.009746	
577700000	-12.529398	560	3.351446	1	6	'0 Z Z 0 Z 0 Z 0 0 Z 0 Z 	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
577750000	-11.744534	713	3.220645	1	2	'0 0 Z Z 0 0 0 0 0 0 0 0 	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000145	0.000202	0.998634	0.001018	
577800000	-12.122851	821	2.994835	1	7	'Z 0 Z Z 0 Z 0 0 0 Z Z Z 	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.003259	0.003043	0.993698	0.000000	
577850000	-12.999343	476	3.243613	1	6	'Z 0 Z Z Z Z 0 0 0 0 0 Z 	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.003435	0.000000	0.996489	0.000076	
577900000	-10.948271	794	3.304829	1	3	'0 0 0 0 Z 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.002623	0.000008	0.986375	0.010994	
577950000	-11.418790	915	3.215901	1	2	'0 0 Z 0 Z 0 0 0 0 0 0 0 	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000353	0.000001	0.996112	0.003534	
578000000	-13.130093	601	3.110738	1	5	'Z 0 0 0 0 0 0 0 Z Z Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.028621	0.010676	0.960704	0.000000	
578050000	-12.345493	521	3.191342	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.001059	0.000977	0.997935	0.000029	
578100000	-13.724324	157	3.015597	1	2	'0 0 0 0 Z 0 Z 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.006327	0.000009	0.969450	0.024215	
578150000	-11.420650	419	3.142084	1	3	'0 Z 0 0 0 0 0 0 0 Z 0 Z 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000000	0.000612	0.999388	0.000000	
578200000	-15.705123	562	2.926368	1	5	'0 Z Z Z 0 Z 0 0 Z 0 0 0 	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	1.000000	
578250000	-11.956325	306	2.881517	1	6	'Z 0 Z Z 0 Z 0 0 0 Z 0 Z 	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.003531	0.002644	0.993803	0.000023	
578300000	-13.835417	942	2.911326	1	7	'Z Z Z Z 0 Z 0 Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.002121	0.985724	0.012154	
578350000	-13.693772	663	3.064872	1	7	'Z Z Z Z Z Z Z 0 0 0 0 0 	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.965546	0.034454	
578400000	-12.387294	460	3.212151	1	4	'Z 0 0 Z Z 0 0 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.006965	0.000009	0.961963	0.031063	
578450000	-11.764480	324	3.005172	1	6	'0 0 Z 0 Z Z 0 0 0 Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000513	0.000000	0.999487	0.000000	
578500000	-11.466665	500	2.838108	1	3	'Z 0 0 0 0 0 0 0 0 0 Z Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.003507	0.001589	0.994874	0.000029	
578550000	-11.800901	894	2.680718	1	3	'0 Z 0 0 Z 0 0 0 0 Z 0 0 	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000001	0.000001	0.994164	0.005835	
578600000	-15.357847	417	2.533718	1	6	'0 Z 0 0 0 Z 0 Z Z 0 Z Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000024	0.002635	0.997341	0.000000	
578650000	-11.397928	782	2.399676	1	6	'Z 0 0 Z Z 0 0 0 0 Z Z Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.001856	0.000000	0.998144	0.000000	
578700000	-11.854094	370	2.274662	1	4	'0 Z 0 0 Z 0 0 0 0 0 Z Z 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
578750000	-11.534666	291	2.418136	1	2	'0 0 0 0 0 0 0 0 0 0 Z Z 	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.000273	0.000172	0.999555	0.000000	
578800000	-13.041220	437	2.314304	1	8	'Z Z 0 Z Z 0 0 0 Z Z Z Z 	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
578850000	-11.812226	149	2.164680	1	4	'Z 0 0 0 0 Z 0 0 0 Z Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.005811	0.000390	0.972764	0.021035	
578900000	-11.445904	656	2.187415	1	3	'Z Z 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000395	0.999604	0.000000	
578950000	-11.663031	613	2.111638	1	4	'Z 0 Z Z 0 0 0 0 0 0 0 Z 	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000350	0.000447	0.999199	0.000003	
579000000	-11.899611	369	1.995005	1	3	'0 0 0 0 0 0 0 0 0 Z Z Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000000	0.000282	0.000156	0.999562	0.000000	
579050000	-11.947179	719	2.111397	1	5	'Z 0 Z Z Z Z 0 0 0 0 0 0 	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000826	0.000000	0.989753	0.009421	
579100000	-11.937682	217	2.066018	1	2	'Z 0 0 0 0 0 0 0 0 0 0 Z 	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000738	0.000366	0.998894	0.000002	
579150000	-11.457822	989	2.349789	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.001752	0.001722	0.996526	0.000000	
579200000	-11.242059	48	2.008107	1	5	'Z Z 0 0 0 Z 0 0 0 0 Z Z 	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.003674	0.996326	0.000000	
579250000	-11.529247	833	2.372216	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000002	0.000794	0.991646	0.007557	
579300000	-12.457758	341	2.549397	1	7	'0 Z Z Z Z Z 0 0 0 Z 0 Z 	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	1.000000	0.000000	
579350000	-11.421537	955	2.398337	1	4	'0 0 0 Z Z Z 0 0 0 Z 0 0 	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000098	0.000000	0.999763	0.000139	
579400000	-11.837895	22	2.215090	1	3	'0 0 0 Z 0 0 0 0 0 Z Z 0 	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000198	0.000197	0.999379	0.000226	
579450000	-13.474534	81	2.112542	1	5	'0 Z 0 Z Z 0 Z 0 0 0 Z 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000005	0.000005	0.976728	0.023261	
579500000	-11.875376	648	2.427551	1	6	'Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000717	0.001043	0.998241	0.000000	
579550000	-11.743116	740	2.417908	1	5	'0 0 Z 0 Z Z 0 0 0 Z 0 Z 	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000577	0.000000	0.999423	0.000000	
579600000	-10.835520	539	2.345342	1	5	'0 0 0 0 Z Z 0 0 0 Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.002126	0.000000	0.997874	0.000000	
579650000	-12.039725	730	2.422220	1	2	'0 0 0 0 0 Z 0 0 0 Z 0 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.001999	0.000201	0.981375	0.016425	
579700000	-11.706765	807	2.450552	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000296	0.000000	0.999396	0.000308	
579750000	-11.667861	952	2.375343	1	4	'Z Z 0 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.000440	0.999038	0.000521	
579800000	-12.548652	825	2.480548	1	7	'Z 0 Z 0 0 Z Z 0 0 Z Z Z 	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.005150	0.003458	0.991392	0.000000	
579850000	-12.650239	196	2.568255	1	8	'Z Z 0 Z Z 0 0 0 Z Z Z Z 	0.000000	0.000000	0.250000	0.000000	0.000000	0.250000	0.250000	0.250000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
579900000	-12.498318	284	2.238459	1	6	'0 Z 0 0 Z 0 0 0 Z Z Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
579950000	-13.469733	919	2.134366	1	6	'0 0 Z 0 Z 0 0 Z 0 Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000362	0.000000	0.999638	0.000000	
580000000	-13.369287	366	2.268828	1	7	'Z Z Z Z 0 Z Z 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000545	0.998854	0.000601	
580050000	-12.006195	753	2.262819	1	3	'0 Z 0 0 0 0 0 0 0 0 Z Z 	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.000001	0.001866	0.998134	0.000000	
580100000	-12.095532	990	2.496029	1	4	'0 Z 0 Z Z 0 0 0 0 0 0 Z 	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	1.000000	0.000000	
580150000	-12.712452	533	2.365281	1	6	'Z Z Z 0 Z 0 Z 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
580200000	-13.239717	812	2.353162	1	5	'Z Z 0 0 0 Z Z 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000007	0.000277	0.934916	0.064800	
580250000	-11.482219	655	2.334557	1	2	'0 0 0 0 0 Z 0 0 0 0 Z 0 	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.001118	0.000135	0.994729	0.004019	
580300000	-11.682295	38	2.427608	1	4	'0 Z 0 0 Z Z 0 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.998952	0.001048	
580350000	-11.797862	619	2.435325	1	3	'0 0 0 Z Z 0 0 0 0 0 Z 0 	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.004644	0.000010	0.959152	0.036194	
580400000	-11.520551	360	2.487295	2	7	'Z Z 1 Z Z 1 1 0 0 Z Z Z 	0.000000	0.000000	0.249913	0.000000	0.000000	0.249913	0.249913	0.125130	0.125130	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
580450000	-11.761792	788	2.576814	1	3	'Z Z 0 Z 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000001	0.000735	0.993982	0.005282	
580500000	-12.977699	967	2.732873	1	6	'Z Z 0 0 0 0 Z 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.005037	0.994963	0.000000	
580550000	-11.703502	936	2.907527	1	0	'0 0 0 0 0 0 0 0 0 0 0 0 	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.083333	0.001172	0.000554	0.990792	0.007482	
580600000	-11.102702	98	2.778546	1	5	'0 0 Z Z 0 Z 0 0 0 Z Z 0 	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.002917	0.000557	0.995410	0.001116	
580650000	-13.814665	199	2.460078	1	5	'0 Z 0 0 0 0 0 Z 0 Z Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.001248	0.998751	0.000000	
580700000	-13.691184	788	2.532987	1	4	'Z Z 0 Z 0 0 0 0 Z 0 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000020	0.007230	0.908489	0.084261	
580750000	-10.852730	887	2.513075	1	5	'0 0 0 Z Z Z 0 0 0 Z 0 Z 	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.001554	0.000000	0.998446	0.000000	
580800000	-11.555866	415	2.428922	1	6	'0 Z Z Z 0 0 0 0 0 Z Z Z 	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.001206	0.998794	0.000000	
580850000	-11.918848	830	2.757790	1	3	'Z 0 0 Z 0 0 0 0 0 0 Z 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.001904	0.001157	0.983109	0.013830	
580900000	-11.905514	418	2.512430	1	4	'Z 0 Z Z Z 0 0 0 0 0 0 0 	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000503	0.000004	0.982825	0.016668	
580950000	-11.581215	792	2.375232	1	5	'0 Z 0 Z 0 0 0 0 0 Z Z Z 	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000179	0.999821	0.000000	
581000000	-14.081754	514	2.244766	1	5	'Z 0 Z 0 0 0 Z 0 Z 0 Z 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.000189	0.053441	0.122513	0.823857	
581050000	-11.162171	516	2.204925	1	5	'Z Z 0 0 0 0 0 0 0 Z Z Z 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.000754	0.999246	0.000000	
581100000	-11.692467	812	2.339859	1	3	'0 0 Z 0 0 0 0 0 0 Z Z 0 	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.000168	0.000906	0.982608	0.016318	
581150000	-11.953222	906	2.454686	1	6	'Z 0 0 Z Z Z 0 0 0 Z 0 Z 	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.003285	0.000000	0.996715	0.000000	
581200000	-12.464714	521	2.410306	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000778	0.000000	0.980200	0.019022	
581250000	-11.503689	985	2.280341	1	6	'Z Z Z 0 0 Z 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000269	0.993944	0.005786	
581300000	-11.378972	249	2.469847	1	5	'Z Z Z 0 0 Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000447	0.990529	0.009024	
581350000	-11.752156	898	2.388728	1	6	'0 Z 0 Z Z Z 0 0 0 0 Z Z 	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
581400000	-11.634978	483	2.579184	1	3	'Z 0 Z 0 0 0 0 0 0 0 Z 0 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000161	0.000411	0.995780	0.003648	
581450000	-11.282389	937	2.389715	1	5	'0 0 Z Z 0 0 0 0 0 Z Z Z 	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000825	0.001997	0.997178	0.000000	
581500000	-15.268704	157	2.483781	1	7	'0 Z Z 0 0 0 Z 0 Z Z Z Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000028	0.074843	0.925129	0.000000	
581550000	-11.596887	625	2.467003	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000370	0.000169	0.997903	0.001558	
581600000	-12.298953	852	2.572881	1	3	'Z 0 Z 0 0 0 0 0 0 0 0 Z 	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.000664	0.000959	0.998368	0.000009	
581650000	-11.654611	807	2.383218	1	7	'0 Z 0 Z Z Z 0 0 0 Z Z Z 	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
581700000	-11.338220	429	2.534832	1	6	'Z Z Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000934	0.999065	0.000000	
581750000	-11.601517	985	2.464097	1	5	'0 Z 0 Z 0 Z 0 0 0 Z Z 0 	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000001	0.000234	0.994562	0.005203	
581800000	-11.797739	459	2.478840	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000127	0.000129	0.996134	0.003610	
581850000	-11.351559	766	2.465430	1	3	'Z 0 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000232	0.000157	0.999317	0.000294	
581900000	-11.779706	647	2.193058	1	5	'Z 0 0 Z Z 0 0 0 0 Z Z 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.006880	0.000007	0.975635	0.017477	
581950000	-11.442637	68	2.135382	1	6	'Z Z Z 0 Z 0 0 0 0 Z Z 0 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.999874	0.000126	
582000000	-11.490371	263	2.311985	1	3	'Z 0 Z 0 0 Z 0 0 0 0 0 0 	0.000000	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000189	0.000142	0.988704	0.010964	
582050000	-11.305485	234	2.497588	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.001840	0.001780	0.996380	0.000000	
582100000	-12.080665	297	2.505866	1	7	'Z 0 Z Z Z Z 0 0 0 Z 0 Z 	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.001173	0.000000	0.998827	0.000000	
582150000	-11.515409	777	2.509221	1	5	'Z 0 Z Z 0 0 0 0 0 Z 0 Z 	0.000000	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.005453	0.005065	0.989476	0.000007	
582200000	-12.264145	992	2.306680	1	1	'Z 0 0 0 0 0 0 0 0 0 0 0 	0.000000	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.090909	0.001002	0.000465	0.991202	0.007331	
582250000	-11.763820	398	2.342344	1	4	'0 Z 0 Z 0 0 0 0 0 Z Z 0 	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.000014	0.999924	0.000062	
582300000	-11.437276	931	2.414371	1	4	'0 0 Z 0 0 0 0 0 0 Z Z Z 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000136	0.000224	0.999640	0.000000	
582350000	-12.610304	363	2.281796	1	5	'0 Z 0 0 0 Z Z 0 0 0 Z Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000001	0.000392	0.999607	0.000000	
582400000	-11.937372	964	2.171103	1	5	'Z 0 Z Z 0 Z 0 0 0 Z 0 0 	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000324	0.000289	0.998926	0.000461	
582450000	-11.304433	544	1.871628	1	4	'0 0 Z 0 0 Z 0 0 0 Z Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.001571	0.001570	0.993790	0.003068	
582500000	-12.087546	113	2.036281	1	4	'0 Z 0 0 Z Z 0 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.999728	0.000272	
582550000	-12.177989	321	1.996284	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000002	0.000621	0.994901	0.004477	
