Options:
Model:                           MultiState
Tree File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.bttrees
Data File Name:                  /newhome/sp16194/terminology-anc-state/data2/utoaztecan.btdata
Log File Name:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1713834995
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /newhome/sp16194/terminology-anc-state/bt-output/utoaztecan/run_3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - exp 10.00 
Tree Information
     Trees:                      800
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
936850000	-19.098452	550	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	10.365527	10.365527	10.365527	0.000000	10.365527	10.365527	0.000000	0.000000	10.365527	10.365527	0.000000	10.365527	0.250000	0.250000	0.250000	0.250000	
936900000	-18.260061	11	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	0.759646	0.759646	0.759646	0.000000	0.759646	0.759646	0.000000	0.000000	0.759646	0.759646	0.759646	0.759646	0.249474	0.249421	0.251630	0.249474	
936950000	-20.228655	37	1	6	'Z 0 Z 0 0 0 Z 0 Z Z Z 0 	0.000000	8.131902	0.000000	8.131902	8.131902	8.131902	0.000000	8.131902	0.000000	0.000000	0.000000	8.131902	0.250000	0.250000	0.250000	0.250000	
937000000	-19.238195	41	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	4.939596	4.939596	0.000000	4.939596	4.939596	0.000000	0.000000	4.939596	4.939596	4.939596	4.939596	0.250000	0.250000	0.250000	0.250000	
937050000	-19.212796	365	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	3.712956	3.712956	3.712956	3.712956	3.712956	0.000000	0.000000	3.712956	3.712956	3.712956	3.712956	0.250000	0.250000	0.250000	0.250000	
937100000	-19.793116	619	1	5	'Z 0 Z 0 0 Z Z Z 0 0 0 0 	0.000000	2.809625	0.000000	2.809625	2.809625	0.000000	0.000000	0.000000	2.809625	2.809625	2.809625	2.809625	0.250000	0.250000	0.250001	0.250000	
937150000	-19.414593	767	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	9.055187	9.055187	9.055187	9.055187	9.055187	0.000000	0.000000	0.000000	9.055187	0.000000	9.055187	9.055187	0.250000	0.250000	0.250000	0.250000	
937200000	-20.730152	662	1	3	'0 0 0 0 0 0 0 Z Z 0 Z 0 	18.536260	18.536260	18.536260	18.536260	18.536260	18.536260	18.536260	0.000000	0.000000	18.536260	0.000000	18.536260	0.250000	0.250000	0.250000	0.250000	
937250000	-18.078239	362	1	6	'Z Z Z 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	0.000000	0.226398	0.226398	0.226398	0.000000	0.000000	0.226398	0.000000	0.226398	0.226398	0.000000	0.045413	0.871194	0.083394	
937300000	-18.961473	372	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	3.957426	3.957426	3.957426	3.957426	3.957426	0.000000	0.000000	3.957426	3.957426	3.957426	3.957426	0.250000	0.250000	0.250000	0.250000	
937350000	-22.347774	64	1	4	'0 0 Z Z 0 0 Z 0 Z 0 0 0 	5.711729	5.711729	0.000000	0.000000	5.711729	5.711729	0.000000	5.711729	0.000000	5.711729	5.711729	5.711729	0.250000	0.250000	0.250000	0.250000	
937400000	-17.168897	445	2	5	'0 Z 1 0 1 Z Z Z 1 Z 1 0 	14.937553	0.000000	5.123329	14.937553	5.123329	0.000000	0.000000	0.000000	5.123329	0.000000	5.123329	14.937553	0.249999	0.249999	0.250001	0.250001	
937450000	-19.239510	660	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	6.365890	6.365890	6.365890	6.365890	6.365890	0.000000	0.000000	6.365890	6.365890	6.365890	6.365890	0.250000	0.250000	0.250000	0.250000	
937500000	-21.354644	563	1	5	'0 Z Z 0 Z 0 Z Z 0 0 0 0 	0.348574	0.000000	0.000000	0.348574	0.000000	0.348574	0.000000	0.000000	0.348574	0.348574	0.348574	0.348574	0.001894	0.018919	0.846347	0.132840	
937550000	-21.827119	315	1	5	'Z 0 Z 0 0 0 Z 0 Z Z 0 0 	0.000000	1.809877	0.000000	1.809877	1.809877	1.809877	0.000000	1.809877	0.000000	0.000000	1.809877	1.809877	0.250255	0.250013	0.249868	0.249863	
937600000	-20.996278	324	1	3	'Z 0 0 0 0 0 Z 0 Z 0 0 0 	0.000000	3.920203	3.920203	3.920203	3.920203	3.920203	0.000000	3.920203	0.000000	3.920203	3.920203	3.920203	0.250000	0.250000	0.250000	0.250000	
937650000	-17.234701	544	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.400629	0.400629	0.400629	0.400629	0.400629	0.400629	0.000000	0.000000	0.400629	0.400629	0.400629	0.400629	0.217041	0.215855	0.351224	0.215880	
937700000	-20.470246	574	1	6	'0 0 Z 0 Z Z 0 Z 0 0 Z Z 	0.121509	0.121509	0.000000	0.121509	0.000000	0.000000	0.121509	0.000000	0.121509	0.121509	0.000000	0.000000	0.040283	0.000473	0.954791	0.004453	
937750000	-19.311463	634	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	7.691229	7.691229	7.691229	0.000000	7.691229	7.691229	0.000000	0.000000	7.691229	7.691229	7.691229	7.691229	0.250000	0.250000	0.250000	0.250000	
937800000	-19.515894	645	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	30.263446	30.263446	30.263446	0.000000	30.263446	30.263446	0.000000	0.000000	30.263446	30.263446	30.263446	30.263446	0.250000	0.250000	0.250000	0.250000	
937850000	-20.227096	415	1	4	'0 0 0 Z 0 0 0 Z Z 0 Z 0 	11.677877	11.677877	11.677877	0.000000	11.677877	11.677877	11.677877	0.000000	0.000000	11.677877	0.000000	11.677877	0.250000	0.250000	0.250000	0.250000	
937900000	-17.684907	399	2	4	'1 0 Z 1 0 Z Z 1 1 1 Z 0 	2.582817	15.887192	0.000000	2.582817	15.887192	0.000000	0.000000	2.582817	2.582817	2.582817	0.000000	15.887192	0.250000	0.250000	0.250000	0.250000	
937950000	-18.497624	215	1	5	'0 0 Z Z Z 0 Z Z 0 0 0 0 	0.266216	0.266216	0.000000	0.000000	0.000000	0.266216	0.000000	0.000000	0.266216	0.266216	0.266216	0.266216	0.148537	0.024186	0.654540	0.172737	
938000000	-17.454001	681	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	0.326954	0.326954	0.000000	0.326954	0.326954	0.326954	0.000000	0.000000	0.326954	0.326954	0.326954	0.326954	0.186073	0.186922	0.438810	0.188194	
938050000	-19.084589	553	1	6	'0 Z Z 0 Z 0 Z Z 0 Z 0 0 	0.267176	0.000000	0.000000	0.267176	0.000000	0.267176	0.000000	0.000000	0.267176	0.000000	0.267176	0.267176	0.000210	0.007202	0.853194	0.139395	
938100000	-19.965785	765	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	12.433942	12.433942	12.433942	12.433942	12.433942	0.000000	12.433942	0.000000	0.000000	0.000000	0.000000	12.433942	0.250000	0.250000	0.250000	0.250000	
938150000	-18.585536	387	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	1.312972	1.312972	1.312972	1.312972	1.312972	1.312972	0.000000	0.000000	1.312972	1.312972	0.000000	1.312972	0.249919	0.249919	0.250247	0.249915	
938200000	-18.648645	209	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	1.595098	0.000000	1.595098	1.595098	1.595098	1.595098	0.000000	0.000000	1.595098	0.000000	1.595098	1.595098	0.250208	0.250049	0.249792	0.249951	
938250000	-18.699632	655	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	5.997586	5.997586	5.997586	0.000000	5.997586	5.997586	0.000000	0.000000	5.997586	5.997586	0.000000	5.997586	0.250000	0.250000	0.250000	0.250000	
938300000	-19.001833	712	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	2.651154	2.651154	0.000000	2.651154	2.651154	2.651154	0.000000	0.000000	2.651154	2.651154	2.651154	2.651154	0.250000	0.250000	0.250000	0.250000	
938350000	-20.385799	57	1	4	'0 0 Z 0 0 Z Z Z 0 0 0 0 	5.735942	5.735942	0.000000	5.735942	5.735942	0.000000	0.000000	0.000000	5.735942	5.735942	5.735942	5.735942	0.250000	0.250000	0.250000	0.250000	
938400000	-18.585847	713	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	0.290533	0.290533	0.290533	0.290533	0.290533	0.290533	0.000000	0.000000	0.290533	0.000000	0.290533	0.290533	0.251318	0.230445	0.317639	0.200599	
938450000	-19.570959	311	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	5.622957	5.622957	5.622957	5.622957	5.622957	0.000000	5.622957	0.000000	0.000000	0.000000	0.000000	5.622957	0.250000	0.250000	0.250000	0.250000	
938500000	-17.907885	509	2	4	'0 Z 1 1 Z 0 Z Z 0 1 0 1 	7.147525	0.000000	41.302122	41.302122	0.000000	7.147525	0.000000	0.000000	7.147525	41.302122	7.147525	41.302122	0.250000	0.250000	0.250000	0.250000	
938550000	-19.915013	17	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	3.315350	3.315350	3.315350	3.315350	0.000000	0.000000	0.000000	0.000000	3.315350	3.315350	0.000000	3.315350	0.249997	0.249942	0.250040	0.250021	
938600000	-18.116366	419	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	0.752078	0.000000	0.752078	0.752078	0.752078	0.752078	0.000000	0.000000	0.752078	0.000000	0.752078	0.752078	0.216368	0.242834	0.284830	0.255968	
938650000	-19.193221	767	1	3	'0 0 0 0 0 0 Z Z 0 Z 0 0 	6.935069	6.935069	6.935069	6.935069	6.935069	6.935069	0.000000	0.000000	6.935069	0.000000	6.935069	6.935069	0.250000	0.250000	0.250000	0.250000	
938700000	-19.453446	90	1	5	'0 Z 0 0 0 Z Z Z 0 0 Z 0 	0.733382	0.000000	0.733382	0.733382	0.733382	0.000000	0.000000	0.000000	0.733382	0.733382	0.000000	0.733382	0.214622	0.249456	0.294456	0.241466	
938750000	-19.287019	375	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	4.645208	4.645208	4.645208	4.645208	4.645208	0.000000	4.645208	0.000000	0.000000	0.000000	4.645208	0.250000	0.250000	0.250000	0.250000	
938800000	-17.771541	130	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.595107	0.595107	0.595107	0.595107	0.595107	0.595107	0.000000	0.000000	0.595107	0.595107	0.595107	0.595107	0.245008	0.244908	0.265185	0.244899	
938850000	-18.114831	793	2	2	'1 0 0 0 1 0 0 Z 0 0 Z 0 	33.597008	0.623741	0.623741	0.623741	33.597008	0.623741	0.623741	0.000000	0.623741	0.623741	0.000000	0.623741	0.250597	0.250597	0.250597	0.248209	
938900000	-18.599078	190	1	6	'0 0 0 Z Z Z Z Z 0 0 Z 0 	0.107791	0.107791	0.107791	0.000000	0.000000	0.000000	0.000000	0.000000	0.107791	0.107791	0.000000	0.107791	0.040104	0.000000	0.889379	0.070517	
938950000	-19.384406	576	1	4	'0 Z Z 0 0 0 Z Z 0 0 0 0 	0.340472	0.000000	0.000000	0.340472	0.340472	0.340472	0.000000	0.000000	0.340472	0.340472	0.340472	0.340472	0.015215	0.143750	0.696641	0.144394	
939000000	-19.672164	685	1	5	'0 0 Z 0 0 0 Z 0 Z Z Z 0 	2.527482	2.527482	0.000000	2.527482	2.527482	2.527482	0.000000	2.527482	0.000000	0.000000	0.000000	2.527482	0.250639	0.249949	0.250579	0.248832	
939050000	-20.043381	657	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	12.394464	12.394464	12.394464	12.394464	12.394464	0.000000	12.394464	0.000000	0.000000	0.000000	0.000000	12.394464	0.250000	0.250000	0.250000	0.250000	
939100000	-16.938377	767	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	0.428288	0.428288	0.428288	0.428288	0.428288	0.428288	0.000000	0.000000	0.428288	0.428288	0.000000	0.428288	0.232246	0.230015	0.303501	0.234238	
939150000	-18.615367	779	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	10.853045	10.853045	10.853045	0.000000	10.853045	0.000000	0.000000	0.000000	10.853045	10.853045	0.000000	10.853045	0.250000	0.250000	0.250000	0.250000	
939200000	-19.124653	484	1	5	'0 0 0 Z 0 Z Z Z 0 0 Z 0 	31.053468	31.053468	31.053468	0.000000	31.053468	0.000000	0.000000	0.000000	31.053468	31.053468	0.000000	31.053468	0.250000	0.250000	0.250000	0.250000	
939250000	-19.982149	464	1	5	'0 0 0 0 0 Z 0 Z Z Z Z 0 	1.083031	1.083031	1.083031	1.083031	1.083031	0.000000	1.083031	0.000000	0.000000	0.000000	0.000000	1.083031	0.249373	0.251652	0.253511	0.245463	
939300000	-20.699713	600	1	5	'Z 0 0 Z 0 0 0 Z Z Z 0 0 	0.000000	13.207040	13.207040	0.000000	13.207040	13.207040	13.207040	0.000000	0.000000	0.000000	13.207040	13.207040	0.250000	0.250000	0.250000	0.250000	
939350000	-21.045142	121	1	5	'Z Z Z 0 0 0 Z 0 0 Z 0 0 	0.000000	0.000000	0.000000	0.109615	0.109615	0.109615	0.000000	0.109615	0.109615	0.000000	0.109615	0.109615	0.000000	0.056791	0.834854	0.108355	
939400000	-19.519632	219	1	5	'Z 0 0 0 0 0 Z 0 Z Z Z 0 	0.000000	18.586092	18.586092	18.586092	18.586092	18.586092	0.000000	18.586092	0.000000	0.000000	0.000000	18.586092	0.250000	0.250000	0.250000	0.250000	
939450000	-21.471828	725	1	5	'Z 0 Z 0 0 0 Z 0 Z Z 0 0 	0.000000	1.556213	0.000000	1.556213	1.556213	1.556213	0.000000	1.556213	0.000000	0.000000	1.556213	1.556213	0.251091	0.249965	0.249676	0.249268	
939500000	-20.336779	737	1	7	'Z 0 0 0 Z Z Z Z 0 Z Z 0 	0.000000	1.363271	1.363271	1.363271	0.000000	0.000000	0.000000	0.000000	1.363271	0.000000	0.000000	1.363271	0.000000	1.000000	0.000000	0.000000	
939550000	-17.845872	402	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	0.661942	0.000000	0.000000	0.661942	0.661942	0.661942	0.000000	0.000000	0.661942	0.000000	0.661942	0.661942	0.071301	0.219380	0.403908	0.305411	
939600000	-17.910059	770	1	7	'0 Z Z Z Z Z Z Z 0 0 0 0 	0.138096	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138096	0.138096	0.138096	0.138096	0.000000	0.000000	0.964389	0.035611	
939650000	-19.070140	67	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	15.822710	15.822710	15.822710	15.822710	15.822710	15.822710	0.000000	0.000000	15.822710	15.822710	15.822710	15.822710	0.250000	0.250000	0.250000	0.250000	
939700000	-18.761172	632	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	1.791765	1.791765	1.791765	1.791765	1.791765	1.791765	0.000000	0.000000	1.791765	1.791765	1.791765	1.791765	0.249999	0.249999	0.250003	0.249999	
939750000	-17.259511	646	1	2	'0 0 0 0 0 0 Z Z 0 0 0 0 	0.844948	0.844948	0.844948	0.844948	0.844948	0.844948	0.000000	0.000000	0.844948	0.844948	0.844948	0.844948	0.246479	0.246474	0.260573	0.246474	
939800000	-18.321291	46	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	0.269255	0.269255	0.269255	0.269255	0.269255	0.269255	0.000000	0.000000	0.269255	0.269255	0.000000	0.269255	0.205209	0.202457	0.391326	0.201009	
939850000	-17.850248	309	1	3	'0 0 Z 0 0 0 Z Z 0 0 0 0 	0.669915	0.669915	0.000000	0.669915	0.669915	0.669915	0.000000	0.000000	0.669915	0.669915	0.669915	0.669915	0.229552	0.229879	0.310910	0.229660	
939900000	-19.412843	254	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	12.554704	12.554704	12.554704	12.554704	12.554704	0.000000	0.000000	0.000000	12.554704	0.000000	12.554704	12.554704	0.250000	0.250000	0.250000	0.250000	
939950000	-19.358567	512	1	3	'0 0 0 Z 0 0 Z Z 0 0 0 0 	5.981795	5.981795	5.981795	0.000000	5.981795	5.981795	0.000000	0.000000	5.981795	5.981795	5.981795	5.981795	0.250000	0.250000	0.250000	0.250000	
940000000	-17.551817	797	1	4	'0 0 Z 0 0 0 Z Z 0 Z 0 0 	0.580478	0.580478	0.000000	0.580478	0.580478	0.580478	0.000000	0.000000	0.580478	0.000000	0.580478	0.580478	0.283414	0.255183	0.233988	0.227415	
940050000	-19.763246	582	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	4.709136	4.709136	4.709136	4.709136	0.000000	4.709136	0.000000	0.000000	4.709136	4.709136	0.000000	4.709136	0.250000	0.250000	0.250000	0.250000	
940100000	-20.355766	721	1	6	'0 0 0 Z 0 Z 0 Z Z Z Z 0 	11.280650	11.280650	11.280650	0.000000	11.280650	0.000000	11.280650	0.000000	0.000000	0.000000	0.000000	11.280650	0.250000	0.250000	0.250000	0.250000	
940150000	-20.558842	86	1	4	'Z 0 Z 0 0 0 Z Z 0 0 0 0 	0.000000	33.625720	0.000000	33.625720	33.625720	33.625720	0.000000	0.000000	33.625720	33.625720	33.625720	33.625720	0.250000	0.250000	0.250000	0.250000	
940200000	-20.338618	377	1	5	'Z Z 0 0 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	50.772239	50.772239	50.772239	50.772239	0.000000	0.000000	50.772239	0.000000	50.772239	50.772239	0.250000	0.250000	0.250000	0.250000	
940250000	-19.525904	142	1	5	'0 0 0 Z 0 0 0 Z Z Z Z 0 	49.573910	49.573910	49.573910	0.000000	49.573910	49.573910	49.573910	0.000000	0.000000	0.000000	0.000000	49.573910	0.250000	0.250000	0.250000	0.250000	
940300000	-18.346881	221	1	5	'0 0 Z Z 0 Z Z Z 0 0 0 0 	0.365938	0.365938	0.000000	0.000000	0.365938	0.000000	0.000000	0.000000	0.365938	0.365938	0.365938	0.365938	0.205423	0.155501	0.420464	0.218613	
940350000	-19.523572	166	1	4	'0 Z 0 0 0 0 Z Z 0 Z 0 0 	9.424949	0.000000	9.424949	9.424949	9.424949	9.424949	0.000000	0.000000	9.424949	0.000000	9.424949	9.424949	0.250000	0.250000	0.250000	0.250000	
940400000	-19.137413	509	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	1.611164	1.611164	1.611164	1.611164	0.000000	0.000000	0.000000	0.000000	1.611164	1.611164	0.000000	1.611164	0.249617	0.243533	0.254516	0.252333	
940450000	-17.063957	465	1	6	'0 Z Z 0 0 Z Z Z 0 0 Z 0 	0.217153	0.000000	0.000000	0.217153	0.217153	0.000000	0.000000	0.000000	0.217153	0.217153	0.000000	0.217153	0.000162	0.024752	0.939021	0.036064	
940500000	-19.235350	278	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	5.777107	5.777107	0.000000	0.000000	5.777107	5.777107	0.000000	0.000000	5.777107	5.777107	5.777107	5.777107	0.250000	0.250000	0.250000	0.250000	
940550000	-18.382295	369	2	3	'1 0 Z Z 0 0 1 1 1 1 0 Z 	0.378063	13.353746	0.000000	0.000000	13.353746	13.353746	0.378063	0.378063	0.378063	0.378063	13.353746	0.000000	0.250000	0.250000	0.250000	0.250000	
940600000	-25.023503	175	1	4	'Z Z 0 0 0 0 Z Z 0 0 0 0 	0.000000	0.000000	15.108561	15.108561	15.108561	15.108561	0.000000	0.000000	15.108561	15.108561	15.108561	15.108561	0.250000	0.250000	0.250000	0.250000	
940650000	-19.289096	118	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	9.407635	9.407635	9.407635	9.407635	9.407635	9.407635	0.000000	0.000000	9.407635	9.407635	0.000000	9.407635	0.250000	0.250000	0.250000	0.250000	
940700000	-19.313069	301	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	17.965101	17.965101	0.000000	17.965101	17.965101	0.000000	0.000000	0.000000	17.965101	0.000000	17.965101	17.965101	0.250000	0.250000	0.250000	0.250000	
940750000	-19.244227	417	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	6.277641	6.277641	6.277641	6.277641	6.277641	6.277641	0.000000	6.277641	0.000000	0.000000	0.000000	6.277641	0.250000	0.250000	0.250000	0.250000	
940800000	-17.611672	770	2	6	'1 1 Z Z 1 Z Z Z 0 0 Z 1 	37.568710	37.568710	0.000000	0.000000	37.568710	0.000000	0.000000	0.000000	8.463991	8.463991	0.000000	37.568710	0.250000	0.250000	0.250000	0.250000	
940850000	-18.691322	42	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	3.808278	3.808278	3.808278	3.808278	3.808278	0.000000	0.000000	3.808278	0.000000	3.808278	3.808278	0.250000	0.250000	0.250000	0.250000	
940900000	-16.852189	488	2	5	'Z 1 Z 1 1 0 Z Z 0 Z 0 1 	0.000000	7.409424	0.000000	7.409424	7.409424	2.545151	0.000000	0.000000	2.545151	0.000000	2.545151	7.409424	0.250000	0.250000	0.250000	0.250000	
940950000	-18.939517	191	1	3	'Z 0 0 0 0 0 Z Z 0 0 0 0 	0.000000	2.916840	2.916840	2.916840	2.916840	2.916840	0.000000	0.000000	2.916840	2.916840	2.916840	2.916840	0.249995	0.249995	0.250016	0.249995	
941000000	-19.177335	767	1	3	'0 0 0 0 0 0 Z Z 0 0 Z 0 	6.573769	6.573769	6.573769	6.573769	6.573769	6.573769	0.000000	0.000000	6.573769	6.573769	0.000000	6.573769	0.250000	0.250000	0.250000	0.250000	
941050000	-18.037736	713	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	1.030885	1.030885	0.000000	1.030885	1.030885	0.000000	0.000000	0.000000	1.030885	0.000000	1.030885	1.030885	0.250956	0.250926	0.248222	0.249897	
941100000	-17.410074	318	1	3	'0 Z 0 0 0 0 Z Z 0 0 0 0 	0.209955	0.000000	0.209955	0.209955	0.209955	0.209955	0.000000	0.000000	0.209955	0.209955	0.209955	0.209955	0.017400	0.106678	0.764188	0.111733	
941150000	-19.435274	18	1	4	'0 0 0 0 Z 0 Z Z 0 0 Z 0 	7.140121	7.140121	7.140121	7.140121	0.000000	7.140121	0.000000	0.000000	7.140121	7.140121	0.000000	7.140121	0.250000	0.250000	0.250000	0.250000	
941200000	-19.452016	378	1	5	'Z 0 Z Z 0 0 Z Z 0 0 0 0 	0.000000	2.192301	0.000000	0.000000	2.192301	2.192301	0.000000	0.000000	2.192301	2.192301	2.192301	2.192301	0.250160	0.249913	0.249919	0.250008	
941250000	-18.131898	394	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	1.289596	1.289596	0.000000	1.289596	1.289596	0.000000	0.000000	0.000000	1.289596	0.000000	1.289596	1.289596	0.252155	0.252101	0.245635	0.250110	
941300000	-18.015858	763	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	1.203474	1.203474	1.203474	1.203474	1.203474	0.000000	0.000000	0.000000	1.203474	0.000000	1.203474	1.203474	0.249827	0.250122	0.250341	0.249710	
941350000	-20.267664	63	1	3	'0 0 0 0 0 0 0 Z Z Z 0 0 	3.015976	3.015976	3.015976	3.015976	3.015976	3.015976	3.015976	0.000000	0.000000	0.000000	3.015976	3.015976	0.250000	0.250000	0.250000	0.250000	
941400000	-21.134097	223	1	6	'Z Z 0 Z 0 0 Z Z 0 Z 0 0 	0.000000	0.000000	1.512291	0.000000	1.512291	1.512291	0.000000	0.000000	1.512291	0.000000	1.512291	1.512291	1.000000	0.000000	0.000000	0.000000	
941450000	-18.843085	488	1	5	'0 Z Z 0 0 0 Z Z 0 Z 0 0 	1.049015	0.000000	0.000000	1.049015	1.049015	1.049015	0.000000	0.000000	1.049015	0.000000	1.049015	1.049015	0.216914	0.247821	0.273473	0.261791	
941500000	-20.153295	453	1	7	'Z Z 0 Z Z Z Z Z 0 0 0 0 	0.000000	0.000000	0.144528	0.000000	0.000000	0.000000	0.000000	0.000000	0.144528	0.144528	0.144528	0.144528	0.000603	0.000000	0.970469	0.028928	
941550000	-18.993661	124	1	4	'0 0 Z Z 0 0 Z Z 0 0 0 0 	1.996581	1.996581	0.000000	0.000000	1.996581	1.996581	0.000000	0.000000	1.996581	1.996581	1.996581	1.996581	0.250008	0.249987	0.250000	0.250004	
941600000	-18.443273	493	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	4.644737	0.000000	4.644737	4.644737	4.644737	0.000000	0.000000	4.644737	0.000000	4.644737	4.644737	0.250000	0.250000	0.250000	0.250000	
941650000	-19.002030	283	1	4	'0 0 0 0 0 Z Z Z 0 Z 0 0 	7.717425	7.717425	7.717425	7.717425	7.717425	0.000000	0.000000	0.000000	7.717425	0.000000	7.717425	7.717425	0.250000	0.250000	0.250000	0.250000	
941700000	-18.092335	648	1	4	'Z 0 0 0 0 0 Z Z 0 Z 0 0 	0.000000	2.329038	2.329038	2.329038	2.329038	2.329038	0.000000	0.000000	2.329038	0.000000	2.329038	2.329038	0.249999	0.249999	0.250004	0.249999	
941750000	-17.709311	649	2	3	'1 0 0 Z 1 0 1 Z 1 0 0 Z 	1.280897	33.001682	33.001682	0.000000	1.280897	33.001682	1.280897	0.000000	1.280897	33.001682	33.001682	0.000000	0.250000	0.250000	0.250000	0.250000	
941800000	-17.663044	466	1	7	'0 Z 0 Z Z Z Z Z 0 0 Z 0 	0.283435	0.000000	0.283435	0.000000	0.000000	0.000000	0.000000	0.000000	0.283435	0.283435	0.000000	0.283435	0.002471	0.000000	0.901975	0.095554	
941850000	-20.172058	493	1	5	'0 0 0 0 Z Z Z Z 0 0 Z 0 	6.027100	6.027100	6.027100	6.027100	0.000000	0.000000	0.000000	0.000000	6.027100	6.027100	0.000000	6.027100	0.249998	0.249968	0.250022	0.250011	
941900000	-21.447705	369	1	4	'0 0 0 0 0 Z 0 Z Z 0 Z 0 	16.952217	16.952217	16.952217	16.952217	16.952217	0.000000	16.952217	0.000000	0.000000	16.952217	0.000000	16.952217	0.250000	0.250000	0.250000	0.250000	
941950000	-18.169403	258	1	4	'0 0 0 Z 0 0 Z Z 0 0 Z 0 	0.958607	0.958607	0.958607	0.000000	0.958607	0.958607	0.000000	0.000000	0.958607	0.958607	0.000000	0.958607	0.248603	0.248349	0.254001	0.249048	
942000000	-18.418389	694	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	1.430422	1.430422	0.000000	1.430422	1.430422	0.000000	0.000000	0.000000	1.430422	0.000000	1.430422	1.430422	0.250122	0.250118	0.249971	0.249789	
942050000	-19.035357	229	1	5	'0 0 Z 0 0 Z Z Z 0 Z 0 0 	13.316539	13.316539	0.000000	13.316539	13.316539	0.000000	0.000000	0.000000	13.316539	0.000000	13.316539	13.316539	0.250000	0.250000	0.250000	0.250000	
