Options:
Model:                           MultiState
Tree File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.bttrees
Data File Name:                  /panfs/panasas01/arch/sp16194/terminology-anc-state/data/utoaztecan.btdata
Log File Name:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            514705963
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   50000
Iterations:                      1000000000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   /panfs/panasas01/arch/sp16194/terminology-anc-state/bt-output/utoaztecan/scale_trees3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     12
Base frequency (PI's):           None
Character Symbols:               1,3,4,5
Using a covarion model:          False
Normalise Q Matrix:              True
Scale Tree:                      627.526411
Restrictions:
    q13                          RJ MCMC
    q14                          RJ MCMC
    q15                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q35                          RJ MCMC
    q41                          RJ MCMC
    q43                          RJ MCMC
    q45                          RJ MCMC
    q51                          RJ MCMC
    q53                          RJ MCMC
    q54                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        GlobalRate - uniform 0.00 100.00 
        RJRates - exp 10.00 
Tree Information
     Trees:                      1000
     Taxa:                       22
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	Global Rate	No Off Parmeters	No Off Zero	Model string	q13	q14	q15	q31	q34	q35	q41	q43	q45	q51	q53	q54	Root P(1)	Root P(3)	Root P(4)	Root P(5)	
4750000	-13.055968	693	3.097828	1	3	'Z 0 0 0 0 0 Z 0 0 0 Z 0 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.014775	0.003077	0.941006	0.041142	
4800000	-13.511650	449	4.250193	1	6	'0 Z 0 Z Z Z Z 0 0 0 Z 0 	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.000218	0.000000	0.848339	0.151443	
4850000	-13.176505	124	6.147176	1	4	'0 0 Z 0 0 0 0 0 Z Z Z 0 	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.008426	0.037931	0.832843	0.120800	
4900000	-11.398754	674	1.412353	1	5	'Z Z 0 Z 0 0 0 0 0 Z 0 Z 	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000234	0.999766	0.000000	
4950000	-13.055510	751	3.824712	1	5	'0 Z 0 Z 0 0 Z 0 0 0 Z Z 	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000004	0.001911	0.998084	0.000000	
5000000	-13.049315	716	6.234349	1	5	'Z Z 0 0 Z 0 Z 0 0 0 Z 0 	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000222	0.000209	0.919577	0.079992	
5050000	-13.044433	698	4.178932	1	6	'Z Z Z 0 Z 0 Z 0 0 0 0 Z 	0.000000	0.000000	0.000000	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	1.000000	0.000000	
5100000	-17.569796	629	15.003362	1	6	'0 0 Z 0 Z 0 0 Z 0 Z Z Z 	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.186310	0.014580	0.799110	0.000000	
5150000	-15.115576	60	4.198513	1	4	'0 0 0 0 Z 0 Z 0 Z 0 0 Z 	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.486476	0.000837	0.507253	0.005434	
5200000	-11.418537	219	3.120821	1	2	'0 0 0 Z 0 0 0 0 0 0 Z 0 	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.002237	0.001067	0.988918	0.007778	
5250000	-16.633580	808	14.332617	1	2	'0 0 Z 0 0 0 0 0 Z 0 0 0 	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.027525	0.120999	0.395043	0.456433	
5300000	-11.487936	291	2.865347	1	3	'Z 0 0 0 0 0 0 0 0 Z 0 Z 	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000514	0.000317	0.999169	0.000000	
5350000	-11.602211	312	1.710154	1	6	'Z Z 0 0 Z 0 0 0 0 Z Z Z 	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5400000	-13.945651	632	7.025308	1	3	'0 Z 0 0 Z 0 0 Z 0 0 0 0 	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000016	0.000015	0.987050	0.012919	
5450000	-13.285771	389	5.127589	1	4	'Z 0 0 Z 0 0 Z 0 0 0 Z 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.044262	0.007033	0.752192	0.196513	
5500000	-13.347200	54	5.424601	1	5	'Z 0 Z 0 0 Z 0 0 0 0 Z Z 	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.003543	0.003235	0.992937	0.000286	
5550000	-14.034775	855	9.070632	1	8	'Z Z Z 0 0 Z Z 0 Z Z Z 0 	0.000000	0.000000	0.000000	0.250000	0.250000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.000000	1.000000	
5600000	-11.852241	666	3.292522	1	4	'Z Z 0 0 0 0 0 0 0 Z Z 0 	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000010	0.002996	0.975427	0.021568	
5650000	-11.706714	918	2.314453	1	4	'0 Z 0 Z 0 0 0 0 0 Z Z 0 	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.125000	0.000000	0.000034	0.999832	0.000134	
5700000	-13.774738	397	3.986226	1	6	'0 Z 0 0 Z Z 0 Z 0 0 Z Z 	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
5750000	-13.242027	318	0.716674	1	3	'Z Z 0 0 0 0 0 0 0 0 Z 0 	0.000000	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.000000	0.000055	0.997382	0.002562	
5800000	-11.553205	887	5.843752	1	6	'Z Z Z 0 0 0 Z 0 0 0 Z Z 	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.009313	0.990687	0.000000	
5850000	-13.039440	59	4.045152	1	5	'Z 0 0 Z Z 0 0 0 Z 0 Z 0 	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.059900	0.000033	0.692645	0.247422	
5900000	-13.015979	302	4.908061	1	4	'Z 0 Z 0 0 0 0 0 0 Z 0 Z 	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.003451	0.006020	0.990505	0.000024	
5950000	-12.771437	870	12.111839	1	7	'0 0 0 Z 0 Z Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.697101	0.000000	0.000000	0.302899	
6000000	-16.643076	405	50.548432	1	4	'Z 0 0 Z 0 0 Z Z 0 0 0 0 	0.000000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.125000	0.125000	0.125000	0.244018	0.242531	0.270006	0.243445	
6050000	-12.155714	705	57.524443	2	5	'1 Z Z 1 0 Z 0 Z 0 0 Z 0 	0.478274	0.000000	0.000000	0.478274	0.008690	0.000000	0.008690	0.000000	0.008690	0.008690	0.000000	0.008690	0.000103	0.000353	0.989025	0.010520	
6100000	-12.190067	783	64.770948	2	5	'1 0 0 Z 0 0 Z 1 Z 1 Z Z 	0.022580	0.233065	0.233065	0.000000	0.233065	0.233065	0.000000	0.022580	0.000000	0.022580	0.000000	0.000000	0.292446	0.292447	0.382170	0.032937	
6150000	-14.892418	397	36.569745	1	6	'0 Z 0 0 0 0 Z Z Z Z 0 Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.289612	0.410640	0.000000	0.299748	
6200000	-14.240033	342	38.543309	1	6	'0 0 Z 0 0 0 Z Z Z Z 0 Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.343663	0.347325	0.000000	0.309013	
6250000	-13.996702	248	51.066924	1	7	'0 Z Z 0 0 0 Z Z Z Z 0 Z 	0.200000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.351410	0.198082	0.000000	0.450509	
6300000	-12.974992	851	29.587625	1	5	'0 0 0 0 0 0 Z Z Z Z 0 Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.360570	0.373288	0.000000	0.266142	
6350000	-13.302675	9	5.801323	1	6	'0 Z 0 Z Z 0 Z 0 0 0 Z Z 	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	
6400000	-14.814325	499	14.103725	1	4	'Z 0 0 0 0 0 Z Z Z 0 0 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.125000	0.125000	0.125000	0.108484	0.498795	0.000000	0.392721	
6450000	-12.412963	793	16.942953	1	4	'0 0 0 0 0 0 Z 0 Z Z 0 Z 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.125000	0.000000	0.065281	0.063919	0.869583	0.001218	
6500000	-14.455813	779	10.795067	2	5	'1 Z 1 0 1 1 Z Z 1 Z 1 Z 	0.082010	0.000000	0.082010	0.507942	0.082010	0.082010	0.000000	0.000000	0.082010	0.000000	0.082010	0.000000	0.000183	0.022871	0.976405	0.000541	
6550000	-14.943559	798	1.333325	1	3	'0 0 Z 0 Z 0 0 Z 0 0 0 0 	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.000150	0.000001	0.992550	0.007299	
6600000	-15.851421	246	28.583827	1	5	'0 0 Z 0 0 0 0 Z Z Z Z 0 	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.216522	0.270294	0.203670	0.309515	
6650000	-11.609227	704	4.743198	1	5	'Z 0 0 0 0 Z 0 0 0 Z Z Z 	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.008591	0.002092	0.989317	0.000000	
6700000	-13.466899	526	6.097372	1	4	'0 Z 0 Z 0 Z 0 0 0 Z 0 0 	0.125000	0.000000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000008	0.002776	0.992930	0.004286	
6750000	-12.884340	80	10.449821	1	5	'0 0 0 Z 0 0 Z 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.685075	0.144467	0.111401	0.059057	
6800000	-13.250690	143	12.046869	1	7	'Z Z Z 0 0 0 Z 0 Z Z Z 0 	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.000000	0.202263	0.583953	0.213784	
6850000	-12.226566	130	4.961350	1	2	'0 0 0 0 Z 0 0 0 0 0 0 Z 	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.000274	0.000000	0.999726	0.000000	
6900000	-11.972679	397	1.557032	1	6	'0 Z 0 Z Z Z 0 0 0 Z Z 0 	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.996691	0.003309	
6950000	-12.648406	869	4.689338	1	3	'0 0 0 0 0 0 Z 0 0 Z 0 Z 	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.000000	0.111111	0.000000	0.038393	0.011772	0.949775	0.000060	
7000000	-13.213490	519	10.374240	1	5	'Z Z 0 0 0 0 Z 0 Z 0 0 Z 	0.000000	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.142857	0.000000	0.000002	0.065986	0.933218	0.000795	
7050000	-15.416675	160	28.925169	1	4	'0 Z 0 0 0 0 Z 0 Z 0 0 Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.001269	0.046970	0.950395	0.001366	
7100000	-13.002697	338	15.518323	1	5	'0 0 0 Z 0 0 Z 0 Z 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.000000	0.120075	0.101829	0.774883	0.003213	
7150000	-13.956539	331	34.912802	1	8	'0 Z 0 Z 0 Z Z Z Z 0 Z Z 	0.250000	0.000000	0.250000	0.000000	0.250000	0.000000	0.000000	0.000000	0.000000	0.250000	0.000000	0.000000	0.615986	0.000000	0.000000	0.384014	
7200000	-13.530613	69	9.873964	1	5	'0 0 0 Z 0 0 0 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.027013	0.019310	0.953677	0.000000	
7250000	-14.437543	760	26.596590	1	7	'0 0 Z 0 Z 0 Z Z Z Z 0 Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.488932	0.411483	0.000000	0.099585	
7300000	-14.548781	121	54.291015	1	7	'0 0 Z 0 Z 0 Z Z Z Z 0 Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.176868	0.402204	0.000000	0.420928	
7350000	-15.012797	500	65.159526	1	7	'Z Z 0 Z 0 0 Z Z Z 0 0 Z 	0.000000	0.000000	0.200000	0.000000	0.200000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.000000	0.557157	0.089096	0.000000	0.353748	
7400000	-15.060371	193	67.472662	1	6	'0 0 0 0 Z 0 Z Z Z Z 0 Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.422720	0.350197	0.000000	0.227082	
7450000	-19.324890	740	76.164558	1	4	'Z 0 0 0 0 0 Z 0 Z 0 0 Z 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.000000	0.246279	0.246456	0.282247	0.225019	
7500000	-16.660208	813	67.282531	1	7	'0 Z Z Z Z 0 Z Z Z 0 0 0 	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.000000	0.200000	0.200000	0.200000	0.441973	0.353638	0.000000	0.204389	
7550000	-16.633074	152	63.048742	1	6	'Z Z 0 0 Z 0 Z Z Z 0 0 0 	0.000000	0.000000	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.383269	0.391267	0.000000	0.225464	
7600000	-13.280580	44	68.865088	2	2	'1 1 1 1 0 1 1 1 Z Z 1 1 	0.034028	0.034028	0.034028	0.034028	0.693747	0.034028	0.034028	0.034028	0.000000	0.000000	0.034028	0.034028	0.215619	0.173709	0.122397	0.488276	
7650000	-15.011848	150	74.002055	1	7	'0 0 0 0 Z Z Z Z Z 0 Z Z 	0.200000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.226516	0.389733	0.000000	0.383751	
7700000	-15.718863	176	80.955447	1	6	'0 0 0 Z Z 0 Z Z Z 0 0 Z 	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.394133	0.230252	0.000000	0.375616	
7750000	-14.836605	166	73.915044	1	7	'0 Z 0 0 0 Z Z Z Z 0 Z Z 	0.200000	0.000000	0.200000	0.200000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.000000	0.363284	0.391408	0.000000	0.245308	
7800000	-14.398642	355	48.828803	1	6	'0 0 0 0 0 Z Z 0 Z Z Z Z 	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.171381	0.336550	0.492069	0.000000	
7850000	-12.368257	837	26.280164	2	5	'Z 0 Z Z 0 0 1 1 1 Z Z 1 	0.000000	0.326213	0.000000	0.000000	0.326213	0.326213	0.005340	0.005340	0.005340	0.000000	0.000000	0.005340	0.203975	0.577494	0.217786	0.000744	
7900000	-16.904124	560	21.820780	1	5	'Z 0 0 0 0 Z Z Z 0 0 Z 0 	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	1.000000	0.000000	0.000000	
7950000	-11.647719	185	3.347292	1	5	'0 Z 0 0 Z Z 0 0 0 Z Z 0 	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000015	0.000000	0.980287	0.019697	
8000000	-12.965855	412	3.757545	1	2	'0 0 0 0 Z 0 Z 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.002264	0.000007	0.993972	0.003757	
8050000	-13.304319	140	3.849874	1	6	'Z 0 Z Z Z Z 0 0 0 0 Z 0 	0.000000	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.002046	0.000000	0.954563	0.043391	
8100000	-13.991554	888	8.314602	1	4	'Z Z 0 Z 0 0 0 0 0 Z 0 0 	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000036	0.007800	0.955762	0.036402	
8150000	-13.737516	174	24.420996	1	5	'0 0 0 0 0 Z Z Z Z 0 Z 0 	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.000000	0.142857	0.000000	0.142857	0.393323	0.327442	0.000000	0.279235	
8200000	-13.222428	20	0.581099	1	6	'Z Z Z 0 Z Z 0 0 0 0 Z 0 	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.999657	0.000343	
8250000	-12.697127	50	25.637021	1	6	'0 0 Z 0 0 0 Z Z Z Z 0 Z 	0.166667	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.000000	0.343094	0.370089	0.000000	0.286817	
8300000	-12.634247	791	6.391082	1	4	'0 Z 0 0 Z 0 Z 0 0 0 Z 0 	0.125000	0.000000	0.125000	0.125000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000016	0.000015	0.984904	0.015066	
8350000	-16.392180	982	14.502679	1	3	'0 0 0 Z Z 0 0 0 Z 0 0 0 	0.111111	0.111111	0.111111	0.000000	0.000000	0.111111	0.111111	0.111111	0.000000	0.111111	0.111111	0.111111	0.103998	0.000815	0.708588	0.186599	
8400000	-13.907740	70	14.639078	1	6	'0 0 0 Z 0 Z 0 Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.166667	0.000000	0.000000	0.166667	0.000000	0.000000	0.305411	0.087218	0.554225	0.053147	
8450000	-12.508140	88	42.565573	2	5	'1 Z 1 1 1 1 Z 0 Z Z 1 Z 	0.162791	0.000000	0.162791	0.162791	0.162791	0.162791	0.000000	0.023257	0.000000	0.000000	0.162791	0.000000	0.191817	0.382247	0.225342	0.200595	
8500000	-18.420216	982	30.664708	1	2	'0 0 Z 0 0 0 Z 0 0 0 0 0 	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.152370	0.180570	0.457492	0.209568	
8550000	-13.180242	359	9.599541	1	5	'0 0 0 Z 0 0 0 Z Z Z 0 Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.044023	0.049985	0.905262	0.000730	
8600000	-11.955757	338	9.706713	1	4	'0 0 0 0 0 0 Z 0 Z Z Z 0 	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.000000	0.000000	0.000000	0.125000	0.080017	0.058290	0.817665	0.044028	
8650000	-12.426554	617	5.005421	1	2	'Z Z 0 0 0 0 0 0 0 0 0 0 	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000003	0.003480	0.992919	0.003597	
8700000	-16.809381	814	14.061013	1	6	'0 Z 0 0 0 Z Z Z Z 0 0 Z 	0.166667	0.000000	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.104899	0.733094	0.000000	0.162008	
8750000	-13.158307	159	9.047453	1	5	'0 Z 0 0 Z 0 Z 0 Z 0 Z 0 	0.142857	0.000000	0.142857	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.000000	0.142857	0.001622	0.001525	0.444749	0.552105	
8800000	-11.779223	419	3.417330	1	2	'0 0 0 0 Z Z 0 0 0 0 0 0 	0.100000	0.100000	0.100000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.001377	0.000000	0.992430	0.006192	
8850000	-11.369143	682	12.372007	1	5	'0 0 0 0 0 0 Z 0 Z Z Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.000000	0.256553	0.190607	0.552840	0.000000	
8900000	-14.596593	29	24.435246	1	5	'0 0 0 Z 0 0 0 Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.000000	0.118214	0.178427	0.700180	0.003179	
8950000	-12.584738	255	27.340481	1	5	'0 0 0 0 0 0 Z Z Z 0 Z Z 	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.000000	0.000000	0.000000	0.142857	0.000000	0.000000	0.396211	0.482135	0.000000	0.121654	
9000000	-15.205279	334	19.850885	1	6	'0 Z 0 Z 0 0 Z Z Z 0 0 Z 	0.166667	0.000000	0.166667	0.000000	0.166667	0.166667	0.000000	0.000000	0.000000	0.166667	0.166667	0.000000	0.297803	0.367661	0.000000	0.334537	
9050000	-11.965769	811	1.556878	1	4	'0 Z Z Z 0 Z 0 0 0 0 0 0 	0.125000	0.000000	0.000000	0.000000	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000195	0.990443	0.009362	
9100000	-14.111307	539	8.646153	1	3	'Z 0 0 Z 0 Z 0 0 0 0 0 0 	0.000000	0.111111	0.111111	0.000000	0.111111	0.000000	0.111111	0.111111	0.111111	0.111111	0.111111	0.111111	0.029087	0.003217	0.913560	0.054137	
9150000	-17.525234	930	26.948342	1	4	'Z 0 0 0 0 0 Z 0 0 Z Z 0 	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.125000	0.125000	0.000000	0.000000	0.125000	0.155007	0.199346	0.519830	0.125817	
9200000	-15.288754	58	29.241645	1	5	'Z 0 Z 0 0 0 Z Z 0 Z 0 0 	0.000000	0.142857	0.000000	0.142857	0.142857	0.142857	0.000000	0.000000	0.142857	0.000000	0.142857	0.142857	0.133938	0.227019	0.364460	0.274583	
9250000	-14.665785	798	35.584981	1	6	'0 0 0 0 Z 0 Z Z Z 0 Z Z 	0.166667	0.166667	0.166667	0.166667	0.000000	0.166667	0.000000	0.000000	0.000000	0.166667	0.000000	0.000000	0.289674	0.360504	0.000000	0.349822	
9300000	-15.356446	302	21.878960	1	5	'0 Z 0 0 0 0 Z 0 Z Z 0 Z 	0.142857	0.000000	0.142857	0.142857	0.142857	0.142857	0.000000	0.142857	0.000000	0.000000	0.142857	0.000000	0.011965	0.128906	0.846668	0.012462	
9350000	-11.502272	362	2.925197	1	4	'0 Z 0 0 0 0 0 0 0 Z Z Z 	0.125000	0.000000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.125000	0.000000	0.000000	0.000000	0.000000	0.001052	0.998947	0.000000	
9400000	-12.628507	378	3.976069	1	5	'0 Z 0 Z Z Z 0 0 0 Z 0 0 	0.142857	0.000000	0.142857	0.000000	0.000000	0.000000	0.142857	0.142857	0.142857	0.000000	0.142857	0.142857	0.000001	0.000000	0.998262	0.001738	
9450000	-13.179206	283	4.220388	1	5	'0 0 Z 0 0 Z Z 0 0 Z Z 0 	0.142857	0.142857	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.142857	0.000000	0.000000	0.142857	0.008145	0.003501	0.959515	0.028839	
9500000	-14.082645	545	27.314133	1	7	'0 0 Z 0 Z 0 Z Z Z Z 0 Z 	0.200000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.000000	0.000000	0.200000	0.000000	0.768272	0.213729	0.000000	0.017999	
9550000	-13.783355	840	11.514585	1	7	'Z 0 Z 0 Z 0 Z 0 Z Z 0 Z 	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.200000	0.000000	0.000000	0.200000	0.000000	0.036035	0.005127	0.958728	0.000110	
9600000	-11.409018	718	2.400710	1	6	'Z 0 Z Z 0 0 0 0 0 Z Z Z 	0.000000	0.166667	0.000000	0.000000	0.166667	0.166667	0.166667	0.166667	0.166667	0.000000	0.000000	0.000000	0.000021	0.000071	0.999907	0.000000	
9650000	-13.318964	121	0.821480	1	2	'0 Z 0 0 0 0 0 0 0 0 Z 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.000000	0.000104	0.995763	0.004133	
9700000	-12.442216	144	6.928832	1	2	'0 Z 0 0 0 0 0 0 0 Z 0 0 	0.100000	0.000000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.100000	0.000000	0.100000	0.100000	0.000002	0.001361	0.996492	0.002145	
